Player,Opp,Team,Pos,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Trey Williams,SD,IND,RB,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akeem Hunt,@NE,HOU,RB,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Prosise,SF,SEA,RB,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Dixon,@Jax,BAL,RB,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Perkins,Wsh,NYG,RB,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Williams,Ari,BUF,RB,W 33-18,0/0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Watt,@Ind,SDG,RB,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
Kelvin Taylor,@Sea,SFO,RB,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Jackson,Chi,DAL,RB,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Lasco,Atl,NOR,RB,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Marshall,@NYG,WAS,RB,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zac Brooks,SF,SEA,RB,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrell Watson,@Mia,CLE,RB,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wilds,@NO,ATL,RB,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhurell Pressley,Det,GNB,RB,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byron Marshall,Pit,PHI,RB,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Atkinson III,@Mia,CLE,RB,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Wilder Jr.,Ari,BUF,RB,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Foster,Hou,NWE,RB,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dreamius Smith,@Ind,SDG,RB,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devon Johnson,Min,CAR,RB,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Kelley,@NYG,WAS,RB,W 29-27,0/0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troymaine Pope,@KC,NYJ,RB,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Gronkowski,Ari,BUF,RB,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Howsare,@KC,NYJ,RB,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Farrow,@Ind,SDG,RB,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ervin,@NE,HOU,RB,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
Ray Rice,** BYE **,FA,RB,,,,,,,,,,,,,,,,
Knowshon Moreno,** BYE **,FA,RB,,,,,,,,,,,,,,,,
Montee Ball,** BYE **,FA,RB,,,,,,,,,,,,,,,,
Joseph Randle,** BYE **,FA,RB,,,,,,,,,,,,,,,,
Peyton Barber,LA,TAM,RB,L 32-37,--/--,,,,,,,,,,,,,,
Marvin Jones,@GB,DET,WR,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,205.0,2.0,8.0,0.0,0.0,0.0,32.0
Emmanuel Sanders,@Cin,DEN,WR,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,117.0,2.0,13.0,0.0,0.0,0.0,23.0
Terrelle Pryor,@Mia,CLE,WR,L 24-30,3/5,35.0,0.0,0.0,4.0,21.0,1.0,8.0,144.0,0.0,13.0,0.0,0.0,0.0,23.0
T.Y. Hilton,SD,IND,WR,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,174.0,1.0,11.0,0.0,0.0,0.0,23.0
Jordy Nelson,Det,GNB,WR,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,101.0,2.0,7.0,0.0,0.0,0.0,22.0
Doug Baldwin,SF,SEA,WR,W 37-18,0/0,0.0,0.0,0.0,1.0,-4.0,0.0,8.0,164.0,1.0,11.0,0.0,0.0,0.0,22.0
Mike Evans,LA,TAM,WR,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,132.0,1.0,14.0,0.0,0.0,0.0,19.0
Jarvis Landry,Cle,MIA,WR,W 30-24,0/0,0.0,0.0,0.0,2.0,16.0,0.0,7.0,120.0,1.0,12.0,0.0,0.0,0.0,19.0
Allen Robinson,Bal,JAC,WR,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,57.0,2.0,11.0,0.0,0.0,0.0,17.0
Tavon Austin,@TB,LAR,WR,W 37-32,0/0,0.0,0.0,0.0,2.0,22.0,0.0,5.0,82.0,1.0,8.0,0.0,0.0,0.0,16.0
DeSean Jackson,@NYG,WAS,WR,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,96.0,1.0,8.0,0.0,0.0,0.0,15.0
Demaryius Thomas,@Cin,DEN,WR,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,1.0,7.0,0.0,1.0,0.0,14.0
Antonio Brown,@Phi,PIT,WR,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,140.0,0.0,18.0,0.0,0.0,0.0,14.0
Jamison Crowder,@NYG,WAS,WR,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,78.0,1.0,7.0,0.0,0.0,0.0,13.0
Sterling Shepard,Wsh,NYG,WR,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,73.0,1.0,7.0,0.0,0.0,0.0,13.0
Michael Thomas,Atl,NOR,WR,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,71.0,1.0,11.0,0.0,0.0,0.0,13.0
Odell Beckham Jr.,Wsh,NYG,WR,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,121.0,0.0,11.0,0.0,0.0,0.0,12.0
Brian Quick,@TB,LAR,WR,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,53.0,1.0,2.0,0.0,0.0,0.0,11.0
DeVante Parker,Cle,MIA,WR,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,1.0,6.0,0.0,0.0,0.0,11.0
Michael Crabtree,@Ten,OAK,WR,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,102.0,0.0,11.0,0.0,0.0,0.0,10.0
Dez Bryant,Chi,DAL,WR,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,1.0,6.0,0.0,0.0,0.0,10.0
Adam Humphries,LA,TAM,WR,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,0.0,12.0,0.0,0.0,0.0,10.0
Steve Smith Sr.,@Jax,BAL,WR,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,87.0,0.0,11.0,0.0,0.0,0.0,8.0
Anquan Boldin,@GB,DET,WR,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,1.0,6.0,0.0,0.0,0.0,8.0
Davante Adams,Det,GNB,WR,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,1.0,2.0,0.0,0.0,0.0,8.0
Justin Hardy,@NO,ATL,WR,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,1.0,2.0,0.0,0.0,0.0,8.0
Seth Roberts,@Ten,OAK,WR,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,1.0,6.0,0.0,0.0,0.0,8.0
Victor Cruz,Wsh,NYG,WR,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,0.0,3.0,0.0,0.0,0.0,7.0
A.J. Green,Den,CIN,WR,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,77.0,0.0,11.0,0.0,0.0,0.0,7.0
Alshon Jeffery,@Dal,CHI,WR,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,0.0,7.0,0.0,0.0,0.0,7.0
Cole Beasley,Chi,DAL,WR,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,73.0,0.0,7.0,0.0,0.0,0.0,7.0
Kenny Stills,Cle,MIA,WR,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,76.0,0.0,8.0,0.0,0.0,0.0,7.0
Jordan Matthews,Pit,PHI,WR,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,3.0,0.0,0.0,0.0,7.0
John Brown,@Buf,ARI,WR,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70.0,0.0,11.0,0.0,0.0,0.0,7.0
Brandon Coleman,Atl,NOR,WR,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,78.0,0.0,8.0,0.0,0.0,0.0,7.0
Larry Fitzgerald,@Buf,ARI,WR,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,12.0,0.0,0.0,0.0,6.0
Ted Ginn Jr.,Min,CAR,WR,L 10-22,0/0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,62.0,0.0,7.0,0.0,0.0,0.0,6.0
Michael Floyd,@Buf,ARI,WR,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65.0,0.0,11.0,0.0,0.0,0.0,6.0
Travis Benjamin,@Ind,SDG,WR,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,82.0,0.0,7.0,0.0,1.0,0.0,6.0
Terrance Williams,Chi,DAL,WR,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0,0.0,4.0,0.0,1.0,0.0,6.0
Amari Cooper,@Ten,OAK,WR,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,62.0,0.0,9.0,0.0,0.0,0.0,6.0
Kevin White,@Dal,CHI,WR,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62.0,0.0,14.0,0.0,0.0,0.0,6.0
Tyrell Williams,@Ind,SDG,WR,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,0.0,9.0,0.0,0.0,0.0,6.0
Pierre Garcon,@NYG,WAS,WR,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,0.0,7.0,0.0,0.0,0.0,5.0
DeAndre Hopkins,@NE,HOU,WR,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,8.0,0.0,0.0,0.0,5.0
Robert Woods,Ari,BUF,WR,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,51.0,0.0,8.0,0.0,0.0,0.0,5.0
Corey Brown,Min,CAR,WR,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,0.0,5.0,0.0,0.0,0.0,5.0
Sammie Coates,@Phi,PIT,WR,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0.0,4.0,0.0,0.0,0.0,5.0
Julian Edelman,Hou,NWE,WR,W 27-0,0/0,0.0,0.0,0.0,3.0,14.0,0.0,4.0,38.0,0.0,6.0,0.0,0.0,0.0,4.0
Golden Tate,@GB,DET,WR,L 27-34,0/0,0.0,0.0,0.0,1.0,-8.0,0.0,4.0,40.0,0.0,6.0,0.0,0.0,0.0,4.0
Jaron Brown,@Buf,ARI,WR,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,0.0,6.0,0.0,0.0,0.0,4.0
Marqise Lee,Bal,JAC,WR,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0,7.0,0.0,0.0,0.0,4.0
Allen Hurns,Bal,JAC,WR,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,8.0,0.0,0.0,0.0,4.0
Chris Conley,NYJ,KAN,WR,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,5.0,0.0,0.0,0.0,4.0
Stefon Diggs,@Car,MIN,WR,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,7.0,0.0,0.0,0.0,4.0
Ricardo Louis,@Mia,CLE,WR,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,4.0,0.0,0.0,0.0,4.0
Tajae Sharpe,Oak,TEN,WR,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,0.0,7.0,0.0,0.0,0.0,4.0
Tommylee Lewis,Atl,NOR,WR,L 32-45,0/0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,43.0,0.0,4.0,0.0,0.0,0.0,4.0
Vincent Jackson,LA,TAM,WR,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,0.0,6.0,0.0,0.0,0.0,3.0
Brandon LaFell,Den,CIN,WR,L 17-29,0/0,0.0,0.0,0.0,1.0,-2.0,0.0,2.0,34.0,0.0,3.0,0.0,0.0,0.0,3.0
Jeremy Maclin,NYJ,KAN,WR,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,7.0,0.0,0.0,0.0,3.0
Mike Wallace,@Jax,BAL,WR,W 19-17,0/0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,34.0,0.0,6.0,0.0,0.0,0.0,3.0
Eric Decker,@KC,NYJ,WR,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,6.0,0.0,0.0,0.0,3.0
Torrey Smith,@Sea,SFO,WR,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,4.0,0.0,0.0,0.0,3.0
Randall Cobb,Det,GNB,WR,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,3.0,0.0,0.0,0.0,3.0
Mohamed Sanu,@NO,ATL,WR,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,4.0,0.0,0.0,0.0,3.0
Rishard Matthews,Oak,TEN,WR,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,8.0,0.0,0.0,0.0,3.0
Dontrelle Inman,@Ind,SDG,WR,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,4.0,0.0,0.0,0.0,3.0
Taylor Gabriel,@NO,ATL,WR,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,3.0,0.0,0.0,0.0,3.0
Dorial Green-Beckham,Pit,PHI,WR,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,4.0,0.0,0.0,0.0,3.0
Quincy Enunwa,@KC,NYJ,WR,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,0.0,11.0,0.0,0.0,0.0,3.0
Will Fuller V,@NE,HOU,WR,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,7.0,0.0,0.0,0.0,3.0
Eli Rogers,@Phi,PIT,WR,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,5.0,0.0,0.0,0.0,3.0
Robby Anderson,@KC,NYJ,WR,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,0.0,2.0,0.0,0.0,0.0,3.0
Brandon Marshall,@KC,NYJ,WR,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,10.0,0.0,0.0,0.0,2.0
Eddie Royal,@Dal,CHI,WR,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,3.0,0.0,0.0,0.0,2.0
Harry Douglas,Oak,TEN,WR,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,4.0,0.0,0.0,0.0,2.0
Danny Amendola,Hou,NWE,WR,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,2.0,0.0,0.0,0.0,2.0
Jeremy Kerley,@Sea,SFO,WR,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,6.0,0.0,0.0,0.0,2.0
Josh Huff,Pit,PHI,WR,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,5.0,0.0,0.0,0.0,2.0
Adam Thielen,@Car,MIN,WR,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,4.0,0.0,0.0,0.0,2.0
Walter Powell,Ari,BUF,WR,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,5.0,0.0,0.0,0.0,2.0
Phillip Dorsett,SD,IND,WR,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,4.0,0.0,0.0,0.0,2.0
Nelson Agholor,Pit,PHI,WR,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,3.0,0.0,0.0,0.0,2.0
Breshad Perriman,@Jax,BAL,WR,W 19-17,0/0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,22.0,0.0,4.0,0.0,0.0,0.0,2.0
Malcolm Mitchell,Hou,NWE,WR,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,2.0,0.0,0.0,0.0,2.0
Tyreek Hill,NYJ,KAN,WR,W 24-3,0/0,0.0,0.0,0.0,1.0,-3.0,0.0,3.0,26.0,0.0,4.0,0.0,0.0,0.0,2.0
Kenny Britt,@TB,LAR,WR,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,6.0,0.0,1.0,0.0,1.0
Andrew Hawkins,@Mia,CLE,WR,L 24-30,0/0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,14.0,0.0,4.0,0.0,0.0,0.0,1.0
Julio Jones,@NO,ATL,WR,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,7.0,0.0,0.0,0.0,1.0
Rod Streater,@Sea,SFO,WR,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0
Jermaine Kearse,SF,SEA,WR,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0
Brandin Cooks,Atl,NOR,WR,L 32-45,0/0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,13.0,0.0,8.0,0.0,0.0,0.0,1.0
Cody Latimer,@Cin,DEN,WR,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0
James Wright,Den,CIN,WR,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0
Jaelen Strong,@NE,HOU,WR,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,4.0,0.0,0.0,0.0,1.0
Bennie Fowler,@Cin,DEN,WR,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0
Bradley Marquez,@TB,LAR,WR,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0
Tyler Boyd,Den,CIN,WR,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,4.0,0.0,0.0,0.0,1.0
Andre Johnson,Oak,TEN,WR,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Jerricho Cotchery,Min,CAR,WR,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wes Welker,@TB,LAR,WR,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roddy White,@NO,ATL,WR,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Cribbs,SD,IND,WR,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Washington,Hou,NWE,WR,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Moore,@NO,ATL,WR,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Jennings,Cle,MIA,WR,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Hagan,Oak,TEN,WR,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Avant,NYJ,KAN,WR,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marques Colston,Atl,NOR,WR,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Austin,Pit,PHI,WR,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Johnson,@GB,DET,WR,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Bowe,@Mia,CLE,WR,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Jones,@Phi,PIT,WR,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Jones,@Ind,SDG,WR,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Weems,@NO,ATL,WR,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Simpson,@Sea,SFO,WR,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Jerome Caldwell,@GB,DET,WR,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Slater,Hou,NWE,WR,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stevie Johnson,@Ind,SDG,WR,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Gibson,Hou,NWE,WR,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hartline,@Mia,CLE,WR,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percy Harvin,Ari,BUF,WR,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,@Phi,PIT,WR,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Louis Murphy,LA,TAM,WR,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hakeem Nicks,Atl,NOR,WR,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Norwood,@Cin,DEN,WR,W 29-17,0/0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Kevin Ogletree,Wsh,NYG,WR,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Tate,Ari,BUF,WR,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrelious Benn,Bal,JAC,WR,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Easley,Ari,BUF,WR,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riley Cooper,Pit,PHI,WR,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
