Player,Opp,Team,Pos,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Trey Williams,@Den,IND,RB,L 20-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akeem Hunt,KC,HOU,RB,W 19-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Prosise,@LA,SEA,RB,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ervin,KC,HOU,RB,W 19-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Dixon,@Cle,BAL,RB,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Perkins,NO,NYG,RB,W 16-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Williams,NYJ,BUF,RB,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Collins,@LA,SEA,RB,L 3-9,0/0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Watt,Jax,SDG,RB,W 38-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Taylor,@Car,SFO,RB,L 27-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Jackson,@Wsh,DAL,RB,W 27-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Lasco,@NYG,NOR,RB,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Marshall,Dal,WAS,RB,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zac Brooks,@LA,SEA,RB,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrell Watson,Bal,CLE,RB,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wilds,@Oak,ATL,RB,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhurell Pressley,@Min,GNB,RB,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byron Marshall,@Chi,PHI,RB,W 29-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Atkinson III,Bal,CLE,RB,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Wilder Jr.,NYJ,BUF,RB,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Foster,Mia,NWE,RB,W 31-24,0/0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Dreamius Smith,Jax,SDG,RB,W 38-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devon Johnson,SF,CAR,RB,W 46-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Kelley,Dal,WAS,RB,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troymaine Pope,@Buf,NYJ,RB,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Gronkowski,NYJ,BUF,RB,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Howsare,@Buf,NYJ,RB,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Rice,** BYE **,FA,RB,,,,,,,,,,,,,,,,
Knowshon Moreno,** BYE **,FA,RB,,,,,,,,,,,,,,,,
Montee Ball,** BYE **,FA,RB,,,,,,,,,,,,,,,,
Joseph Randle,** BYE **,FA,RB,,,,,,,,,,,,,,,,
Peyton Barber,@Ari,TAM,RB,L 7-40,--/--,,,,,,,,,,,,,,
Stefon Diggs,GB,MIN,WR,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,182.0,1.0,10.0,0.0,0.0,0.0,24.0
Travis Benjamin,Jax,SDG,WR,W 38-14,0/0,0.0,0.0,0.0,1.0,-1.0,0.0,6.0,115.0,2.0,6.0,0.0,0.0,0.0,23.0
Kelvin Benjamin,SF,CAR,WR,W 46-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,108.0,2.0,9.0,0.0,0.0,0.0,22.0
Corey Coleman,Bal,CLE,WR,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,104.0,2.0,8.0,0.0,0.0,0.0,22.0
Eric Decker,@Buf,NYJ,WR,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.0,1.0,8.0,0.0,0.0,0.0,18.0
DeAndre Hopkins,KC,HOU,WR,W 19-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,113.0,1.0,11.0,0.0,0.0,0.0,17.0
Marquise Goodwin,NYJ,BUF,WR,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,112.0,1.0,5.0,0.0,0.0,0.0,17.0
Mike Wallace,@Cle,BAL,WR,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,2.0,6.0,0.0,0.0,0.0,16.0
Julio Jones,@Oak,ATL,WR,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,106.0,1.0,5.0,0.0,0.0,0.0,16.0
Danny Amendola,Mia,NWE,WR,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,2.0,4.0,0.0,1.0,0.0,14.0
Greg Salas,NYJ,BUF,WR,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,89.0,1.0,5.0,0.0,0.0,0.0,14.0
Larry Fitzgerald,TB,ARI,WR,W 40-7,0/0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,77.0,1.0,10.0,0.0,0.0,0.0,13.0
Jordy Nelson,@Min,GNB,WR,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,73.0,1.0,11.0,0.0,0.0,0.0,13.0
Jaron Brown,TB,ARI,WR,W 40-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,1.0,2.0,0.0,0.0,0.0,13.0
Mike Evans,@Ari,TAM,WR,L 7-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70.0,1.0,18.0,0.0,0.0,0.0,13.0
Tyrell Williams,Jax,SDG,WR,W 38-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,1.0,6.0,0.0,0.0,0.0,12.0
Eddie Royal,Phi,CHI,WR,L 14-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,6.0,0.0,0.0,1.0,11.0
Demaryius Thomas,Ind,DEN,WR,W 34-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,0.0,7.0,1.0,0.0,0.0,11.0
Torrey Smith,@Car,SFO,WR,L 27-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,1.0,10.0,0.0,0.0,0.0,11.0
Marvin Jones,Ten,DET,WR,L 15-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,118.0,0.0,11.0,0.0,0.0,0.0,11.0
Jarvis Landry,@NE,MIA,WR,L 24-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,135.0,0.0,12.0,0.0,1.0,0.0,11.0
Willie Snead,@NYG,NOR,WR,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,54.0,1.0,8.0,0.0,0.0,0.0,11.0
Sterling Shepard,NO,NYG,WR,W 16-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,117.0,0.0,8.0,0.0,0.0,0.0,11.0
Anquan Boldin,Ten,DET,WR,L 15-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,1.0,7.0,0.0,0.0,0.0,10.0
Brandon Marshall,@Buf,NYJ,WR,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,101.0,0.0,9.0,0.0,0.0,0.0,10.0
Dez Bryant,@Wsh,DAL,WR,W 27-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,102.0,0.0,12.0,0.0,0.0,0.0,10.0
DeVante Parker,@NE,MIA,WR,L 24-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,106.0,0.0,14.0,0.0,0.0,0.0,10.0
Will Fuller V,KC,HOU,WR,W 19-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,104.0,0.0,7.0,0.0,0.0,0.0,10.0
Kenny Britt,Sea,LAR,WR,W 9-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,94.0,0.0,10.0,0.0,0.0,0.0,9.0
Michael Crabtree,Atl,OAK,WR,L 28-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,1.0,5.0,0.0,0.0,0.0,9.0
Alshon Jeffery,Phi,CHI,WR,L 14-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,96.0,0.0,7.0,0.0,0.0,0.0,9.0
Kenny Stills,@NE,MIA,WR,L 24-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,1.0,4.0,0.0,0.0,0.0,9.0
Sammie Coates,Cin,PIT,WR,W 24-16,0/0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,97.0,0.0,5.0,0.0,0.0,0.0,9.0
Jamison Crowder,Dal,WAS,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,1.0,7.0,0.0,0.0,0.0,9.0
Tyler Lockett,@LA,SEA,WR,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.0,0.0,4.0,0.0,0.0,0.0,9.0
Quincy Enunwa,@Buf,NYJ,WR,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,92.0,0.0,6.0,0.0,0.0,0.0,9.0
Odell Beckham Jr.,NO,NYG,WR,W 16-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,86.0,0.0,11.0,0.0,0.0,0.0,8.0
Julian Edelman,Mia,NWE,WR,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,0.0,10.0,0.0,0.0,0.0,7.0
Victor Cruz,NO,NYG,WR,W 16-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,91.0,0.0,8.0,0.0,1.0,0.0,7.0
Cole Beasley,@Wsh,DAL,WR,W 27-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,0.0,6.0,0.0,0.0,0.0,7.0
Jordan Matthews,@Chi,PHI,WR,W 29-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,71.0,0.0,9.0,0.0,0.0,0.0,7.0
Marqise Lee,@SD,JAC,WR,L 14-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,0.0,7.0,0.0,0.0,0.0,7.0
Amari Cooper,Atl,OAK,WR,L 28-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.0,0.0,9.0,0.0,0.0,0.0,7.0
Devin Funchess,SF,CAR,WR,W 46-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,5.0,0.0,0.0,0.0,7.0
Steve Smith Sr.,@Cle,BAL,WR,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,0.0,6.0,0.0,0.0,0.0,6.0
Andre Johnson,@Det,TEN,WR,W 16-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,6.0
Jeremy Maclin,@Hou,KAN,WR,L 12-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,68.0,0.0,15.0,0.0,0.0,0.0,6.0
Andre Holmes,Atl,OAK,WR,L 28-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,6.0
Michael Floyd,TB,ARI,WR,W 40-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,6.0,0.0,0.0,0.0,6.0
Brandin Cooks,@NYG,NOR,WR,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,68.0,0.0,9.0,0.0,0.0,0.0,6.0
Allen Hurns,@SD,JAC,WR,L 14-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,0.0,10.0,0.0,0.0,0.0,6.0
Justin Hardy,@Oak,ATL,WR,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,3.0,0.0,0.0,0.0,6.0
Adam Humphries,@Ari,TAM,WR,L 7-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,67.0,0.0,8.0,0.0,0.0,0.0,6.0
Chris Hogan,Mia,NWE,WR,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0,0.0,6.0,0.0,0.0,0.0,5.0
Tavon Austin,Sea,LAR,WR,W 9-3,0/0,0.0,0.0,0.0,2.0,6.0,0.0,5.0,50.0,0.0,9.0,0.0,0.0,0.0,5.0
Allen Robinson,@SD,JAC,WR,L 14-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,0.0,5.0,0.0,0.0,0.0,5.0
Josh Doctson,Dal,WAS,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,6.0,0.0,0.0,0.0,5.0
Michael Thomas,@NYG,NOR,WR,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,5.0,0.0,0.0,0.0,5.0
Tyler Boyd,@Pit,CIN,WR,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,78.0,0.0,8.0,0.0,1.0,0.0,5.0
Vincent Jackson,@Ari,TAM,WR,L 7-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,0.0,8.0,0.0,0.0,0.0,4.0
DeSean Jackson,Dal,WAS,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,5.0,0.0,0.0,0.0,4.0
Randall Cobb,@Min,GNB,WR,L 14-17,0/0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,42.0,0.0,7.0,0.0,0.0,0.0,4.0
T.Y. Hilton,@Den,IND,WR,L 20-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,11.0,0.0,0.0,0.0,4.0
Rishard Matthews,@Det,TEN,WR,W 16-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,6.0,0.0,0.0,0.0,4.0
Adam Thielen,GB,MIN,WR,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,5.0,0.0,0.0,0.0,4.0
Nelson Agholor,@Chi,PHI,WR,W 29-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,7.0,0.0,0.0,0.0,4.0
Ted Ginn Jr.,SF,CAR,WR,W 46-27,0/0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,51.0,0.0,4.0,0.0,1.0,0.0,3.0
Brandon LaFell,@Pit,CIN,WR,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,0.0,8.0,0.0,0.0,0.0,3.0
Emmanuel Sanders,Ind,DEN,WR,W 34-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,0.0,8.0,0.0,0.0,0.0,3.0
Antonio Brown,Cin,PIT,WR,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,0.0,11.0,0.0,0.0,0.0,3.0
A.J. Green,@Pit,CIN,WR,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,8.0,0.0,0.0,0.0,3.0
Aldrick Robinson,@Oak,ATL,WR,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,0.0,4.0,0.0,0.0,0.0,3.0
Terrelle Pryor,Bal,CLE,WR,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,10.0,0.0,0.0,0.0,3.0
Paul Richardson,@LA,SEA,WR,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,6.0,0.0,0.0,0.0,3.0
Phillip Dorsett,@Den,IND,WR,L 20-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,5.0,0.0,0.0,0.0,3.0
Breshad Perriman,@Cle,BAL,WR,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,5.0,0.0,0.0,0.0,3.0
Kevin White,Phi,CHI,WR,L 14-29,0/0,0.0,0.0,0.0,1.0,9.0,0.0,4.0,36.0,0.0,6.0,0.0,0.0,0.0,3.0
Tajae Sharpe,@Det,TEN,WR,W 16-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0,7.0,0.0,0.0,0.0,3.0
Pierre Garcon,Dal,WAS,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,7.0,0.0,0.0,0.0,2.0
Jordan Norwood,Ind,DEN,WR,W 34-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,4.0,0.0,0.0,0.0,2.0
Andrew Hawkins,Bal,CLE,WR,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,3.0,0.0,0.0,0.0,2.0
Jeremy Kerley,@Car,SFO,WR,L 27-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,6.0,0.0,0.0,0.0,2.0
Doug Baldwin,@LA,SEA,WR,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,6.0,0.0,0.0,0.0,2.0
Quinton Patton,@Car,SFO,WR,L 27-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,6.0,0.0,0.0,0.0,2.0
Sammy Watkins,NYJ,BUF,WR,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,5.0,0.0,0.0,0.0,2.0
Seth Roberts,Atl,OAK,WR,L 28-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,6.0,0.0,0.0,0.0,2.0
Jordan Taylor,Ind,DEN,WR,W 34-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,2.0
Alex Erickson,@Pit,CIN,WR,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,2.0
Jalin Marshall,@Buf,NYJ,WR,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,4.0,0.0,1.0,0.0,2.0
Golden Tate,Ten,DET,WR,L 15-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,9.0,0.0,0.0,0.0,1.0
Cecil Shorts III,@Ari,TAM,WR,L 7-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0
Mohamed Sanu,@Oak,ATL,WR,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,5.0,0.0,0.0,0.0,1.0
Rod Streater,@Car,SFO,WR,L 27-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,1.0
Jermaine Kearse,@LA,SEA,WR,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,6.0,0.0,0.0,0.0,1.0
Robert Woods,NYJ,BUF,WR,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0
Charles Johnson,GB,MIN,WR,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,1.0
Russell Shepard,@Ari,TAM,WR,L 7-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0
Cody Latimer,Ind,DEN,WR,W 34-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0
John Brown,TB,ARI,WR,W 40-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,1.0
Brandon Coleman,@NYG,NOR,WR,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,4.0,0.0,0.0,0.0,1.0
Corey Brown,SF,CAR,WR,W 46-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,6.0,0.0,0.0,0.0,1.0
Taylor Gabriel,@Oak,ATL,WR,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,2.0,0.0,0.0,0.0,1.0
Albert Wilson,@Hou,KAN,WR,L 12-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0
James Wright,@Pit,CIN,WR,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0
Chris Conley,@Hou,KAN,WR,L 12-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,4.0,0.0,0.0,0.0,1.0
Dorial Green-Beckham,@Chi,PHI,WR,W 29-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,4.0,0.0,0.0,0.0,1.0
Malcolm Mitchell,Mia,NWE,WR,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,0.0,0.0,0.0,1.0
Johnny Holton,Atl,OAK,WR,L 28-35,0/0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0
Jerricho Cotchery,SF,CAR,WR,W 46-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wes Welker,Sea,LAR,WR,W 9-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roddy White,@Oak,ATL,WR,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Cribbs,@Den,IND,WR,L 20-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Washington,Mia,NWE,WR,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Moore,@Oak,ATL,WR,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Jennings,@NE,MIA,WR,L 24-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Hester,@Cle,BAL,WR,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Hagan,@Det,TEN,WR,W 16-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Avant,@Hou,KAN,WR,L 12-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marques Colston,@NYG,NOR,WR,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Austin,@Chi,PHI,WR,W 29-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Johnson,Ten,DET,WR,L 15-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Bowe,Bal,CLE,WR,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Jones,Cin,PIT,WR,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Jones,Jax,SDG,WR,W 38-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Weems,@Oak,ATL,WR,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Simpson,@Car,SFO,WR,L 27-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Douglas,@Det,TEN,WR,W 16-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Jerome Caldwell,Ten,DET,WR,L 15-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Slater,Mia,NWE,WR,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stevie Johnson,Jax,SDG,WR,W 38-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Gibson,Mia,NWE,WR,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hartline,Bal,CLE,WR,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
