Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,DefTD,FumR,Sack,Sfty,Blk,PtsAlld,1_39,40_49,50plus,KTot,XP,FFPts
Justin Perillo,WA (Wed),CHI,TE,Pit,W 23-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
MyCole Pruitt,WA (Wed),CHI,TE,Pit,W 23-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Gerald Christian,WA (Wed),ARI,TE,Dal,L 17-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Neal Sterling,WA (Wed),NYJ,TE,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Blake Bell,WA (Wed),MIN,TE,TB,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Chris Manhertz,WA (Wed),CAR,TE,NO,L 13-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
C.J. Uzomah,WA (Wed),CIN,TE,@GB,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jeff Heuerman,WA (Wed),DEN,TE,@Buf,L 16-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Darren Waller,WA (Wed),BAL,TE,@Jax,L 7-44,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Rory Anderson,WA (Wed),BUF,TE,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ben Koyack,WA (Wed),JAC,TE,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Kennard Backman,WA (Wed),DET,TE,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Maxx Williams,WA (Wed),BAL,TE,@Jax,L 7-44,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Geoff Swaim,WA (Wed),DAL,TE,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
E.J. Bibbs,WA (Wed),WAS,TE,Oak,W 27-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Khari Lee,WA (Wed),BUF,TE,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jerome Cunningham,WA (Wed),TEN,TE,Sea,W 33-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Wes Saxton,WA (Wed),BUF,TE,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Will Tye,WA (Wed),NYJ,TE,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Daniel Brown,WA (Wed),CHI,TE,Pit,W 23-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Hunter Henry,WA (Wed),LAC,TE,KC,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Nick Vannett,WA (Wed),SEA,TE,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Temarrick Hemingway,WA (Wed),LAR,TE,@SF,W 41-39,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jerell Adams,WA (Wed),NYG,TE,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
David Morgan II,WA (Wed),MIN,TE,TB,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Rico Gathers,WA (Wed),DAL,TE,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Thomas Duarte,WA (Wed),MIA,TE,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Beau Sandland,WA (Wed),GNB,TE,Cin,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ben Braunecker,WA (Wed),CHI,TE,Pit,W 23-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cole Wick,WA (Wed),DET,TE,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Matt LaCosse,WA (Wed),NYG,TE,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Erik Swoope,WA (Wed),IND,TE,Cle,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Anthony Denham,WA (Wed),PHI,TE,NYG,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Bryce Williams,WA (Wed),CAR,TE,NO,L 13-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Braedon Bowman,WA (Wed),NOR,TE,@Car,W 34-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Brian Parker,WA (Wed),NYJ,TE,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Joshua Perkins,WA (Wed),ATL,TE,@Det,W 30-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ross Travis,WA (Wed),KAN,TE,@LAC,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Scott Simonson,WA (Wed),CAR,TE,NO,L 13-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Xavier Grimble,WA (Wed),PIT,TE,@Chi,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
D.J. Tialavea,WA (Wed),ATL,TE,@Det,W 30-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Matt Lengel,WA (Wed),NWE,TE,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Alex Ellis,WA (Wed),JAC,TE,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Eric Tomlinson,WA (Wed),NYJ,TE,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Michael Roberts,WA (Wed),DET,TE,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jordan Leggett,WA (Wed),NYJ,TE,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jake Butt,WA (Wed),DEN,TE,@Buf,L 16-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Mason Schreck,WA (Wed),CIN,TE,@GB,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jeremy Sprinkle,WA (Wed),WAS,TE,Oak,W 27-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Bucky Hodges,WA (Wed),MIN,TE,TB,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Eric Saubert,WA (Wed),ATL,TE,@Det,W 30-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Gerald Everett,WA (Wed),LAR,TE,@SF,W 41-39,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Antony Auclair,WA (Wed),TAM,TE,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ricky Seals-Jones,WA (Wed),ARI,TE,Dal,L 17-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Hakeem Valles,WA (Wed),ARI,TE,Dal,L 17-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cole Hikutini,WA (Wed),SFO,TE,LAR,L 39-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Sean Culkin,WA (Wed),LAC,TE,KC,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cethan Carter,WA (Wed),CIN,TE,@GB,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Evan Baylis,WA (Wed),HOU,TE,@NE,L 33-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Shane Smith,WA (Wed),NYG,TE,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Clive Walford,WA (Wed),OAK,TE,@Wsh,L 10-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,-0.1
Niles Paul,WA (Wed),WAS,TE,Oak,W 27-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,-0.3
Jack Doyle,WA (Wed),IND,TE,Cle,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,-0.4
Redskins,WA (Wed),WAS,DST,Oak,W 27-10,,,,2.0,,,,,,,,,,,0.0,1.0,4.0,0.0,0.0,10.0,,,,,,16.0
Saints,WA (Wed),NOR,DST,@Car,W 34-13,,,,3.0,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,13.0,,,,,,15.0
Bengals,BKN,CIN,DST,@GB,L 24-27,,,,1.0,,,,,,,,,,,1.0,0.0,6.0,0.0,0.0,27.0,,,,,,14.0
Jaguars,LOS,JAC,DST,Bal,W 44-7,,,,2.0,,,,,,,,,,,0.0,1.0,2.0,0.0,0.0,7.0,,,,,,14.0
Jets,WA (Wed),NYJ,DST,Mia,W 20-6,,,,2.0,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,6.0,,,,,,13.0
Bears,WA (Wed),CHI,DST,Pit,W 23-17,,,,0.0,,,,,,,,,,,0.0,2.0,3.0,0.0,1.0,17.0,,,,,,12.0
Chiefs,BKN,KAN,DST,@LAC,W 24-10,,,,3.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,10.0,,,,,,11.0
Lions,WA (Wed),DET,DST,Atl,L 26-30,,,,3.0,,,,,,,,,,,1.0,0.0,2.0,0.0,0.0,30.0,,,,,,10.0
Vikings,WA (Wed),MIN,DST,TB,W 34-17,,,,3.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,17.0,,,,,,9.0
Texans,WA (Wed),HOU,DST,@NE,L 33-36,,,,0.0,,,,,,,,,,,1.0,1.0,5.0,0.0,0.0,36.0,,,,,,9.0
Bills,WA (Wed),BUF,DST,Den,W 26-16,,,,2.0,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,16.0,,,,,,7.0
Cowboys,WA (Wed),DAL,DST,@Ari,W 28-17,,,,0.0,,,,,,,,,,,0.0,0.0,6.0,0.0,0.0,17.0,,,,,,7.0
Broncos,DAN,DEN,DST,@Buf,L 16-26,,,,0.0,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,26.0,,,,,,6.0
Colts,WA (Wed),IND,DST,Cle,W 31-28,,,,3.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,28.0,,,,,,6.0
Steelers,GARI,PIT,DST,@Chi,L 17-23,,,,1.0,,,,,,,,,,,0.0,1.0,2.0,0.0,0.0,23.0,,,,,,6.0
Packers,WA (Wed),GNB,DST,Cin,W 27-24,,,,0.0,,,,,,,,,,,0.0,1.0,3.0,0.0,0.0,18.0,,,,,,5.0
Chargers,WA (Wed),LAC,DST,KC,L 10-24,,,,0.0,,,,,,,,,,,0.0,0.0,5.0,0.0,0.0,24.0,,,,,,5.0
Browns,WA (Wed),CLE,DST,@Ind,L 28-31,,,,0.0,,,,,,,,,,,0.0,1.0,3.0,0.0,0.0,31.0,,,,,,4.0
Dolphins,MM,MIA,DST,@NYJ,L 6-20,,,,0.0,,,,,,,,,,,0.0,1.0,2.0,0.0,0.0,20.0,,,,,,4.0
Giants,WA (Wed),NYG,DST,@Phi,L 24-27,,,,0.0,,,,,,,,,,,0.0,1.0,3.0,0.0,0.0,27.0,,,,,,4.0
Patriots,WA (Wed),NWE,DST,Hou,W 36-33,,,,2.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,27.0,,,,,,3.0
Falcons,WA (Wed),ATL,DST,@Det,W 30-26,,,,0.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,20.0,,,,,,2.0
Rams,LOS,LAR,DST,@SF,W 41-39,,,,1.0,,,,,,,,,,,0.0,1.0,4.0,0.0,0.0,39.0,,,,,,2.0
Cardinals,NOG,ARI,DST,Dal,L 17-28,,,,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,28.0,,,,,,2.0
Eagles,WA (Wed),PHI,DST,NYG,W 27-24,,,,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,24.0,,,,,,1.0
Raiders,WA (Wed),OAK,DST,@Wsh,L 10-27,,,,0.0,,,,,,,,,,,0.0,2.0,1.0,0.0,0.0,27.0,,,,,,0.0
Panthers,WA (Wed),CAR,DST,NO,L 13-34,,,,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,34.0,,,,,,-1.0
Titans,WA (Wed),TEN,DST,Sea,W 33-27,,,,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,27.0,,,,,,-2.0
49ers,WA (Wed),SFO,DST,LAR,L 39-41,,,,0.0,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,41.0,,,,,,-2.0
Seahawks,SCOT,SEA,DST,@Ten,L 27-33,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,33.0,,,,,,-4.0
Buccaneers,BLRT,TAM,DST,@Min,L 17-34,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,34.0,,,,,,-6.0
Ravens,SCOT,BAL,DST,@Jax,L 7-44,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,44.0,,,,,,-6.0
Matt Prater,NOG,DET,K,Atl,,,,,,,,,,,,,,,,,,,,,,1/1,1/1,2/2,4/4,2/2,19.0
Stephen Hauschka,WA (Wed),BUF,K,Den,,,,,,,,,,,,,,,,,,,,,,1/1,1/1,2/2,4/4,2/2,19.0
Ryan Succop,WA (Wed),TEN,K,Sea,,,,,,,,,,,,,,,,,,,,,,3/3,1/1,0/0,4/4,3/3,16.0
Ka'imi Fairbairn,WA (Wed),HOU,K,@NE,,,,,,,,,,,,,,,,,,,,,,3/3,1/1,0/0,4/4,3/3,16.0
Jason Myers,WA (Wed),JAC,K,Bal,,,,,,,,,,,,,,,,,,,,,,2/2,1/1,0/0,3/3,5/5,15.0
Matt Bryant,LOS,ATL,K,@Det,,,,,,,,,,,,,,,,,,,,,,1/1,2/2,0/0,3/3,3/3,14.0
Greg Zuerlein,WA (Wed),LAR,K,@SF,,,,,,,,,,,,,,,,,,,,,,1/1,1/1,0/0,2/2,5/5,12.0
Wil Lutz,WA (Wed),NOR,K,@Car,,,,,,,,,,,,,,,,,,,,,,1/1,0/0,1/2,2/3,4/4,11.0
Jake Elliott,WA (Wed),PHI,K,NYG,,,,,,,,,,,,,,,,,,,,,,0/0,1/1,1/2,2/3,3/3,11.0
Robbie Gould,WA (Wed),SFO,K,LAR,,,,,,,,,,,,,,,,,,,,,,1/1,1/1,0/0,2/2,3/4,10.0
Kai Forbath,WA (Wed),MIN,K,TB,,,,,,,,,,,,,,,,,,,,,,2/2,0/0,0/0,2/2,4/4,10.0
Brandon McManus,WA (Wed),DEN,K,@Buf,,,,,,,,,,,,,,,,,,,,,,3/3,0/0,0/0,3/3,1/1,10.0
Mason Crosby,DAN,GNB,K,Cin,,,,,,,,,,,,,,,,,,,,,,2/2,0/0,0/0,2/2,3/3,9.0
Graham Gano,WA (Wed),CAR,K,NO,,,,,,,,,,,,,,,,,,,,,,1/1,1/1,0/0,2/2,1/1,8.0
Dustin Hopkins,WA (Wed),WAS,K,Oak,,,,,,,,,,,,,,,,,,,,,,2/2,0/0,0/1,2/3,3/3,8.0
Chandler Catanzaro,WA (Wed),NYJ,K,Mia,,,,,,,,,,,,,,,,,,,,,,1/1,1/2,0/0,2/3,2/2,8.0
Adam Vinatieri,BKN,IND,K,Cle,,,,,,,,,,,,,,,,,,,,,,1/1,0/0,0/0,1/1,4/4,7.0
Aldrick Rosas,WA (Wed),NYG,K,@Phi,,,,,,,,,,,,,,,,,,,,,,0/0,1/1,0/0,1/1,3/3,7.0
Nick Folk,WA (Wed),TAM,K,@Min,,,,,,,,,,,,,,,,,,,,,,0/0,1/1,0/0,1/1,2/2,6.0
Randy Bullock,WA (Wed),CIN,K,@GB,,,,,,,,,,,,,,,,,,,,,,0/0,1/2,0/0,1/2,3/3,6.0
Cairo Santos,BLRT,KAN,K,@LAC,,,,,,,,,,,,,,,,,,,,,,1/1,0/0,0/0,1/1,3/3,6.0
Phil Dawson,WA (Wed),ARI,K,Dal,,,,,,,,,,,,,,,,,,,,,,1/2,0/0,0/0,1/2,2/2,4.0
Stephen Gostkowski,WA (Wed),NWE,K,Hou,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,4/4,4.0
Connor Barth,WA (Wed),CHI,K,Pit,,,,,,,,,,,,,,,,,,,,,,1/1,0/1,0/0,1/2,2/2,4.0
Dan Bailey,MM,DAL,K,@Ari,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,4/4,4.0
Giorgio Tavecchio,GARI,OAK,K,@Wsh,,,,,,,,,,,,,,,,,,,,,,1/1,0/0,0/0,1/1,1/1,4.0
Chris Boswell,WA (Wed),PIT,K,@Chi,,,,,,,,,,,,,,,,,,,,,,1/2,0/0,0/0,1/2,2/2,4.0
Zane Gonzalez,WA (Wed),CLE,K,@Ind,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,4/4,4.0
Younghoe Koo,WA (Wed),LAC,K,KC,,,,,,,,,,,,,,,,,,,,,,1/1,0/0,0/0,1/1,1/1,4.0
Blair Walsh,WA (Wed),SEA,K,@Ten,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,3/3,3.0
Justin Tucker,SCOT,BAL,K,@Jax,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,1/1,1.0
Sebastian Janikowski,WA (Wed),OAK,K,@Wsh,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Shayne Graham,WA (Wed),ATL,K,@Det,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Billy Cundiff,WA (Wed),CLE,K,@Ind,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Josh Brown,WA (Wed),NYG,K,@Phi,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Josh Scobee,WA (Wed),NOR,K,@Car,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Mike Nugent,WA (Wed),NYG,K,@Phi,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Nick Novak,WA (Wed),HOU,K,@NE,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Shaun Suisham,WA (Wed),PIT,K,@Chi,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Garrett Hartley,WA (Wed),PIT,K,@Chi,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Dan Carpenter,WA (Wed),BUF,K,Den,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Brandon Bogotay,WA (Wed),TAM,K,@Min,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Caleb Sturgis,WA (Wed),PHI,K,NYG,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Zach Hocker,WA (Wed),TAM,K,@Min,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Travis Coons,WA (Wed),LAR,K,@SF,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Cody Parkey,WA (Wed),MIA,K,@NYJ,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/1,0.0
Kasey Redfern,WA (Wed),DET,K,Atl,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Patrick Murray,WA (Wed),NOR,K,@Car,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Jordan Gay,WA (Wed),TEN,K,Sea,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Kyle Brindza,WA (Wed),NYJ,K,Mia,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Josh Lambo,WA (Wed),LAC,K,KC,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Andrew Franks,WA (Wed),MIA,K,@NYJ,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Roberto Aguayo,WA (Wed),CHI,K,Pit,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Harrison Butker,WA (Wed),KAN,K,@LAC,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
