Player,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,DefTD,FumR,Sack,Sfty,Blk,PtsAlld,1_39,40_49,50plus,KTot,XP,FFPts
Kenneth Dixon,BAL,RB,@Ten,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Paul Perkins,NYG,RB,LAR,L 17-51,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jonathan Williams,BUF,RB,@NYJ,L 21-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Andy Janovich,DEN,RB,@Phi,L 23-51,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Kelvin Taylor,ATL,RB,@Car,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Daniel Lasco,NOR,RB,TB,W 30-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Keith Marshall,WAS,RB,@Sea,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Zac Brooks,SEA,RB,Wsh,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Josh Ferguson,IND,RB,@Hou,W 20-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jhurell Pressley,ATL,RB,@Car,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Byron Marshall,PHI,RB,Den,W 51-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
George Atkinson III,OAK,RB,@Mia,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
James Wilder Jr.,BUF,RB,@NYJ,L 21-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
D.J. Foster,ARI,RB,@SF,W 20-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Devon Johnson,CAR,RB,Atl,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Troymaine Pope,IND,RB,@Hou,W 20-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Julian Howsare,NYJ,RB,Buf,W 34-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
George Farmer,SEA,RB,Wsh,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Donnel Pumphrey,PHI,RB,Den,W 51-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
De'Angelo Henderson,DEN,RB,@Phi,L 23-51,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Elijah Hood,OAK,RB,@Mia,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Marquez Williams,JAC,RB,Cin,W 23-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Leonard Fournette,JAC,RB,Cin,W 23-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
T.J. Logan,ARI,RB,@SF,W 20-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Sam Rogers,LAR,RB,@NYG,W 51-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Chris Carson,SEA,RB,Wsh,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Joe Williams,SFO,RB,Ari,L 10-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Khalfani Muhammad,TEN,RB,Bal,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jeremy McNichols,TAM,RB,@NO,L 10-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Brian Hill,ATL,RB,@Car,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Algernon Brown,NYJ,RB,Buf,W 34-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jahad Thomas,NYJ,RB,Buf,W 34-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
David Fluellen,TEN,RB,Bal,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Elijhaa Penny,ARI,RB,@SF,W 20-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Justin Davis,LAR,RB,@NYG,W 51-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Trey Edmunds,NOR,RB,TB,W 30-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Tre Madden,SEA,RB,Wsh,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Giovani Bernard,CIN,RB,@Jax,L 7-23,0/0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,-0.6
Kyle Juszczyk,SFO,RB,Ari,L 10-20,0/0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,-1.0
Jonathan Stewart,CAR,RB,Atl,W 20-17,0/0,0.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,-1.9
Steven Jackson,NWE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAngelo Williams,PIT,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Brown,NWE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dexter McCluster,LAC,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Tate,PIT,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Starks,GNB,RB,Det,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Joique Bell,DET,RB,@GB,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
James Develin,NWE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stevan Ridley,MIN,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dion Lewis,NWE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Asiata,DET,RB,@GB,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Bolden,NWE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montee Ball,FA,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Le'Veon Bell,PIT,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knile Davis,PIT,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latavius Murray,MIN,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Gillislee,NWE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike James,DET,RB,@GB,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Rex Burkhead,NWE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theo Riddick,DET,RB,@GB,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Randle,FA,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benny Cunningham,CHI,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Miller,DET,RB,@GB,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerick McKinnon,MIN,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bishop Sankey,MIN,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Williams,LAC,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
James White,NWE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ka'Deem Carey,CHI,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Crowell,CLE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Branden Oliver,LAC,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenn Winston,CLE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitzgerald Toussaint,PIT,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Nix,PIT,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Burton,CHI,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joey Iosefa,NWE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Cobb,CHI,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ameer Abdullah,DET,RB,@GB,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Melvin Gordon,LAC,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karlos Williams,PIT,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ty Montgomery,GNB,RB,Det,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Ripkowski,GNB,RB,Det,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke Johnson Jr.,CLE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrence Magee,CLE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gus Johnson,LAC,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Zenner,DET,RB,@GB,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Alonzo Harris,GNB,RB,Det,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Trey Williams,PIT,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Howard,CHI,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Vitale,CLE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Watt,LAC,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Jackson,CLE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwayne Washington,DET,RB,@GB,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrell Watson,PIT,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Wilds,CLE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dreamius Smith,LAC,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenn Gronkowski,NWE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenneth Farrow,LAC,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Lasike,CHI,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don Jackson,GNB,RB,Det,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Mack Brown,MIN,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarik Cohen,CHI,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Conner,PIT,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalvin Cook,MIN,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Jones,GNB,RB,Det,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Devante Mays,GNB,RB,Det,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaal Williams,GNB,RB,Det,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Dayes,CLE,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freddie Stevenson,CHI,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Ekeler,LAC,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taquan Mizzell,CHI,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.J. Ham,MIN,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Y. Hilton,IND,WR,@Hou,W 20-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,175.0,2.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,29.5
Alshon Jeffery,PHI,WR,Den,W 51-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,84.0,2.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,20.4
Robert Woods,LAR,WR,@NYG,W 51-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,70.0,2.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,19.0
Doug Baldwin,SEA,WR,Wsh,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,108.0,1.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,16.8
DeAndre Hopkins,HOU,WR,Ind,L 14-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,86.0,1.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,14.6
Cole Beasley,DAL,WR,KC,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,2.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,14.4
Terrance Williams,DAL,WR,KC,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,141.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,14.1
Deonte Thompson,BUF,WR,@NYJ,L 21-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,1.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,14.1
Marqise Lee,JAC,WR,Cin,W 23-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,75.0,1.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,13.5
Tyreek Hill,KAN,WR,@Dal,L 17-28,0/0,0.0,0.0,0.0,4.0,9.0,0.0,2.0,64.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,13.3
Demaryius Thomas,DEN,WR,@Phi,L 23-51,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,70.0,1.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,13.0
Rishard Matthews,TEN,WR,Bal,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,70.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,13.0
Sammy Watkins,LAR,WR,@NYG,W 51-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,12.7
Ted Ginn Jr.,NOR,WR,TB,W 30-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0,1.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,11.9
Julio Jones,ATL,WR,@Car,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,118.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,11.8
Zay Jones,BUF,WR,@NYJ,L 21-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,53.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,11.3
Robby Anderson,NYJ,WR,Buf,W 34-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,1.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,10.8
Johnny Holton,OAK,WR,@Mia,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,10.4
Jeremy Maclin,BAL,WR,@Ten,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,98.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,9.8
Tavarres King,NYG,WR,LAR,L 17-51,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,1.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,9.3
Jarvis Landry,MIA,WR,Oak,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,9.2
Devin Funchess,CAR,WR,Atl,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,86.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,8.6
Mohamed Sanu,ATL,WR,@Car,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,8.3
Eric Decker,TEN,WR,Bal,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,8.1
Mike Wallace,BAL,WR,@Ten,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,7.9
DeVante Parker,MIA,WR,Oak,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,76.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,7.6
Dez Bryant,DAL,WR,KC,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,73.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,7.3
Larry Fitzgerald,ARI,WR,@SF,W 20-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,7.0
Sterling Shepard,NYG,WR,LAR,L 17-51,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,7.0
Marquise Goodwin,SFO,WR,Ari,L 10-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,6.8
Michael Thomas,NOR,WR,TB,W 30-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,65.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,6.5
Jaron Brown,ARI,WR,@SF,W 20-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,6.3
Taylor Gabriel,ATL,WR,@Car,L 17-20,0/0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,56.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,5.9
Josh Doctson,WAS,WR,@Sea,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,5.9
Amari Cooper,OAK,WR,@Mia,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,5.8
Cooper Kupp,LAR,WR,@NYG,W 51-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,5.4
John Brown,ARI,WR,@SF,W 20-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,5.2
Cody Latimer,DEN,WR,@Phi,L 23-51,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,5.1
Brian Quick,WAS,WR,@Sea,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,4.9
Keelan Cole,JAC,WR,Cin,W 23-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,4.7
Tavon Austin,LAR,WR,@NYG,W 51-17,0/0,0.0,0.0,0.0,6.0,34.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.3
Paul Richardson,SEA,WR,Wsh,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,4.1
De'Anthony Thomas,KAN,WR,@Dal,L 17-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,4.1
Michael Crabtree,OAK,WR,@Mia,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,4.0
Ryan Grant,WAS,WR,@Sea,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,3.9
Kendrick Bourne,SFO,WR,Ari,L 10-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,3.9
Jermaine Kearse,NYJ,WR,Buf,W 34-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,3.8
Curtis Samuel,CAR,WR,Atl,W 20-17,0/0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,23.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,3.7
Nelson Agholor,PHI,WR,Den,W 51-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,3.6
DeSean Jackson,TAM,WR,@NO,L 10-30,0/0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,25.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,3.3
Will Fuller V,HOU,WR,Ind,L 14-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,3.2
Allen Hurns,JAC,WR,Cin,W 23-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,3.1
Emmanuel Sanders,DEN,WR,@Phi,L 23-51,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,3.0
Brandon LaFell,CIN,WR,@Jax,L 7-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Kenny Stills,MIA,WR,Oak,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Breshad Perriman,BAL,WR,@Ten,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Seth Roberts,OAK,WR,@Mia,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Corey Davis,TEN,WR,Bal,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Jordan Matthews,BUF,WR,@NYJ,L 21-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,0.0,8.0,0.0,1.0,0.0,,,,,,,,,,,,2.6
Justin Hardy,ATL,WR,@Car,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,2.6
Bruce Ellington,HOU,WR,Ind,L 14-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,2.2
Trent Taylor,SFO,WR,Ari,L 10-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.2
Aldrick Robinson,SFO,WR,Ari,L 10-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,1.8
Demarcus Robinson,KAN,WR,@Dal,L 17-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.8
Terrelle Pryor Sr.,WAS,WR,@Sea,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,1.7
Chester Rogers,IND,WR,@Hou,W 20-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.7
