Player,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,DefTD,FumR,Sack,Sfty,Blk,PtsAlld,1_39,40_49,50plus,KTot,XP,FFPts
Nathan Palmer,OAK,WR,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Owusu,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Tyms,IND,WR,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Fuller,SEA,WR,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Beasley,DAL,WR,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarrett Boykin,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Griff Whalen,BAL,WR,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Rod Streater,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jermaine Kearse,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Deonte Thompson,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
LaRon Byrd,CAR,WR,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Bellamy,CHI,WR,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Brittan Golden,ARI,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damaris Johnson,TEN,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Gordon,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Tavon Austin,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre Hopkins,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Cordarrelle Patterson,OAK,WR,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Keenan Allen,LAC,WR,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Stedman Bailey,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Dobson,ARI,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquise Goodwin,SFO,WR,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Hunter,PIT,WR,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Markus Wheaton,CHI,WR,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrance Williams,DAL,WR,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Woods,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles D. Johnson,CAR,WR,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Brice Butler,DAL,WR,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
B.J. Daniels,ATL,WR,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Tavarres King,NYG,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobi Hamilton,PIT,WR,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Boyce,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Harper,NYG,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Fuller,NOR,WR,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Stills,MIA,WR,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquess Wilson,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Quinton Patton,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Da'Rick Rogers,KAN,WR,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaron Brown,ARI,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russell Shepard,CAR,WR,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Spadola,DET,WR,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Williams,ATL,WR,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodney Smith,SEA,WR,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenbrell Thompkins,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Myles White,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlon Brown,DEN,WR,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Sammy Watkins,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Benjamin,CAR,WR,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandin Cooks,NWE,WR,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Odell Beckham Jr.,NYG,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Evans,TAM,WR,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Matthews,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Huff,TAM,WR,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Richardson,SEA,WR,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Marqise Lee,JAC,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarvis Landry,MIA,WR,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Donte Moncrief,IND,WR,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Latimer,DEN,WR,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Robinson,JAC,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davante Adams,GNB,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Brown,ARI,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaq Evans,DAL,WR,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Gallon,NWE,WR,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Abbrederis,DET,WR,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Norwood,NYG,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martavis Bryant,PIT,WR,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Saunders,NWE,WR,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
De'Anthony Thomas,KAN,WR,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Ellington,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Street,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Dontrelle Inman,LAC,WR,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Janis,GNB,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Washington,DAL,WR,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Herron,OAK,WR,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Coleman,NOR,WR,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Campanaro,BAL,WR,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Brenton Bersin,CAR,WR,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Hurns,JAC,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Brown,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Taylor Gabriel,ATL,WR,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Thielen,MIN,WR,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Grant,WAS,WR,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Frankie Hammond,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Albert Wilson,KAN,WR,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Willie Snead,NOR,WR,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ Jones,DET,WR,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
James Wright,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Burse,LAC,WR,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Butler,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Copeland,DET,WR,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Krause,TEN,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walter Powell,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashad Ross,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Freddie Martino,TAM,WR,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Smith,SEA,WR,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Debose,IND,WR,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
DiAndre Campbell,SFO,WR,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Issac Blakeney,PIT,WR,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Geremy Davis,LAC,WR,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Da'Ron Brown,LAC,WR,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Bell,BAL,WR,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Dres Anderson,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Keith Mumphery,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
J.J. Nelson,ARI,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndrew White,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaelin Clay,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Hardy,ATL,WR,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Tre McBride III,CHI,WR,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Dezmin Lewis,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Quan Bray,IND,WR,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Sammie Coates,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Smith,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Spencer,TAM,WR,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
DeVante Parker,MIA,WR,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamison Crowder,WAS,WR,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashad Greene Sr.,JAC,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Lockett,SEA,WR,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Conley,KAN,WR,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Dorsett,NWE,WR,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Dorial Green-Beckham,PHI,WR,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Nelson Agholor,PHI,WR,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Breshad Perriman,BAL,WR,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefon Diggs,MIN,WR,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Amari Cooper,OAK,WR,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Funchess,CAR,WR,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin White,CHI,WR,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaelen Strong,JAC,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vince Mayle,BAL,WR,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Alford,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre Smelter,SFO,WR,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Duron Carter,IND,WR,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Antwan Goodley,GNB,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Matthews,BAL,WR,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Seantavius Jones,KAN,WR,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Meredith,CHI,WR,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennie Fowler III,DEN,WR,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucky Whitehead,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Humphries,TAM,WR,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Quincy Enunwa,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Hazel,IND,WR,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Seth Roberts,OAK,WR,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrell Williams,LAC,WR,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Harper,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Murphy,MIA,WR,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradley Marquez,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donteea Dye,TAM,WR,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Javontee Herndon,DAL,WR,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Rogers,SFO,WR,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Coleman,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Fuller V,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Doctson,WAS,WR,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Laquon Treadwell,MIN,WR,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Sterling Shepard,NYG,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Thomas,NOR,WR,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Boyd,CIN,WR,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Braxton Miller,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonte Carroo,MIA,WR,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Moore,BAL,WR,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Malcolm Mitchell,NWE,WR,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricardo Louis,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharoh Cooper,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demarcus Robinson,KAN,WR,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajae Sharpe,TEN,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Payton,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Trevor Davis,GNB,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyreek Hill,KAN,WR,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashard Higgins,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Moritz Bohringer,MIN,WR,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Keenan Reynolds,BAL,WR,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakeem Grant,MIA,WR,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Kolby Listenbee,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Core,CIN,WR,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Thomas,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Burbridge,SFO,WR,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Lucien,NWE,WR,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Demarcus Ayers,PIT,WR,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Braverman,CHI,WR,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Lewis Fuller,ATL,WR,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Charone Peake,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Lawler,SEA,WR,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Max McCaffrey,JAC,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eli Rogers,PIT,WR,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Kasen Williams,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Bell,NOR,WR,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Kumerow,CIN,WR,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquez North,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andy Jones,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Lewis,NYG,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Rush,NOR,WR,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Dom Williams,PHI,WR,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Damiere Byrd,CAR,WR,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
R.J. Harris,NOR,WR,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Taylor,DEN,WR,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernard Reedy,TAM,WR,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul McRoberts,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wendall Williams,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Dable,ATL,WR,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Jennings,TEN,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Erickson,CIN,WR,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Devon Cajuste,SFO,WR,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitch Mathews,MIA,WR,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyarris Garrett,CAR,WR,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalin Marshall,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanner McEvoy,SEA,WR,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryce Treggs,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Chester Rogers,IND,WR,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Holton,OAK,WR,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Nelson Spruce,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robby Anderson,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommylee Lewis,NOR,WR,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Geronimo Allison,GNB,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Turner,PHI,WR,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Williams,ARI,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Hansen,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
ArDarius Stewart,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Amara Darboh,SEA,WR,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Jehu Chesson,KAN,WR,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Reynolds,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Malone,CIN,WR,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Malachi Dupre,GNB,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zay Jones,BUF,WR,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Taywan Taylor,TEN,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodney Adams,MIN,WR,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Williams,LAC,WR,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Godwin,TAM,WR,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
David Moore,SEA,WR,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtis Samuel,CAR,WR,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Switzer,DAL,WR,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Henderson,DEN,WR,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Trent Taylor,SFO,WR,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Davis,WAS,WR,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelton Gibson,PHI,WR,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Dede Westbrook,JAC,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah McKenzie,DEN,WR,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
JuJu Smith-Schuster,PIT,WR,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Davis,TEN,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Ford,MIA,WR,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Golladay,DET,WR,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Noah Brown,DAL,WR,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Mack Hollins,PHI,WR,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Stacy Coley,MIN,WR,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
John Ross,CIN,WR,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAngelo Yancey,GNB,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooper Kupp,LAR,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jace Billingsley,DET,WR,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishmael Zamora,OAK,WR,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Carr,NOR,WR,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Powe,NYG,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Johnson,PHI,WR,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashawn Scott,MIA,WR,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Rannell Hall,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Maurice Lynell Harris,WAS,WR,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanner Gentry,CHI,WR,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Damore'ea Stringfellow,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Keelan Cole,JAC,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendrick Bourne,SFO,WR,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Bolden Jr.,SFO,WR,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalif Raymond,NYJ,WR,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Leslie,CLE,WR,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishawn Hogan,IND,WR,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Rudolph,NYG,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
