Year,Week,Day,Date,Winner,At,Loser,PtsW,PtsL,YdsW,TOW,YdsL,TOL,Home,Away,WeekLabel,GameID
2009,6,Sun,2009-10-18,BUF,@,NYJ,16,13,296,2,414,6,NYJ,BUF,6,NYJ-BUF-2009-06
2009,6,Sun,2009-10-18,MIN,,BAL,33,31,426,0,448,0,MIN,BAL,6,MIN-BAL-2009-06
2009,6,Sun,2009-10-18,KAN,@,WAS,14,6,268,0,265,2,WAS,KAN,6,WAS-KAN-2009-06
2009,6,Sun,2009-10-18,GNB,,DET,26,0,435,2,149,3,GNB,DET,6,GNB-DET-2009-06
2009,6,Sun,2009-10-18,HOU,@,CIN,28,17,472,2,296,3,CIN,HOU,6,CIN-HOU-2009-06
2009,6,Sun,2009-10-18,PIT,,CLE,27,14,543,4,197,4,PIT,CLE,6,PIT-CLE-2009-06
2009,6,Sun,2009-10-18,JAC,,LAR,23,20,492,3,262,1,JAC,LAR,6,JAC-LAR-2009-06
2009,6,Mon,2009-10-19,DEN,@,SDG,34,23,328,0,311,1,SDG,DEN,6,SDG-DEN-2009-06
2009,7,Sun,2009-10-25,DAL,,ATL,37,21,414,1,298,3,DAL,ATL,7,DAL-ATL-2009-07
2009,7,Sun,2009-10-25,IND,@,LAR,42,6,391,0,272,2,LAR,IND,7,LAR-IND-2009-07
2009,7,Sun,2009-10-25,ARI,@,NYG,24,17,288,2,327,4,NYG,ARI,7,NYG-ARI-2009-07
2009,7,Sun,2009-10-25,NOR,@,MIA,46,34,414,4,334,3,MIA,NOR,7,MIA-NOR-2009-07
2009,7,Sun,2009-10-25,CIN,,CHI,45,10,448,0,279,4,CIN,CHI,7,CIN-CHI-2009-07
2009,7,Sun,2009-10-25,PIT,,MIN,27,17,259,1,386,2,PIT,MIN,7,PIT-MIN-2009-07
2009,7,Sun,2009-10-25,GNB,@,CLE,31,3,460,0,139,2,CLE,GNB,7,CLE-GNB-2009-07
2009,7,Sun,2009-10-25,SDG,@,KAN,37,7,403,0,203,3,KAN,SDG,7,KAN-SDG-2009-07
2009,7,Sun,2009-10-25,HOU,,SFO,24,21,336,1,297,2,HOU,SFO,7,HOU-SFO-2009-07
2009,7,Sun,2009-10-25,BUF,@,CAR,20,9,167,0,425,4,CAR,BUF,7,CAR-BUF-2009-07
2009,7,Sun,2009-10-25,NWE,@,TAM,35,7,414,2,240,3,TAM,NWE,7,TAM-NWE-2009-07
2009,7,Sun,2009-10-25,NYJ,@,OAK,38,0,447,0,263,4,OAK,NYJ,7,OAK-NYJ-2009-07
2009,7,Mon,2009-10-26,PHI,@,WAS,27,17,262,0,308,4,WAS,PHI,7,WAS-PHI-2009-07
2009,8,Sun,2009-11-01,TEN,,JAC,30,13,430,0,330,2,TEN,JAC,8,TEN-JAC-2009-08
2009,8,Sun,2009-11-01,MIA,@,NYJ,30,25,104,1,378,1,NYJ,MIA,8,NYJ-MIA-2009-08
2009,8,Sun,2009-11-01,DAL,,SEA,38,17,362,1,308,2,DAL,SEA,8,DAL-SEA-2009-08
2009,8,Sun,2009-11-01,CHI,,CLE,30,6,369,1,191,5,CHI,CLE,8,CHI-CLE-2009-08
2009,8,Sun,2009-11-01,BAL,,DEN,30,7,292,0,200,1,BAL,DEN,8,BAL-DEN-2009-08
2009,8,Sun,2009-11-01,CAR,@,ARI,34,21,355,0,320,6,ARI,CAR,8,ARI-CAR-2009-08
2009,8,Sun,2009-11-01,IND,,SFO,18,14,410,0,295,2,IND,SFO,8,IND-SFO-2009-08
2009,8,Sun,2009-11-01,LAR,@,DET,17,10,362,1,289,1,DET,LAR,8,DET-LAR-2009-08
2009,8,Sun,2009-11-01,MIN,@,GNB,38,26,355,2,351,0,GNB,MIN,8,GNB-MIN-2009-08
2009,8,Sun,2009-11-01,SDG,,OAK,24,16,346,2,180,1,SDG,OAK,8,SDG-OAK-2009-08
2009,8,Sun,2009-11-01,PHI,,NYG,40,17,391,2,356,3,PHI,NYG,8,PHI-NYG-2009-08
2009,8,Sun,2009-11-01,HOU,@,BUF,31,10,439,3,204,2,BUF,HOU,8,BUF-HOU-2009-08
2009,8,Mon,2009-11-02,NOR,,ATL,35,27,437,4,442,3,NOR,ATL,8,NOR-ATL-2009-08
2009,9,Sun,2009-11-08,NOR,,CAR,30,20,414,2,371,3,NOR,CAR,9,NOR-CAR-2009-09
2009,9,Sun,2009-11-08,TAM,,GNB,38,28,279,1,404,3,TAM,GNB,9,TAM-GNB-2009-09
2009,9,Sun,2009-11-08,DAL,@,PHI,20,16,358,1,297,2,PHI,DAL,9,PHI-DAL-2009-09
2009,9,Sun,2009-11-08,SEA,,DET,32,20,397,2,300,5,SEA,DET,9,SEA-DET-2009-09
2009,9,Sun,2009-11-08,JAC,,KAN,24,21,426,1,301,0,JAC,KAN,9,JAC-KAN-2009-09
2009,9,Sun,2009-11-08,ARI,@,CHI,41,21,438,1,417,1,CHI,ARI,9,CHI-ARI-2009-09
2009,9,Sun,2009-11-08,NWE,,MIA,27,17,432,1,334,0,NWE,MIA,9,NWE-MIA-2009-09
2009,9,Sun,2009-11-08,CIN,,BAL,17,7,369,1,215,2,CIN,BAL,9,CIN-BAL-2009-09
2009,9,Sun,2009-11-08,TEN,@,SFO,34,27,315,0,358,4,SFO,TEN,9,SFO-TEN-2009-09
2009,9,Sun,2009-11-08,IND,,HOU,20,17,378,2,382,3,IND,HOU,9,IND-HOU-2009-09
2009,9,Sun,2009-11-08,ATL,,WAS,31,17,306,1,312,1,ATL,WAS,9,ATL-WAS-2009-09
2009,9,Sun,2009-11-08,SDG,@,NYG,21,20,226,2,304,1,NYG,SDG,9,NYG-SDG-2009-09
2009,9,Mon,2009-11-09,PIT,@,DEN,28,10,375,2,242,3,DEN,PIT,9,DEN-PIT-2009-09
2009,10,Thu,2009-11-12,SFO,,CHI,10,6,216,1,350,5,SFO,CHI,10,SFO-CHI-2009-10
2009,10,Sun,2009-11-15,WAS,,DEN,27,17,388,0,305,2,WAS,DEN,10,WAS-DEN-2009-10
2009,10,Sun,2009-11-15,CAR,,ATL,28,19,380,0,400,2,CAR,ATL,10,CAR-ATL-2009-10
2009,10,Sun,2009-11-15,MIN,,DET,27,10,492,2,297,1,MIN,DET,10,MIN-DET-2009-10
2009,10,Sun,2009-11-15,NOR,@,LAR,28,23,420,3,434,1,LAR,NOR,10,LAR-NOR-2009-10
2009,10,Sun,2009-11-15,SDG,,PHI,31,23,331,0,462,1,SDG,PHI,10,SDG-PHI-2009-10
2009,10,Sun,2009-11-15,IND,,NWE,35,34,407,2,477,2,IND,NWE,10,IND-NWE-2009-10
2009,10,Sun,2009-11-15,KAN,@,OAK,16,10,318,3,272,2,OAK,KAN,10,OAK-KAN-2009-10
2009,10,Sun,2009-11-15,TEN,,BUF,41,17,378,1,296,2,TEN,BUF,10,TEN-BUF-2009-10
2009,10,Sun,2009-11-15,MIA,,TAM,25,23,374,2,301,2,MIA,TAM,10,MIA-TAM-2009-10
2009,10,Sun,2009-11-15,CIN,@,PIT,18,12,218,0,226,1,PIT,CIN,10,PIT-CIN-2009-10
2009,10,Sun,2009-11-15,GNB,,DAL,17,7,283,0,278,3,GNB,DAL,10,GNB-DAL-2009-10
2009,10,Sun,2009-11-15,JAC,@,NYJ,24,22,347,1,322,3,NYJ,JAC,10,NYJ-JAC-2009-10
2009,10,Sun,2009-11-15,ARI,,SEA,31,20,462,0,472,2,ARI,SEA,10,ARI-SEA-2009-10
2009,10,Mon,2009-11-16,BAL,@,CLE,16,0,274,0,160,2,CLE,BAL,10,CLE-BAL-2009-10
2009,11,Thu,2009-11-19,MIA,@,CAR,24,17,326,0,383,1,CAR,MIA,11,CAR-MIA-2009-11
2009,11,Sun,2009-11-22,MIN,,SEA,35,9,431,0,212,2,MIN,SEA,11,MIN-SEA-2009-11
2009,11,Sun,2009-11-22,KAN,,PIT,27,24,282,1,516,3,KAN,PIT,11,KAN-PIT-2009-11
2009,11,Sun,2009-11-22,NYG,,ATL,34,31,456,1,352,1,NYG,ATL,11,NYG-ATL-2009-11
2009,11,Sun,2009-11-22,NWE,,NYJ,31,14,410,1,226,5,NWE,NYJ,11,NWE-NYJ-2009-11
2009,11,Sun,2009-11-22,JAC,,BUF,18,15,310,2,343,3,JAC,BUF,11,JAC-BUF-2009-11
2009,11,Sun,2009-11-22,NOR,@,TAM,38,7,370,0,219,4,TAM,NOR,11,TAM-NOR-2009-11
2009,11,Sun,2009-11-22,GNB,,SFO,30,24,484,0,284,1,GNB,SFO,11,GNB-SFO-2009-11
2009,11,Sun,2009-11-22,SDG,@,DEN,32,3,348,0,271,3,DEN,SDG,11,DEN-SDG-2009-11
2009,11,Sun,2009-11-22,DAL,,WAS,7,6,305,2,324,1,DAL,WAS,11,DAL-WAS-2009-11
2009,11,Sun,2009-11-22,DET,,CLE,38,37,473,2,439,0,DET,CLE,11,DET-CLE-2009-11
2009,11,Sun,2009-11-22,IND,@,BAL,17,15,375,3,354,2,BAL,IND,11,BAL-IND-2009-11
2009,11,Sun,2009-11-22,PHI,@,CHI,24,20,377,3,284,1,CHI,PHI,11,CHI-PHI-2009-11
2009,11,Sun,2009-11-22,ARI,@,LAR,21,13,444,2,314,1,LAR,ARI,11,LAR-ARI-2009-11
2009,11,Sun,2009-11-22,OAK,,CIN,20,17,275,3,348,4,OAK,CIN,11,OAK-CIN-2009-11
2009,11,Mon,2009-11-23,TEN,@,HOU,20,17,344,1,340,0,HOU,TEN,11,HOU-TEN-2009-11
2009,12,Thu,2009-11-26,GNB,@,DET,34,12,422,2,272,5,DET,GNB,12,DET-GNB-2009-12
2009,12,Thu,2009-11-26,DEN,,NYG,26,6,373,1,267,3,DEN,NYG,12,DEN-NYG-2009-12
2009,12,Thu,2009-11-26,DAL,,OAK,24,7,494,0,305,1,DAL,OAK,12,DAL-OAK-2009-12
2009,12,Sun,2009-11-29,TEN,,ARI,20,17,532,1,292,0,TEN,ARI,12,TEN-ARI-2009-12
2009,12,Sun,2009-11-29,IND,@,HOU,35,27,342,2,396,3,HOU,IND,12,HOU-IND-2009-12
2009,12,Sun,2009-11-29,SFO,,JAC,20,3,284,0,357,2,SFO,JAC,12,SFO-JAC-2009-12
2009,12,Sun,2009-11-29,BUF,,MIA,31,14,336,1,325,4,BUF,MIA,12,BUF-MIA-2009-12
2009,12,Sun,2009-11-29,ATL,,TAM,20,17,297,1,318,1,ATL,TAM,12,ATL-TAM-2009-12
2009,12,Sun,2009-11-29,BAL,,PIT,20,17,393,2,298,1,BAL,PIT,12,BAL-PIT-2009-12
2009,12,Sun,2009-11-29,MIN,,CHI,36,10,537,1,169,3,MIN,CHI,12,MIN-CHI-2009-12
2009,12,Sun,2009-11-29,PHI,,WAS,27,24,381,1,303,2,PHI,WAS,12,PHI-WAS-2009-12
2009,12,Sun,2009-11-29,NYJ,,CAR,17,6,283,3,179,4,NYJ,CAR,12,NYJ-CAR-2009-12
2009,12,Sun,2009-11-29,SEA,@,LAR,27,17,265,1,364,2,LAR,SEA,12,LAR-SEA-2009-12
2009,12,Sun,2009-11-29,SDG,,KAN,43,14,426,1,284,4,SDG,KAN,12,SDG-KAN-2009-12
2009,12,Sun,2009-11-29,CIN,,CLE,16,7,306,0,169,0,CIN,CLE,12,CIN-CLE-2009-12
2009,12,Mon,2009-11-30,NOR,,NWE,38,17,480,1,366,3,NOR,NWE,12,NOR-NWE-2009-12
2009,13,Thu,2009-12-03,NYJ,@,BUF,19,13,331,0,194,2,BUF,NYJ,13,BUF-NYJ-2009-13
2009,13,Sun,2009-12-06,MIA,,NWE,22,21,416,1,448,2,MIA,NWE,13,MIA-NWE-2009-13
2009,13,Sun,2009-12-06,CIN,,DET,23,13,321,3,245,2,CIN,DET,13,CIN-DET-2009-13
2009,13,Sun,2009-12-06,NOR,@,WAS,33,30,463,1,455,4,WAS,NOR,13,WAS-NOR-2009-13
2009,13,Sun,2009-12-06,ARI,,MIN,30,17,398,1,315,2,ARI,MIN,13,ARI-MIN-2009-13
2009,13,Sun,2009-12-06,IND,,TEN,27,17,358,0,375,2,IND,TEN,13,IND-TEN-2009-13
2009,13,Sun,2009-12-06,SEA,,SFO,20,17,292,1,356,2,SEA,SFO,13,SEA-SFO-2009-13
2009,13,Sun,2009-12-06,DEN,@,KAN,44,13,413,3,222,3,KAN,DEN,13,KAN-DEN-2009-13
2009,13,Sun,2009-12-06,OAK,@,PIT,27,24,396,0,401,1,PIT,OAK,13,PIT-OAK-2009-13
2009,13,Sun,2009-12-06,CAR,,TAM,16,6,309,2,469,5,CAR,TAM,13,CAR-TAM-2009-13
2009,13,Sun,2009-12-06,SDG,@,CLE,30,23,477,0,372,1,CLE,SDG,13,CLE-SDG-2009-13
2009,13,Sun,2009-12-06,JAC,,HOU,23,18,323,1,305,3,JAC,HOU,13,JAC-HOU-2009-13
2009,13,Sun,2009-12-06,CHI,,LAR,17,9,248,1,233,2,CHI,LAR,13,CHI-LAR-2009-13
2009,13,Sun,2009-12-06,NYG,,DAL,31,24,337,2,424,1,NYG,DAL,13,NYG-DAL-2009-13
2009,13,Sun,2009-12-06,PHI,@,ATL,34,7,380,0,295,3,ATL,PHI,13,ATL-PHI-2009-13
2009,13,Mon,2009-12-07,GNB,,BAL,27,14,350,3,185,4,GNB,BAL,13,GNB-BAL-2009-13
2009,14,Thu,2009-12-10,CLE,,PIT,13,6,255,0,218,0,CLE,PIT,14,CLE-PIT-2009-14
2009,14,Sun,2009-12-13,MIN,,CIN,30,10,322,1,210,1,MIN,CIN,14,MIN-CIN-2009-14
2009,14,Sun,2009-12-13,WAS,@,OAK,34,13,295,1,227,1,OAK,WAS,14,OAK-WAS-2009-14
2009,14,Sun,2009-12-13,NOR,@,ATL,26,23,391,0,392,1,ATL,NOR,14,ATL-NOR-2009-14
2009,14,Sun,2009-12-13,PHI,@,NYG,45,38,374,1,512,4,NYG,PHI,14,NYG-PHI-2009-14
2009,14,Sun,2009-12-13,NYJ,@,TAM,26,3,310,1,124,3,TAM,NYJ,14,TAM-NYJ-2009-14
2009,14,Sun,2009-12-13,GNB,@,CHI,21,14,315,2,254,2,CHI,GNB,14,CHI-GNB-2009-14
2009,14,Sun,2009-12-13,IND,,DEN,28,16,312,3,357,1,IND,DEN,14,IND-DEN-2009-14
2009,14,Sun,2009-12-13,TEN,,LAR,47,7,446,1,240,5,TEN,LAR,14,TEN-LAR-2009-14
2009,14,Sun,2009-12-13,BUF,@,KAN,16,10,273,3,354,4,KAN,BUF,14,KAN-BUF-2009-14
2009,14,Sun,2009-12-13,MIA,@,JAC,14,10,354,3,217,0,JAC,MIA,14,JAC-MIA-2009-14
2009,14,Sun,2009-12-13,HOU,,SEA,34,7,450,2,282,1,HOU,SEA,14,HOU-SEA-2009-14
2009,14,Sun,2009-12-13,SDG,@,DAL,20,17,341,1,347,0,DAL,SDG,14,DAL-SDG-2009-14
2009,14,Sun,2009-12-13,NWE,,CAR,20,10,377,3,305,0,NWE,CAR,14,NWE-CAR-2009-14
2009,14,Sun,2009-12-13,BAL,,DET,48,3,548,1,229,2,BAL,DET,14,BAL-DET-2009-14
2009,14,Mon,2009-12-14,SFO,,ARI,24,9,327,2,245,7,SFO,ARI,14,SFO-ARI-2009-14
2009,15,Thu,2009-12-17,IND,@,JAC,35,31,369,1,345,1,JAC,IND,15,JAC-IND-2009-15
2009,15,Sat,2009-12-19,DAL,@,NOR,24,17,439,0,336,3,NOR,DAL,15,NOR-DAL-2009-15
2009,15,Sun,2009-12-20,HOU,@,LAR,16,13,419,2,237,2,LAR,HOU,15,LAR-HOU-2009-15
2009,15,Sun,2009-12-20,ATL,@,NYJ,10,7,238,0,314,3,NYJ,ATL,15,NYJ-ATL-2009-15
2009,15,Sun,2009-12-20,PHI,,SFO,27,13,422,2,261,4,PHI,SFO,15,PHI-SFO-2009-15
2009,15,Sun,2009-12-20,NWE,@,BUF,17,10,224,1,241,1,BUF,NWE,15,BUF-NWE-2009-15
2009,15,Sun,2009-12-20,PIT,,GNB,37,36,537,0,436,0,PIT,GNB,15,PIT-GNB-2009-15
2009,15,Sun,2009-12-20,BAL,,CHI,31,7,346,1,220,6,BAL,CHI,15,BAL-CHI-2009-15
2009,15,Sun,2009-12-20,TEN,,MIA,27,24,364,2,468,4,TEN,MIA,15,TEN-MIA-2009-15
2009,15,Sun,2009-12-20,TAM,@,SEA,24,7,339,1,380,5,SEA,TAM,15,SEA-TAM-2009-15
2009,15,Sun,2009-12-20,CAR,,MIN,26,7,397,0,237,2,CAR,MIN,15,CAR-MIN-2009-15
2009,15,Sun,2009-12-20,CLE,@,KAN,41,34,417,3,491,1,KAN,CLE,15,KAN-CLE-2009-15
2009,15,Sun,2009-12-20,ARI,@,DET,31,24,340,3,282,3,DET,ARI,15,DET-ARI-2009-15
2009,15,Sun,2009-12-20,SDG,,CIN,27,24,366,2,407,1,SDG,CIN,15,SDG-CIN-2009-15
2009,15,Sun,2009-12-20,OAK,@,DEN,20,19,343,2,337,0,DEN,OAK,15,DEN-OAK-2009-15
2009,15,Mon,2009-12-21,NYG,@,WAS,45,12,387,0,302,3,WAS,NYG,15,WAS-NYG-2009-15
2009,16,Fri,2009-12-25,SDG,@,TEN,42,17,425,1,270,3,TEN,SDG,16,TEN-SDG-2009-16
2009,16,Sun,2009-12-27,NWE,,JAC,35,7,464,1,275,2,NWE,JAC,16,NWE-JAC-2009-16
2009,16,Sun,2009-12-27,HOU,@,MIA,27,20,406,1,363,1,MIA,HOU,16,MIA-HOU-2009-16
2009,16,Sun,2009-12-27,GNB,,SEA,48,10,417,0,291,4,GNB,SEA,16,GNB-SEA-2009-16
2009,16,Sun,2009-12-27,SFO,,DET,20,6,310,1,289,6,SFO,DET,16,SFO-DET-2009-16
2009,16,Sun,2009-12-27,PHI,,DEN,30,27,394,3,241,1,PHI,DEN,16,PHI-DEN-2009-16
2009,16,Sun,2009-12-27,CAR,@,NYG,41,9,416,0,317,4,NYG,CAR,16,NYG-CAR-2009-16
2009,16,Sun,2009-12-27,CIN,,KAN,17,10,274,1,295,2,CIN,KAN,16,CIN-KAN-2009-16
2009,16,Sun,2009-12-27,PIT,,BAL,23,20,286,2,323,3,PIT,BAL,16,PIT-BAL-2009-16
2009,16,Sun,2009-12-27,DAL,@,WAS,17,0,393,1,208,1,WAS,DAL,16,WAS-DAL-2009-16
2009,16,Sun,2009-12-27,NYJ,@,IND,29,15,293,0,286,2,IND,NYJ,16,IND-NYJ-2009-16
2009,16,Sun,2009-12-27,ATL,,BUF,31,3,391,0,178,3,ATL,BUF,16,ATL-BUF-2009-16
2009,16,Sun,2009-12-27,ARI,,LAR,31,10,407,1,238,4,ARI,LAR,16,ARI-LAR-2009-16
2009,16,Sun,2009-12-27,TAM,@,NOR,20,17,439,2,373,1,NOR,TAM,16,NOR-TAM-2009-16
2009,16,Sun,2009-12-27,CLE,,OAK,23,9,282,1,389,3,CLE,OAK,16,CLE-OAK-2009-16
2009,16,Mon,2009-12-28,CHI,,MIN,36,30,363,1,423,2,CHI,MIN,16,CHI-MIN-2009-16
2009,17,Sun,2010-01-03,TEN,@,SEA,17,13,304,2,309,1,SEA,TEN,17,SEA-TEN-2009-17
2009,17,Sun,2010-01-03,DAL,,PHI,24,0,474,1,228,1,DAL,PHI,17,DAL-PHI-2009-17
2009,17,Sun,2010-01-03,NYJ,,CIN,37,0,320,0,72,3,NYJ,CIN,17,NYJ-CIN-2009-17
2009,17,Sun,2010-01-03,BAL,@,OAK,21,13,330,0,325,2,OAK,BAL,17,OAK-BAL-2009-17
2009,17,Sun,2010-01-03,MIN,,NYG,44,7,487,0,181,2,MIN,NYG,17,MIN-NYG-2009-17
2009,17,Sun,2010-01-03,SFO,@,LAR,28,6,329,0,109,0,LAR,SFO,17,LAR-SFO-2009-17
2009,17,Sun,2010-01-03,PIT,@,MIA,30,24,403,2,303,3,MIA,PIT,17,MIA-PIT-2009-17
2009,17,Sun,2010-01-03,KAN,@,DEN,44,24,524,2,512,3,DEN,KAN,17,DEN-KAN-2009-17
2009,17,Sun,2010-01-03,SDG,,WAS,23,20,364,1,341,0,SDG,WAS,17,SDG-WAS-2009-17
2009,17,Sun,2010-01-03,GNB,@,ARI,33,7,345,1,187,3,ARI,GNB,17,ARI-GNB-2009-17
2009,17,Sun,2010-01-03,ATL,@,TAM,20,10,397,3,206,2,TAM,ATL,17,TAM-ATL-2009-17
2009,17,Sun,2010-01-03,CLE,,JAC,23,17,300,1,328,1,CLE,JAC,17,CLE-JAC-2009-17
2009,17,Sun,2010-01-03,HOU,,NWE,34,27,439,1,317,2,HOU,NWE,17,HOU-NWE-2009-17
2009,17,Sun,2010-01-03,CHI,@,DET,37,23,418,0,349,2,DET,CHI,17,DET-CHI-2009-17
2009,17,Sun,2010-01-03,BUF,,IND,30,7,403,0,157,3,BUF,IND,17,BUF-IND-2009-17
2009,17,Sun,2010-01-03,CAR,,NOR,23,10,327,0,213,3,CAR,NOR,17,CAR-NOR-2009-17
2009,18,Sat,2010-01-09,NYJ,@,CIN,24,14,353,0,281,2,CIN,NYJ,WildCard,CIN-NYJ-2009-18
2009,18,Sat,2010-01-09,DAL,,PHI,34,14,426,1,340,4,DAL,PHI,WildCard,DAL-PHI-2009-18
2009,18,Sun,2010-01-10,BAL,@,NWE,33,14,268,2,196,4,NWE,BAL,WildCard,NWE-BAL-2009-18
2009,18,Sun,2010-01-10,ARI,,GNB,51,45,531,1,493,3,ARI,GNB,WildCard,ARI-GNB-2009-18
2009,19,Sat,2010-01-16,IND,,BAL,20,3,275,1,270,4,IND,BAL,Division,IND-BAL-2009-19
2009,19,Sat,2010-01-16,NOR,,ARI,45,14,418,0,359,2,NOR,ARI,Division,NOR-ARI-2009-19
2009,19,Sun,2010-01-17,NYJ,@,SDG,17,14,262,1,344,2,SDG,NYJ,Division,SDG-NYJ-2009-19
2009,19,Sun,2010-01-17,MIN,,DAL,34,3,323,0,248,3,MIN,DAL,Division,MIN-DAL-2009-19
2009,20,Sun,2010-01-24,NOR,,MIN,31,28,257,1,475,5,NOR,MIN,ConfChamp,NOR-MIN-2009-20
2009,20,Sun,2010-01-24,IND,,NYJ,30,17,461,1,388,1,IND,NYJ,ConfChamp,IND-NYJ-2009-20
2009,21,Sun,2010-02-07,NOR,N,IND,31,17,332,0,432,1,NOR,IND,SuperBowl,NOR-IND-2009-21
2010,1,Thu,2010-09-09,NOR,,MIN,14,9,308,0,253,1,NOR,MIN,1,NOR-MIN-2010-01
2010,1,Sun,2010-09-12,HOU,,IND,34,24,355,1,463,1,HOU,IND,1,HOU-IND-2010-01
2010,1,Sun,2010-09-12,SEA,,SFO,31,6,242,1,263,2,SEA,SFO,1,SEA-SFO-2010-01
2010,1,Sun,2010-09-12,JAC,,DEN,24,17,299,0,363,2,JAC,DEN,1,JAC-DEN-2010-01
2010,1,Sun,2010-09-12,MIA,@,BUF,15,10,296,0,166,0,BUF,MIA,1,BUF-MIA-2010-01
2010,1,Sun,2010-09-12,ARI,@,LAR,17,13,378,4,325,4,LAR,ARI,1,LAR-ARI-2010-01
2010,1,Sun,2010-09-12,GNB,@,PHI,27,20,299,2,320,1,PHI,GNB,1,PHI-GNB-2010-01
2010,1,Sun,2010-09-12,CHI,,DET,19,14,463,4,168,3,CHI,DET,1,CHI-DET-2010-01
2010,1,Sun,2010-09-12,NYG,,CAR,31,18,376,4,237,5,NYG,CAR,1,NYG-CAR-2010-01
2010,1,Sun,2010-09-12,TEN,,OAK,38,13,345,1,286,2,TEN,OAK,1,TEN-OAK-2010-01
2010,1,Sun,2010-09-12,PIT,,ATL,15,9,354,1,295,1,PIT,ATL,1,PIT-ATL-2010-01
2010,1,Sun,2010-09-12,NWE,,CIN,38,24,376,0,428,2,NWE,CIN,1,NWE-CIN-2010-01
2010,1,Sun,2010-09-12,WAS,,DAL,13,7,250,0,380,1,WAS,DAL,1,WAS-DAL-2010-01
2010,1,Sun,2010-09-12,TAM,,CLE,17,14,288,2,340,3,TAM,CLE,1,TAM-CLE-2010-01
2010,1,Mon,2010-09-13,BAL,@,NYJ,10,9,282,3,176,1,NYJ,BAL,1,NYJ-BAL-2010-01
2010,1,Mon,2010-09-13,KAN,,SDG,21,14,197,0,389,1,KAN,SDG,1,KAN-SDG-2010-01
2010,2,Sun,2010-09-19,IND,,NYG,38,14,410,1,257,3,IND,NYG,2,IND-NYG-2010-02
2010,2,Sun,2010-09-19,DEN,,SEA,31,14,369,0,339,4,DEN,SEA,2,DEN-SEA-2010-02
2010,2,Sun,2010-09-19,ATL,,ARI,41,7,444,1,267,3,ATL,ARI,2,ATL-ARI-2010-02
2010,2,Sun,2010-09-19,PHI,@,DET,35,32,410,0,444,2,DET,PHI,2,DET-PHI-2010-02
2010,2,Sun,2010-09-19,SDG,,JAC,38,13,477,3,350,6,SDG,JAC,2,SDG-JAC-2010-02
2010,2,Sun,2010-09-19,HOU,@,WAS,30,27,526,1,421,0,WAS,HOU,2,WAS-HOU-2010-02
2010,2,Sun,2010-09-19,MIA,@,MIN,14,10,226,2,364,4,MIN,MIA,2,MIN-MIA-2010-02
2010,2,Sun,2010-09-19,CHI,@,DAL,27,20,308,0,410,3,DAL,CHI,2,DAL-CHI-2010-02
2010,2,Sun,2010-09-19,NYJ,,NWE,28,14,336,0,291,3,NYJ,NWE,2,NYJ-NWE-2010-02
2010,2,Sun,2010-09-19,CIN,,BAL,15,10,253,0,259,4,CIN,BAL,2,CIN-BAL-2010-02
2010,2,Sun,2010-09-19,PIT,@,TEN,19,11,127,1,238,7,TEN,PIT,2,TEN-PIT-2010-02
2010,2,Sun,2010-09-19,TAM,@,CAR,20,7,273,0,278,3,CAR,TAM,2,CAR-TAM-2010-02
2010,2,Sun,2010-09-19,GNB,,BUF,34,7,346,0,186,2,GNB,BUF,2,GNB-BUF-2010-02
2010,2,Sun,2010-09-19,KAN,@,CLE,16,14,312,2,299,2,CLE,KAN,2,CLE-KAN-2010-02
2010,2,Sun,2010-09-19,OAK,,LAR,16,14,404,2,210,1,OAK,LAR,2,OAK-LAR-2010-02
2010,2,Mon,2010-09-20,NOR,@,SFO,25,22,287,0,417,4,SFO,NOR,2,SFO-NOR-2010-02
2010,3,Sun,2010-09-26,LAR,,WAS,30,16,365,2,349,2,LAR,WAS,3,LAR-WAS-2010-03
2010,3,Sun,2010-09-26,ARI,,OAK,24,23,227,3,364,1,ARI,OAK,3,ARI-OAK-2010-03
2010,3,Sun,2010-09-26,BAL,,CLE,24,17,365,0,304,0,BAL,CLE,3,BAL-CLE-2010-03
2010,3,Sun,2010-09-26,IND,@,DEN,27,13,365,0,519,2,DEN,IND,3,DEN-IND-2010-03
2010,3,Sun,2010-09-26,PIT,@,TAM,38,13,387,2,303,2,TAM,PIT,3,TAM-PIT-2010-03
2010,3,Sun,2010-09-26,DAL,@,HOU,27,13,385,0,340,3,HOU,DAL,3,HOU-DAL-2010-03
2010,3,Sun,2010-09-26,NYJ,@,MIA,31,23,402,0,436,1,MIA,NYJ,3,MIA-NYJ-2010-03
2010,3,Sun,2010-09-26,MIN,,DET,24,10,368,3,295,3,MIN,DET,3,MIN-DET-2010-03
2010,3,Sun,2010-09-26,NWE,,BUF,38,30,445,1,374,2,NWE,BUF,3,NWE-BUF-2010-03
2010,3,Sun,2010-09-26,ATL,@,NOR,27,24,417,1,398,3,NOR,ATL,3,NOR-ATL-2010-03
2010,3,Sun,2010-09-26,PHI,@,JAC,28,3,373,0,191,1,JAC,PHI,3,JAC-PHI-2010-03
2010,3,Sun,2010-09-26,CIN,@,CAR,20,7,305,2,267,4,CAR,CIN,3,CAR-CIN-2010-03
2010,3,Sun,2010-09-26,SEA,,SDG,27,20,271,2,518,5,SEA,SDG,3,SEA-SDG-2010-03
