Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
A.J. Green,CIN,WR,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,73.5,0.5,,,,,,10.0
Travis Benjamin,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.2,1.6,0.0,6.2,79.2,0.5,,,,,,9.9
Brandin Cooks,NOR,WR,Atl,L 32-45,0/0,0.0,0.0,0.0,0.5,3.3,0.0,5.6,74.5,0.5,,,,,,9.8
Jarvis Landry,MIA,WR,Cle,W 30-24,0/0,0.0,0.0,0.0,0.3,1.7,0.0,6.5,70.2,0.4,,,,,,9.7
Jordan Matthews,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,76.8,0.4,,,,,,9.3
Mike Evans,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,67.7,0.5,,,,,,9.3
Jeremy Maclin,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.2,1.4,0.0,5.3,70.9,0.4,,,,,,9.2
Will Fuller V,HOU,WR,@NE,L 0-27,0/0,0.0,0.0,0.0,0.1,0.8,0.0,4.6,72.4,0.4,,,,,,9.1
Randall Cobb,GNB,WR,Det,W 34-27,0/0,0.0,0.0,0.0,1.3,6.4,0.0,5.1,61.5,0.5,,,,,,9.1
Tyrell Williams,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,64.5,0.5,,,,,,8.8
Stefon Diggs,MIN,WR,@Car,W 22-10,0/0,0.0,0.0,0.0,0.2,1.4,0.0,6.0,74.0,0.3,,,,,,8.8
Doug Baldwin,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,62.1,0.4,,,,,,8.7
Kelvin Benjamin,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,59.6,0.6,,,,,,8.6
Michael Floyd,ARI,WR,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,61.5,0.4,,,,,,8.6
Terrelle Pryor,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.8,63.0,0.4,,,,,,8.3
Demaryius Thomas,DEN,WR,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,60.3,0.4,,,,,,8.2
Sterling Shepard,NYG,WR,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,63.1,0.3,,,,,,8.0
Tajae Sharpe,TEN,WR,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,65.3,0.3,,,,,,7.9
Golden Tate,DET,WR,@GB,L 27-34,0/0,0.0,0.0,0.0,0.4,2.5,0.0,5.8,64.6,0.3,,,,,,7.9
Emmanuel Sanders,DEN,WR,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.3,1.7,0.0,4.9,60.3,0.3,,,,,,7.8
DeSean Jackson,WAS,WR,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,69.9,0.3,,,,,,7.7
Julian Edelman,NWE,WR,Hou,W 27-0,0/0,0.0,0.0,0.0,1.4,6.2,0.0,5.3,51.3,0.4,,,,,,7.6
Michael Crabtree,OAK,WR,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,55.8,0.4,,,,,,7.5
Tyler Lockett,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.3,2.0,0.0,3.3,50.6,0.3,,,,,,7.4
Quincy Enunwa,NYJ,WR,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,50.3,0.4,,,,,,7.4
Phillip Dorsett,IND,WR,SD,W 26-22,0/0,0.0,0.0,0.0,0.3,2.3,0.0,3.4,52.4,0.4,,,,,,7.4
Brandon Marshall,NYJ,WR,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,59.2,0.4,,,,,,7.3
Kevin White,CHI,WR,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.4,2.6,0.0,4.2,53.3,0.4,,,,,,7.3
DeVante Parker,MIA,WR,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,54.4,0.4,,,,,,7.3
Mohamed Sanu,ATL,WR,@NO,W 45-32,0/0,0.0,0.0,0.0,0.4,2.4,0.0,4.4,56.7,0.4,,,,,,7.3
Allen Hurns,JAC,WR,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,52.7,0.4,,,,,,7.1
Tavon Austin,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,2.6,12.5,0.1,4.3,44.9,0.2,,,,,,6.7
Steve Smith Sr.,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,58.3,0.3,,,,,,6.7
Torrey Smith,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,57.1,0.2,,,,,,6.4
Davante Adams,GNB,WR,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,40.0,0.4,,,,,,6.3
Kenny Britt,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,51.5,0.2,,,,,,6.2
Mike Wallace,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.3,1.6,0.0,3.6,49.3,0.4,,,,,,6.2
Jermaine Kearse,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,42.0,0.3,,,,,,6.1
Vincent Jackson,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.1,0.3,,,,,,6.0
Michael Thomas,NOR,WR,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,44.3,0.3,,,,,,5.9
Robert Woods,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.2,1.5,0.0,4.0,45.2,0.3,,,,,,5.9
Victor Cruz,NYG,WR,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,46.3,0.3,,,,,,5.8
John Brown,ARI,WR,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.4,2.5,0.0,3.1,47.8,0.3,,,,,,5.8
Eddie Royal,CHI,WR,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.1,0.9,0.0,4.0,46.3,0.2,,,,,,5.8
Jamison Crowder,WAS,WR,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,48.3,0.3,,,,,,5.7
Dontrelle Inman,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,42.8,0.3,,,,,,5.7
Kenny Stills,MIA,WR,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,0.3,,,,,,5.7
Pierre Garcon,WAS,WR,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.1,0.6,0.0,3.9,43.3,0.3,,,,,,5.6
Cole Beasley,DAL,WR,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,43.1,0.3,,,,,,5.5
Markus Wheaton,PIT,WR,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.6,0.3,,,,,,5.5
Nelson Agholor,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,43.9,0.2,,,,,,5.3
Anquan Boldin,DET,WR,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,48.7,0.2,,,,,,5.3
Jeremy Kerley,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,46.1,0.2,,,,,,5.0
Eli Rogers,PIT,WR,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,38.1,0.2,,,,,,4.5
Chester Rogers,IND,WR,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,31.4,0.2,,,,,,4.5
Marquise Goodwin,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,39.4,0.2,,,,,,4.4
Chris Conley,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,33.4,0.2,,,,,,4.3
Jaelen Strong,HOU,WR,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,31.6,0.2,,,,,,4.2
Rishard Matthews,TEN,WR,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.4,0.2,,,,,,4.2
Andre Johnson,TEN,WR,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,31.2,0.2,,,,,,4.2
Dorial Green-Beckham,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,30.2,0.2,,,,,,4.1
Andrew Hawkins,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,1.2,7.6,0.0,3.1,35.8,0.1,,,,,,4.0
Quinton Patton,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,36.0,0.2,,,,,,4.0
Charles Johnson,MIN,WR,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,33.7,0.2,,,,,,4.0
Adam Thielen,MIN,WR,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,31.1,0.2,,,,,,4.0
Rashard Higgins,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,31.9,0.2,,,,,,3.9
Adam Humphries,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.3,1.7,0.0,3.2,29.0,0.3,,,,,,3.8
Devin Funchess,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,27.6,0.3,,,,,,3.5
Chris Hogan,NWE,WR,Hou,W 27-0,0/0,0.0,0.0,0.0,0.1,0.9,0.0,2.4,25.9,0.2,,,,,,3.5
Terrance Williams,DAL,WR,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,28.6,0.2,,,,,,3.3
Seth Roberts,OAK,WR,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,28.7,0.2,,,,,,3.3
Brandon Tate,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,23.8,0.2,,,,,,3.2
Ted Ginn Jr.,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.3,1.9,0.0,1.7,25.1,0.2,,,,,,3.2
Marqise Lee,JAC,WR,Bal,L 17-19,0/0,0.0,0.0,0.0,0.4,2.8,0.0,2.0,22.9,0.2,,,,,,3.2
Brandon LaFell,CIN,WR,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,29.5,0.2,,,,,,3.1
Breshad Perriman,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,27.6,0.2,,,,,,3.1
Tyler Boyd,CIN,WR,Den,L 17-29,0/0,0.0,0.0,0.0,0.3,1.5,0.0,2.3,25.6,0.2,,,,,,3.0
Corey Brown,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.3,1.9,0.0,1.7,23.0,0.2,,,,,,3.0
Sammie Coates,PIT,WR,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.3,1.7,0.0,1.2,20.1,0.1,,,,,,3.0
Albert Wilson,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.2,1.4,0.0,1.7,21.0,0.1,,,,,,2.7
Pharoh Cooper,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.3,1.5,0.0,2.0,25.1,0.1,,,,,,2.5
Jalin Marshall,NYJ,WR,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.4,0.1,,,,,,1.9
Rashad Greene,JAC,WR,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,10.3,0.1,,,,,,1.9
Malcolm Mitchell,NWE,WR,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.1,0.1,,,,,,1.8
Paul Richardson,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,15.4,0.1,,,,,,1.8
Justin Hardy,ATL,WR,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,19.1,0.1,,,,,,1.8
Jordan Norwood,DEN,WR,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,15.7,0.1,,,,,,1.7
Brandon Coleman,NOR,WR,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,12.9,0.1,,,,,,1.7
Quan Bray,IND,WR,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.3,0.1,,,,,,1.7
Kamar Aiken,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.8,0.1,,,,,,1.6
Walter Powell,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.1,,,,,,1.6
Andre Holmes,OAK,WR,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.9,0.1,,,,,,1.6
Harry Douglas,TEN,WR,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,15.4,0.1,,,,,,1.6
Josh Huff,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.2,1.3,0.0,1.2,11.8,0.1,,,,,,1.5
Brian Quick,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,16.7,0.1,,,,,,1.5
Leonte Carroo,MIA,WR,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,12.1,0.1,,,,,,1.5
Griff Whalen,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.3,0.1,,,,,,1.4
Ricardo Louis,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.2,0.1,,,,,,1.4
Rod Streater,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,10.4,0.0,,,,,,1.2
Danny Amendola,NWE,WR,Hou,W 27-0,0/0,0.0,0.0,0.0,0.1,0.9,0.0,0.8,7.7,0.1,,,,,,0.5
Cody Latimer,DEN,WR,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.1,0.9,0.0,0.9,9.4,0.1,,,,,,0.4
Jaron Brown,ARI,WR,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.0,0.1,,,,,,0.4
Lucky Whitehead,DAL,WR,Chi,W 31-17,0/0,0.0,0.0,0.0,0.6,3.7,0.0,0.2,2.4,0.0,,,,,,0.4
Cordarrelle Patterson,MIN,WR,@Car,W 22-10,0/0,0.0,0.0,0.0,0.3,2.0,0.0,0.4,4.8,0.0,,,,,,0.4
Russell Shepard,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.3,1.7,0.0,0.5,6.3,0.1,,,,,,0.4
Brice Butler,DAL,WR,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.1,0.1,,,,,,0.3
Andre Roberts,DET,WR,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.1,0.0,,,,,,0.3
J.J. Nelson,ARI,WR,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.1,0.8,0.0,0.5,8.9,0.1,,,,,,0.3
Tyreek Hill,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.9,0.0,,,,,,0.3
Devin Hester,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Ryan Grant,WAS,WR,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.6,0.1,,,,,,0.3
Chris Moore,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.3,0.0,,,,,,0.3
Dwayne Harris,NYG,WR,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Robby Anderson,NYJ,WR,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.3,0.0,,,,,,0.3
Ty Montgomery,GNB,WR,Det,W 34-27,0/0,0.0,0.0,0.0,0.3,1.8,0.0,0.2,2.6,0.0,,,,,,0.3
Aldrick Robinson,ATL,WR,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,,,,,,0.2
James Wright,CIN,WR,Den,L 17-29,0/0,0.0,0.0,0.0,0.5,3.0,0.0,0.4,3.9,0.0,,,,,,0.2
Jakeem Grant,MIA,WR,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0,,,,,,0.2
Alex Erickson,CIN,WR,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,,,,,,0.2
Keith Mumphery,HOU,WR,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.4,0.0,,,,,,0.2
Eric Weems,ATL,WR,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Marc Mariani,TEN,WR,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Jared Abbrederis,GNB,WR,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,,,,,,0.1
Tavarres King,NYG,WR,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,,,,,,0.1
Johnny Holton,OAK,WR,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.1,0.8,0.0,0.2,2.7,0.0,,,,,,0.1
Darrius Heyward-Bey,PIT,WR,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.9,0.0,,,,,,0.1
Aaron Burbridge,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.8,0.0,,,,,,0.1
Taylor Gabriel,ATL,WR,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.4,0.0,,,,,,0.1
Bradley Marquez,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.8,0.0,,,,,,0.1
Deonte Thompson,CHI,WR,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0,,,,,,0.1
Jordan Taylor,DEN,WR,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.9,0.0,,,,,,0.1
Tommylee Lewis,NOR,WR,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,0.0,,,,,,0.1
Joshua Bellamy,CHI,WR,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0,,,,,,0.1
Demarcus Robinson,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.2,1.4,0.0,0.0,0.0,0.0,,,,,,0.1
Matthew Slater,NWE,WR,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Thomas,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jerricho Cotchery,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Wes Welker,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roddy White,ATL,WR,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joshua Cribbs,IND,WR,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nate Washington,NWE,WR,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lance Moore,ATL,WR,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Jennings,MIA,WR,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Derek Hagan,TEN,WR,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jason Avant,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marques Colston,NOR,WR,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Miles Austin,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Calvin Johnson,DET,WR,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dwayne Bowe,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jacoby Jones,PIT,WR,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
James Jones,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jerome Simpson,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andre Jerome Caldwell,DET,WR,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stevie Johnson,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Gibson,NWE,WR,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brian Hartline,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Percy Harvin,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Louis Murphy,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Hakeem Nicks,NOR,WR,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kevin Ogletree,NYG,WR,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Arrelious Benn,JAC,WR,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcus Easley,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Riley Cooper,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kyle Williams,NYJ,WR,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mike Williams,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Seyi Ajirotutu,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marlon Moore,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryan Walters,JAC,WR,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Preston Parker,FA,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Danario Alexander,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Leonard Hankerson,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Little,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Vincent Brown,NOR,WR,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Salas,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Denarius Moore,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cecil Shorts III,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ricardo Lockette,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joe Morgan,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeremy Ross,NYJ,WR,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Justin Blackmon,JAC,WR,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kendall Wright,TEN,WR,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stephen Hill,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rueben Randle,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Keshawn Martin,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jarius Wright,MIN,WR,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
T.J. Graham,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
