Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Willie Snead,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,72.8,0.4,,,,,,9.1
Jeremy Maclin,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.2,1.3,0.0,5.7,77.8,0.3,,,,,,9.0
DeSean Jackson,WAS,WR,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,77.2,0.3,,,,,,9.0
Stefon Diggs,MIN,WR,NYG,W 24-10,0/0,0.0,0.0,0.0,0.3,1.5,0.0,5.7,72.0,0.3,,,,,,8.9
Brandon Marshall,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,68.2,0.5,,,,,,8.8
Tyrell Williams,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,63.2,0.5,,,,,,8.7
Kelvin Benjamin,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,57.9,0.6,,,,,,8.6
Terrelle Pryor,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,1.8,9.3,0.0,4.2,68.1,0.4,,,,,,8.6
Demaryius Thomas,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,67.0,0.4,,,,,,8.5
Amari Cooper,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,0.4,,,,,,8.4
Allen Hurns,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,64.3,0.4,,,,,,8.4
Doug Baldwin,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.1,0.8,0.0,4.8,66.5,0.4,,,,,,8.4
Will Fuller V,HOU,WR,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,61.1,0.3,,,,,,8.0
Steve Smith Sr.,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,64.9,0.3,,,,,,8.0
Michael Floyd,ARI,WR,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,55.8,0.4,,,,,,7.6
Sterling Shepard,NYG,WR,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,61.0,0.3,,,,,,7.5
Michael Crabtree,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,54.6,0.4,,,,,,7.3
Jamison Crowder,WAS,WR,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,51.6,0.4,,,,,,7.2
Kevin White,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.4,2.5,0.0,3.7,52.9,0.3,,,,,,7.0
Pierre Garcon,WAS,WR,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,52.3,0.3,,,,,,7.0
Robert Woods,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,50.5,0.3,,,,,,7.0
Golden Tate,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.7,4.4,0.0,5.1,59.2,0.3,,,,,,6.9
DeVante Parker,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,53.1,0.3,,,,,,6.8
Cole Beasley,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,58.6,0.3,,,,,,6.8
Torrey Smith,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,56.9,0.3,,,,,,6.7
Anquan Boldin,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,52.1,0.3,,,,,,6.6
Julian Edelman,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,1.3,5.8,0.0,4.6,49.0,0.4,,,,,,6.5
Jeremy Kerley,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,53.5,0.2,,,,,,6.4
Quincy Enunwa,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,48.9,0.4,,,,,,6.4
Kenny Stills,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,52.1,0.2,,,,,,6.3
Mike Wallace,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.5,3.5,0.0,3.5,47.5,0.4,,,,,,6.3
Tavon Austin,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,1.6,8.4,0.0,5.4,50.9,0.1,,,,,,6.3
Sammie Coates,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.3,1.6,0.0,3.1,45.9,0.4,,,,,,6.3
Phillip Dorsett,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.1,0.7,0.0,3.4,49.2,0.4,,,,,,6.3
Michael Thomas,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,41.5,0.4,,,,,,6.2
Kenny Britt,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,56.0,0.2,,,,,,6.1
Mohamed Sanu,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.1,0.7,0.0,4.2,45.7,0.3,,,,,,5.8
John Brown,ARI,WR,LA,L 13-17,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.1,45.2,0.3,,,,,,5.8
Tyler Lockett,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.1,0.8,0.0,2.8,44.4,0.3,,,,,,5.8
Tajae Sharpe,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.1,0.3,,,,,,5.7
Marqise Lee,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,41.6,0.3,,,,,,5.7
Terrance Williams,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,43.8,0.3,,,,,,5.7
Victor Cruz,NYG,WR,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,47.7,0.2,,,,,,5.5
Marquise Goodwin,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,40.9,0.2,,,,,,5.4
Quinton Patton,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,40.9,0.2,,,,,,5.4
Rishard Matthews,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,41.2,0.2,,,,,,5.1
Andrew Hawkins,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.5,3.5,0.0,3.6,41.9,0.2,,,,,,5.0
Dontrelle Inman,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,39.4,0.3,,,,,,4.7
Adam Humphries,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.2,1.4,0.0,3.9,30.1,0.2,,,,,,4.7
Vincent Jackson,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.5,0.3,,,,,,4.6
Markus Wheaton,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.4,0.2,,,,,,4.6
Jermaine Kearse,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,38.4,0.3,,,,,,4.5
Breshad Perriman,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.3,1.8,0.0,2.1,34.5,0.2,,,,,,4.5
Eddie Royal,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.3,38.9,0.2,,,,,,4.5
Brice Butler,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,30.4,0.2,,,,,,4.4
Brandon LaFell,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.1,0.9,0.0,2.7,37.2,0.2,,,,,,4.3
Tyler Boyd,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.1,0.9,0.0,2.6,34.4,0.2,,,,,,4.3
Adam Thielen,MIN,WR,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,37.5,0.2,,,,,,4.3
Walter Powell,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,33.0,0.2,,,,,,4.3
Robby Anderson,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,33.0,0.2,,,,,,4.1
Chris Conley,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.2,,,,,,4.1
Chris Hogan,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.2,1.0,0.0,2.2,25.7,0.2,,,,,,3.4
Ted Ginn Jr.,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.9,6.0,0.0,1.8,26.8,0.2,,,,,,3.4
Devin Funchess,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,22.6,0.2,,,,,,3.3
Seth Roberts,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,29.0,0.2,,,,,,3.2
Jaelen Strong,HOU,WR,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,26.4,0.2,,,,,,3.2
Corey Brown,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.3,2.0,0.0,1.7,24.5,0.2,,,,,,3.1
Charles Johnson,MIN,WR,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,28.9,0.2,,,,,,2.9
Taylor Gabriel,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,22.2,0.1,,,,,,2.7
Ricardo Louis,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,23.2,0.1,,,,,,2.6
Kendall Wright,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.2,1.5,0.0,2.4,27.7,0.1,,,,,,2.6
Brian Quick,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,24.5,0.1,,,,,,2.6
Rashad Greene,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,17.2,0.1,,,,,,2.1
Jaron Brown,ARI,WR,LA,L 13-17,0/0,0.0,0.0,0.0,0.1,0.8,0.0,1.3,16.4,0.2,,,,,,1.9
Chester Rogers,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,18.6,0.2,,,,,,1.9
Lucky Whitehead,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.6,3.8,0.0,1.1,14.7,0.1,,,,,,1.8
Brandon Coleman,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,17.2,0.1,,,,,,1.8
Jordan Norwood,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,17.2,0.1,,,,,,1.8
Darrius Heyward-Bey,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,0.1,,,,,,1.7
Malcolm Mitchell,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,14.9,0.1,,,,,,1.7
Andre Johnson,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,19.2,0.1,,,,,,1.7
Charone Peake,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,17.4,0.1,,,,,,1.7
Danny Amendola,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.2,1.0,0.0,1.2,11.6,0.1,,,,,,1.6
Paul Richardson,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,13.8,0.1,,,,,,1.6
Andre Holmes,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.1,0.1,,,,,,1.5
Albert Wilson,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,18.1,0.1,,,,,,1.5
Rod Streater,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,16.5,0.1,,,,,,1.5
Justin Hardy,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,10.6,0.1,,,,,,1.5
Kamar Aiken,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.4,0.1,,,,,,1.4
Bradley Marquez,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,10.3,0.0,,,,,,1.2
Tyreek Hill,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.6,3.9,0.0,0.6,8.1,0.0,,,,,,0.5
Brandon Tate,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.3,0.1,,,,,,0.5
Andre Roberts,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.2,0.0,,,,,,0.4
Quan Bray,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.5,0.0,,,,,,0.4
Cordarrelle Patterson,MIN,WR,NYG,W 24-10,0/0,0.0,0.0,0.0,0.5,3.1,0.0,0.4,4.8,0.0,,,,,,0.4
Jeremy Ross,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0,,,,,,0.3
Ryan Grant,WAS,WR,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.7,0.1,,,,,,0.3
Cody Latimer,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.1,0.0,,,,,,0.3
J.J. Nelson,ARI,WR,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.1,,,,,,0.3
Devin Hester,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Chris Moore,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.5,0.1,,,,,,0.3
Dwayne Harris,NYG,WR,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Griff Whalen,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.7,0.0,,,,,,0.3
Cameron Meredith,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.2,0.0,,,,,,0.3
James Wright,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.3,1.7,0.0,0.4,4.9,0.0,,,,,,0.2
Rashard Higgins,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,,,,,,0.2
Russell Shepard,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.2,1.4,0.0,0.4,4.2,0.0,,,,,,0.2
Alex Erickson,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,,,,,,0.2
Bennie Fowler,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.1,0.8,0.0,0.4,4.8,0.0,,,,,,0.2
Keith Mumphery,HOU,WR,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.9,0.0,,,,,,0.2
Tommylee Lewis,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.2,1.6,0.0,0.3,3.4,0.0,,,,,,0.2
Jakeem Grant,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Eric Weems,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Marc Mariani,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Johnny Holton,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.2,1.5,0.0,0.2,2.5,0.0,,,,,,0.1
Arrelious Benn,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.9,0.0,,,,,,0.1
Tavarres King,NYG,WR,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,,,,,,0.1
Aldrick Robinson,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,,,,,,0.1
Jordan Taylor,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,,,,,,0.1
Leonte Carroo,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,,,,,,0.1
Aaron Burbridge,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,,,,,,0.1
Ty Montgomery,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Matthew Slater,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,,,,,,0.1
Deonte Thompson,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1
Josh Huff,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Michael Thomas,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,,,,,,0.0
Joshua Bellamy,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Randall Cobb,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jerricho Cotchery,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Wes Welker,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roddy White,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joshua Cribbs,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nate Washington,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lance Moore,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Jennings,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Derek Hagan,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jason Avant,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marques Colston,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Miles Austin,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Calvin Johnson,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dwayne Bowe,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jacoby Jones,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
James Jones,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jordy Nelson,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jerome Simpson,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Harry Douglas,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andre Jerome Caldwell,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stevie Johnson,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Gibson,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brian Hartline,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Percy Harvin,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Louis Murphy,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Hakeem Nicks,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kevin Ogletree,NYG,WR,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dez Bryant,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcus Easley,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Riley Cooper,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Eric Decker,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kyle Williams,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mike Williams,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Seyi Ajirotutu,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Marlon Moore,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryan Walters,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Preston Parker,FA,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Danario Alexander,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Leonard Hankerson,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Little,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Vincent Brown,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Salas,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Denarius Moore,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cecil Shorts III,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ricardo Lockette,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joe Morgan,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Justin Blackmon,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stephen Hill,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rueben Randle,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Keshawn Martin,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jarius Wright,MIN,WR,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
T.J. Graham,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Nick Toon,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DeVier Posey,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
LaVon Brazill,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Givens,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Kashif Moore,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nathan Palmer,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Owusu,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brian Tyms,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
