Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Darrin Reaves,FA,KAN,RB,@Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Silas Redd,FA,WAS,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Ryan Hewitt,FA,CIN,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Trey Watts,FA,LAR,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Austin Johnson,FA,NOR,RB,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Jay Prosch,FA,HOU,RB,@GB,Sun 1:00,--/--,,,,,,,,,,,,,,
Orleans Darkwa,FA,NYG,RB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Senorise Perry,FA,CHI,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Glenn Winston,FA,CLE,RB,** BYE **,,,,,,,,,,,,,,,,
Fitzgerald Toussaint,FA,PIT,RB,NYG,Sun 4:25,--/--,,,,,,,,,,,,,,
Charcandrick West,GARI,KAN,RB,@Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Roosevelt Nix,FA,PIT,RB,NYG,Sun 4:25,--/--,,,,,,,,,,,,,,
David Johnson,GARI,ARI,RB,Wsh,Sun 4:25,--/--,,,,,,,,,,,,,,
Marcus Murphy,FA,NOR,RB,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Burton,FA,DET,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Langford,FA,CHI,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Jalston Fowler,FA,TEN,RB,** BYE **,,,,,,,,,,,,,,,,
Malcolm Johnson,FA,CLE,RB,** BYE **,,,,,,,,,,,,,,,,
Joey Iosefa,FA,NWE,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Jay Ajayi,DAN,MIA,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
David Cobb,FA,TEN,RB,** BYE **,,,,,,,,,,,,,,,,
Ameer Abdullah,FA,DET,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Melvin Gordon,BKN,SDG,RB,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Karlos Williams,FA,PIT,RB,NYG,Sun 4:25,--/--,,,,,,,,,,,,,,
Ty Montgomery,FA,GNB,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Javorius Allen,FA,BAL,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenny Hilliard,FA,HOU,RB,@GB,Sun 1:00,--/--,,,,,,,,,,,,,,
Josh Robinson,FA,IND,RB,@NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Aaron Ripkowski,FA,GNB,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Varga,FA,IND,RB,@NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Duke Johnson Jr.,LOS,CLE,RB,** BYE **,,,,,,,,,,,,,,,,
T.J. Yeldon,FA,JAC,RB,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Todd Gurley,BKN,LAR,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Tevin Coleman,BLRT,ATL,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Jones,FUNK,WAS,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Mike Davis,FA,SFO,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Cameron Artis-Payne,FA,CAR,RB,@Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Michael Dyer,FA,OAK,RB,Buf,Sun 4:05,--/--,,,,,,,,,,,,,,
John Crockett,FA,GNB,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Terrence Magee,FA,SEA,RB,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Thomas Rawls,BLRT,SEA,RB,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Gus Johnson,FA,SDG,RB,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Zach Zenner,FA,DET,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Malcolm Brown,FA,LAR,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Terron Ward,FA,ATL,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Jarryd Hayne,FA,SFO,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Wegher,FA,CAR,RB,@Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Alonzo Harris,FA,GNB,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Corey Grant,FA,JAC,RB,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Nikita Whitlock,FA,NYG,RB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Raheem Mostert,FA,CHI,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Trey Williams,FA,IND,RB,@NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Akeem Hunt,FA,HOU,RB,@GB,Sun 1:00,--/--,,,,,,,,,,,,,,
Derrick Henry,FA,TEN,RB,** BYE **,,,,,,,,,,,,,,,,
Kenyan Drake,FA,MIA,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
C.J. Prosise,FA,SEA,RB,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Tyler Ervin,FA,HOU,RB,@GB,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenneth Dixon,FA,BAL,RB,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Devontae Booker,SCOT,DEN,RB,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
DeAndre Washington,FA,OAK,RB,Buf,Sun 4:05,--/--,,,,,,,,,,,,,,
Paul Perkins,LOS,NYG,RB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Jordan Howard,DAN,CHI,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Wendell Smallwood,DAN,PHI,RB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Williams,FA,BUF,RB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Alex Collins,FA,SEA,RB,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Andy Janovich,FA,DEN,RB,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Derek Watt,FA,SDG,RB,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Kelvin Taylor,FA,SFO,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Dwayne Washington,FA,DET,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Lasco,FA,NOR,RB,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Keith Marshall,FA,WAS,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Zac Brooks,FA,SEA,RB,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Josh Ferguson,FA,IND,RB,@NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Terrell Watson,FA,CLE,RB,** BYE **,,,,,,,,,,,,,,,,
Brandon Wilds,FA,ATL,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Jhurell Pressley,FA,GNB,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Byron Marshall,FA,PHI,RB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
George Atkinson III,FA,CLE,RB,** BYE **,,,,,,,,,,,,,,,,
James Wilder Jr.,FA,BUF,RB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
D.J. Foster,FA,NWE,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Dreamius Smith,FA,SDG,RB,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Devon Johnson,FA,CAR,RB,@Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Robert Kelley,DAN,WAS,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Jalen Richard,FA,OAK,RB,Buf,Sun 4:05,--/--,,,,,,,,,,,,,,
Troymaine Pope,FA,SEA,RB,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Glenn Gronkowski,FA,BUF,RB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Julian Howsare,FA,NYJ,RB,Ind,Mon 8:30,--/--,,,,,,,,,,,,,,
Kenneth Farrow,FA,SDG,RB,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Peyton Barber,FA,TAM,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Don Jackson,FA,GNB,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Dez Bryant,BKN,DAL,WR,@Min,W 17-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0,1.0,6.0,0.0,0.0,0.0,14.4
Adam Thielen,WA (Wed),MIN,WR,Dal,L 15-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,86.0,0.0,9.0,0.0,1.0,0.0,6.6
Stefon Diggs,BLRT,MIN,WR,Dal,L 15-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,59.0,0.0,8.0,0.0,0.0,0.0,5.9
Charles Johnson,WA (Wed),MIN,WR,Dal,L 15-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,5.0,0.0,0.0,0.0,3.6
Cole Beasley,BKN,DAL,WR,@Min,W 17-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,4.0,0.0,0.0,0.0,2.3
Cordarrelle Patterson,WA (Wed),MIN,WR,Dal,L 15-17,0/0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,1.6
Terrance Williams,WA (Wed),DAL,WR,@Min,W 17-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,3.0,0.0,0.0,0.0,1.3
Jarius Wright,WA (Wed),MIN,WR,Dal,L 15-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brice Butler,WA (Wed),DAL,WR,@Min,W 17-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Smith,WA (Wed),DAL,WR,@Min,W 17-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vince Mayle,WA (Wed),DAL,WR,@Min,W 17-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laquon Treadwell,WA (Wed),MIN,WR,Dal,L 15-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Moritz Bohringer,WA (Wed),MIN,WR,Dal,L 15-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Jones,WA (Wed),DAL,WR,@Min,W 17-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucky Whitehead,WA (Wed),DAL,WR,@Min,W 17-15,0/0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4
Steve Smith Sr.,FA,BAL,WR,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Johnson,FA,TEN,WR,** BYE **,,,,,,,,,,,,,,,,
Anquan Boldin,FA,DET,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Larry Fitzgerald,NOG,ARI,WR,Wsh,Sun 4:25,--/--,,,,,,,,,,,,,,
Jerricho Cotchery,FA,CAR,WR,@Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Wes Welker,FA,LAR,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Roddy White,FA,ATL,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Vincent Jackson,FA,TAM,WR,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Joshua Cribbs,FA,IND,WR,@NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Nate Washington,FA,NWE,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Lance Moore,FA,ATL,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Greg Jennings,FA,MIA,WR,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Devin Hester,FA,BAL,WR,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Derek Hagan,FA,TEN,WR,** BYE **,,,,,,,,,,,,,,,,
Jason Avant,FA,KAN,WR,@Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Marshall,SCOT,NYJ,WR,Ind,Mon 8:30,--/--,,,,,,,,,,,,,,
Marques Colston,FA,NOR,WR,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Miles Austin,FA,PHI,WR,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Calvin Johnson,FA,DET,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Ted Ginn Jr.,FA,CAR,WR,@Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Dwayne Bowe,FA,CLE,WR,** BYE **,,,,,,,,,,,,,,,,
Jacoby Jones,FA,PIT,WR,NYG,Sun 4:25,--/--,,,,,,,,,,,,,,
James Jones,FA,SDG,WR,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Eric Weems,FA,ATL,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Jordy Nelson,DAN,GNB,WR,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Eddie Royal,FA,CHI,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerome Simpson,FA,SFO,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
DeSean Jackson,LOS,WAS,WR,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Harry Douglas,FA,TEN,WR,** BYE **,,,,,,,,,,,,,,,,
Andre Jerome Caldwell,FA,DET,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Matthew Slater,FA,NWE,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Pierre Garcon,FA,WAS,WR,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Stevie Johnson,FA,SDG,WR,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Danny Amendola,FA,NWE,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenny Britt,FA,LAR,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Crabtree,BKN,OAK,WR,Buf,Sun 4:05,--/--,,,,,,,,,,,,,,
Brandon Gibson,FA,NWE,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Brian Hartline,FA,CLE,WR,** BYE **,,,,,,,,,,,,,,,,
Percy Harvin,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Darrius Heyward-Bey,FA,PIT,WR,NYG,Sun 4:25,--/--,,,,,,,,,,,,,,
Brandon LaFell,FA,CIN,WR,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Maclin,LOS,KAN,WR,@Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Louis Murphy,FA,TAM,WR,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Hakeem Nicks,FA,NOR,WR,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Jordan Norwood,FA,DEN,WR,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Kevin Ogletree,FA,NYG,WR,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Brandon Tate,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Mike Wallace,FA,BAL,WR,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Julian Edelman,FA,NWE,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Demaryius Thomas,NOG,DEN,WR,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Golden Tate,DAN,DET,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Arrelious Benn,FA,JAC,WR,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Easley,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Riley Cooper,FA,PHI,WR,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Roberts,FA,DET,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Eric Decker,FA,NYJ,WR,Ind,Mon 8:30,--/--,,,,,,,,,,,,,,
Emmanuel Sanders,FUNK,DEN,WR,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Marc Mariani,FA,TEN,WR,** BYE **,,,,,,,,,,,,,,,,
Kyle Williams,FA,NYJ,WR,Ind,Mon 8:30,--/--,,,,,,,,,,,,,,
Mike Williams,FA,KAN,WR,@Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Seyi Ajirotutu,FA,PHI,WR,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Victor Cruz,FA,NYG,WR,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Marlon Moore,FA,CLE,WR,** BYE **,,,,,,,,,,,,,,,,
Bryan Walters,FA,JAC,WR,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Preston Parker,FA,FA,WR,** BYE **,,,,,,,,,,,,,,,,
Antonio Brown,NOG,PIT,WR,NYG,Sun 4:25,--/--,,,,,,,,,,,,,,
Danario Alexander,FA,SDG,WR,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Andrew Hawkins,FA,CLE,WR,** BYE **,,,,,,,,,,,,,,,,
Julio Jones,SCOT,ATL,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
A.J. Green,LOS,CIN,WR,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Leonard Hankerson,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Greg Little,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Vincent Brown,FA,NOR,WR,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Torrey Smith,FA,SFO,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Randall Cobb,BLRT,GNB,WR,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Dwayne Harris,FA,NYG,WR,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Greg Salas,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Jeremy Kerley,FA,SFO,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Denarius Moore,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Aldrick Robinson,FA,ATL,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Cecil Shorts III,FA,TAM,WR,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Doug Baldwin,FUNK,SEA,WR,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Ricardo Lockette,FA,SEA,WR,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Chris Hogan,FA,NWE,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Holmes,FA,OAK,WR,Buf,Sun 4:05,--/--,,,,,,,,,,,,,,
Joe Morgan,FA,BAL,WR,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Ross,FA,NYJ,WR,Ind,Mon 8:30,--/--,,,,,,,,,,,,,,
Kamar Aiken,FA,BAL,WR,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Terrelle Pryor Sr.,BKN,CLE,WR,** BYE **,,,,,,,,,,,,,,,,
Justin Blackmon,FA,JAC,WR,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Floyd,FA,ARI,WR,Wsh,Sun 4:25,--/--,,,,,,,,,,,,,,
Kendall Wright,FA,TEN,WR,** BYE **,,,,,,,,,,,,,,,,
Stephen Hill,FA,CAR,WR,@Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Rueben Randle,FA,PHI,WR,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Alshon Jeffery,FA,CHI,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Brian Quick,FA,LAR,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Keshawn Martin,FA,SFO,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
T.J. Graham,FA,PHI,WR,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Nick Toon,FA,LAR,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Mohamed Sanu,FA,ATL,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
T.Y. Hilton,LOS,IND,WR,@NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
DeVier Posey,FA,DEN,WR,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
LaVon Brazill,FA,IND,WR,@NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Travis Benjamin,FA,SDG,WR,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Marvin Jones,BKN,DET,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Givens,FA,PHI,WR,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Rishard Matthews,GARI,TEN,WR,** BYE **,,,,,,,,,,,,,,,,
Kashif Moore,FA,KAN,WR,@Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Nathan Palmer,FA,OAK,WR,Buf,Sun 4:05,--/--,,,,,,,,,,,,,,
Chris Owusu,FA,NYJ,WR,Ind,Mon 8:30,--/--,,,,,,,,,,,,,,
Brian Tyms,FA,IND,WR,@NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Jeff Fuller,FA,SEA,WR,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Jarrett Boykin,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Griff Whalen,FA,SDG,WR,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Rod Streater,FA,SFO,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jermaine Kearse,FA,SEA,WR,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Deonte Thompson,FA,CHI,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
LaRon Byrd,FA,CAR,WR,@Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Joshua Bellamy,FA,CHI,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Brittan Golden,FA,ARI,WR,Wsh,Sun 4:25,--/--,,,,,,,,,,,,,,
Damaris Johnson,FA,TEN,WR,** BYE **,,,,,,,,,,,,,,,,
Josh Gordon,FA,CLE,WR,** BYE **,,,,,,,,,,,,,,,,
Tavon Austin,FA,LAR,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
DeAndre Hopkins,FUNK,HOU,WR,@GB,Sun 1:00,--/--,,,,,,,,,,,,,,
Keenan Allen,FA,SDG,WR,TB,Sun 4:25,--/--,,,,,,,,,,,,,,
Stedman Bailey,FA,LAR,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Aaron Dobson,FA,DET,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Marquise Goodwin,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Justin Hunter,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Markus Wheaton,FA,PIT,WR,NYG,Sun 4:25,--/--,,,,,,,,,,,,,,
Robert Woods,FA,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
B.J. Daniels,FA,CHI,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Tavarres King,FA,NYG,WR,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Cobi Hamilton,FA,PIT,WR,NYG,Sun 4:25,--/--,,,,,,,,,,,,,,
Josh Boyce,FA,CLE,WR,** BYE **,,,,,,,,,,,,,,,,
Chris Harper,FA,NYG,WR,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Corey Fuller,FA,DET,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenny Stills,FA,MIA,WR,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Marquess Wilson,FA,CHI,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Quinton Patton,FA,SFO,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Da'Rick Rogers,FA,KAN,WR,@Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Jaron Brown,FA,ARI,WR,Wsh,Sun 4:25,--/--,,,,,,,,,,,,,,
Russell Shepard,FA,TAM,WR,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Ryan Spadola,FA,DET,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Nick Williams,FA,ATL,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenbrell Thompkins,FA,NYJ,WR,Ind,Mon 8:30,--/--,,,,,,,,,,,,,,
Myles White,FA,NYG,WR,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Marlon Brown,FA,DEN,WR,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Sammy Watkins,DAN,BUF,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Kelvin Benjamin,SCOT,CAR,WR,@Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Brandin Cooks,SCOT,NOR,WR,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Odell Beckham Jr.,BLRT,NYG,WR,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Mike Evans,DAN,TAM,WR,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Jordan Matthews,FUNK,PHI,WR,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Josh Huff,FA,PHI,WR,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Paul Richardson,FA,SEA,WR,Car,Sun 8:30,--/--,,,,,,,,,,,,,,
Marqise Lee,FA,JAC,WR,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Jarvis Landry,FA,MIA,WR,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Donte Moncrief,LOS,IND,WR,@NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Cody Latimer,FA,DEN,WR,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Allen Robinson,GARI,JAC,WR,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Davante Adams,LOS,GNB,WR,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
John Brown,FA,ARI,WR,Wsh,Sun 4:25,--/--,,,,,,,,,,,,,,
Shaq Evans,FA,JAC,WR,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Gallon,FA,NWE,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Jared Abbrederis,FA,GNB,WR,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Kevin Norwood,FA,CAR,WR,@Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Martavis Bryant,FA,PIT,WR,NYG,Sun 4:25,--/--,,,,,,,,,,,,,,
Jalen Saunders,FA,NWE,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
