Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Austin Johnson,FA,,NOR,RB,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Orleans Darkwa,FA,,NYG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Senorise Perry,FA,,CHI,RB,Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Glenn Winston,FA,,CLE,RB,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Fitzgerald Toussaint,FA,,PIT,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Roosevelt Nix,FA,,PIT,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Michael Burton,FA,,DET,RB,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jalston Fowler,WA (Wed),,TEN,RB,Jax,W 36-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joey Iosefa,FA,,NWE,RB,@Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jay Ajayi,DAN,,MIA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
David Cobb,WA (Wed),,TEN,RB,Jax,W 36-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ameer Abdullah,FA,,DET,RB,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Karlos Williams,FA,,PIT,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Javorius Allen,FA,,BAL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kenny Hilliard,FA,,HOU,RB,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Josh Robinson,FA,,IND,RB,KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tyler Varga,FA,,IND,RB,KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Todd Gurley,BKN,,LAR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Tevin Coleman,SLIV,,ATL,RB,GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Mike Davis,FA,,SFO,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Cameron Artis-Payne,FA,,CAR,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Dyer,FA,,OAK,RB,@TB,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
John Crockett,FA,,GNB,RB,@Atl,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terrence Magee,FA,,SEA,RB,@NO,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Thomas Rawls,FA,,SEA,RB,@NO,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Gus Johnson,FA,,SDG,RB,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Malcolm Brown,FA,,LAR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jarryd Hayne,FA,,SFO,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Brandon Wegher,FA,,CAR,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Alonzo Harris,FA,,GNB,RB,@Atl,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nikita Whitlock,FA,,NYG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Raheem Mostert,FA,,CHI,RB,Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Trey Williams,FA,,IND,RB,KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Akeem Hunt,FA,,HOU,RB,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kenyan Drake,FA,,MIA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kenneth Dixon,FA,,BAL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Paul Perkins,FA,,NYG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kelvin Taylor,FA,,SFO,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Darius Jackson,FA,,DAL,RB,Phi,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keith Marshall,FA,,WAS,RB,@Cin,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Zac Brooks,FA,,SEA,RB,@NO,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terrell Watson,FA,,CLE,RB,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Wilds,FA,,ATL,RB,GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jhurell Pressley,FA,,GNB,RB,@Atl,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Byron Marshall,FA,,PHI,RB,@Dal,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Wilder Jr.,FA,,BUF,RB,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dreamius Smith,FA,,SDG,RB,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devon Johnson,FA,,CAR,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Troymaine Pope,FA,,NYJ,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Glenn Gronkowski,FA,,BUF,RB,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Julian Howsare,FA,,NYJ,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Mike Evans,DAN,,TAM,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,108.1,0.7,,,,,,,,,,0.0,,,15.0
Julio Jones,SCOT,,ATL,WR,GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,105.1,0.5,,,,,,,,,,0.0,,,13.4
T.Y. Hilton,LOS,,IND,WR,KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,95.8,0.5,,,,,,,,,,0.0,,,12.6
A.J. Green,LOS,,CIN,WR,Wsh,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,97.5,0.4,,,,,,,,,,0.0,,,12.1
Brandon Marshall,SCOT,,NYJ,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,85.8,0.5,,,,,,,,,,0.0,,,11.5
Larry Fitzgerald,NOG,,ARI,WR,@Car,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.5,0.0,6.7,79.8,0.5,,,,,,,,,,0.0,,,11.2
Jordy Nelson,DAN,,GNB,WR,@Atl,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72.4,0.6,,,,,,,,,,0.0,,,10.8
Emmanuel Sanders,FUNK,,DEN,WR,SD,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,75.7,0.5,,,,,,,,,,0.0,,,10.6
Randall Cobb,SLIV,,GNB,WR,@Atl,Sun 4:25,0/0,0.0,0.0,0.0,1.5,6.7,0.0,5.8,66.3,0.5,,,,,,,,,,0.0,,,10.5
Amari Cooper,GARI,,OAK,WR,@TB,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,80.6,0.4,,,,,,,,,,0.0,,,10.4
DeAndre Hopkins,FUNK,,HOU,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,72.4,0.5,,,,,,,,,,0.0,,,10.2
Allen Robinson,GARI,,JAC,WR,@Ten,L 22-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,77.4,0.4,,,,,,,,,,0.0,,,10.1
Terrelle Pryor Sr.,BKN,,CLE,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,1.6,6.7,0.1,4.6,69.0,0.4,,,,,,,,,,0.0,,,10.1
Doug Baldwin,FUNK,,SEA,WR,@NO,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.9,0.0,5.0,72.4,0.4,,,,,,,,,,0.0,,,9.7
Ty Montgomery,DAN,,GNB,WR,@Atl,Sun 4:25,0/0,0.0,0.0,0.0,5.4,22.7,0.1,5.2,40.9,0.5,,,,,,,,,,0.0,,,9.6
Demaryius Thomas,NOG,,DEN,WR,SD,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,65.5,0.5,,,,,,,,,,0.0,,,9.6
Brandin Cooks,SCOT,,NOR,WR,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.7,3.7,0.0,5.2,69.7,0.4,,,,,,,,,,0.0,,,9.5
Dez Bryant,BKN,,DAL,WR,Phi,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,64.2,0.5,,,,,,,,,,0.0,,,9.4
Julian Edelman,FA,,NWE,WR,@Buf,Sun 1:00,0/0,0.0,0.0,0.0,1.3,5.6,0.0,6.0,63.9,0.4,,,,,,,,,,0.0,,,9.4
Marvin Jones,BKN,,DET,WR,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.2,1.5,0.0,4.6,63.1,0.4,,,,,,,,,,0.0,,,9.1
Stefon Diggs,SLIV,,MIN,WR,@Chi,Mon 8:30,0/0,0.0,0.0,0.0,0.5,3.3,0.0,5.1,66.7,0.3,,,,,,,,,,0.0,,,8.8
Michael Crabtree,BKN,,OAK,WR,@TB,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,61.7,0.4,,,,,,,,,,0.0,,,8.6
Alshon Jeffery,GARI,,CHI,WR,Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,70.8,0.2,,,,,,,,,,0.0,,,8.5
Kelvin Benjamin,SCOT,,CAR,WR,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,55.2,0.5,,,,,,,,,,0.0,,,8.4
John Brown,FA,,ARI,WR,@Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,63.3,0.3,,,,,,,,,,0.0,,,8.3
Will Fuller V,DAN,,HOU,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,61.9,0.3,,,,,,,,,,0.0,,,8.3
Jeremy Maclin,LOS,,KAN,WR,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.7,0.0,4.4,62.8,0.3,,,,,,,,,,0.0,,,8.0
Quincy Enunwa,LOS,,NYJ,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,56.5,0.4,,,,,,,,,,0.0,,,7.8
Willie Snead,DAN,,NOR,WR,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,61.6,0.3,,,,,,,,,,0.0,,,7.8
Jordan Matthews,FUNK,,PHI,WR,@Dal,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,60.9,0.3,,,,,,,,,,0.0,,,7.7
Davante Adams,FA,,GNB,WR,@Atl,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,49.3,0.4,,,,,,,,,,0.0,,,7.6
Golden Tate,DAN,,DET,WR,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.9,4.1,0.0,4.7,51.5,0.3,,,,,,,,,,0.0,,,7.5
Allen Hurns,WA (Wed),,JAC,WR,@Ten,L 22-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,59.0,0.3,,,,,,,,,,0.0,,,7.4
Mohamed Sanu,FA,,ATL,WR,GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.1,0.4,,,,,,,,,,0.0,,,7.3
Robert Woods,FA,,BUF,WR,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.8,0.0,4.3,48.7,0.4,,,,,,,,,,0.0,,,7.1
Michael Thomas,FA,,NOR,WR,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.1,0.4,,,,,,,,,,0.0,,,6.9
Donte Moncrief,FA,,IND,WR,KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.1,0.4,,,,,,,,,,0.0,,,6.9
Adam Humphries,FA,,TAM,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.8,0.0,4.2,45.6,0.3,,,,,,,,,,0.0,,,6.8
DeSean Jackson,LOS,,WAS,WR,@Cin,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,54.8,0.2,,,,,,,,,,0.0,,,6.7
Cole Beasley,FA,,DAL,WR,Phi,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,50.9,0.3,,,,,,,,,,0.0,,,6.7
Michael Floyd,FA,,ARI,WR,@Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,48.0,0.3,,,,,,,,,,0.0,,,6.6
Cameron Meredith,FA,,CHI,WR,Min,Mon 8:30,0/0,0.0,0.0,0.0,0.1,0.6,0.0,5.3,52.8,0.2,,,,,,,,,,0.0,,,6.6
Tyrell Williams,WA (Sat),,SDG,WR,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,47.5,0.3,,,,,,,,,,0.0,,,6.5
Anquan Boldin,FA,,DET,WR,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,48.1,0.3,,,,,,,,,,0.0,,,6.5
Pierre Garcon,FA,,WAS,WR,@Cin,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.7,0.3,,,,,,,,,,0.0,,,6.2
Cordarrelle Patterson,FA,,MIN,WR,@Chi,Mon 8:30,0/0,0.0,0.0,0.0,0.8,4.9,0.0,3.5,37.6,0.2,,,,,,,,,,0.0,,,5.9
Travis Benjamin,FA,,SDG,WR,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,43.1,0.2,,,,,,,,,,0.0,,,5.8
Brandon LaFell,FA,,CIN,WR,Wsh,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,44.9,0.2,,,,,,,,,,0.0,,,5.8
Nelson Agholor,FA,,PHI,WR,@Dal,Sun 8:30,0/0,0.0,0.0,0.0,0.1,0.7,0.0,3.6,45.5,0.2,,,,,,,,,,0.0,,,5.8
Chris Hogan,FA,,NWE,WR,@Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.2,41.1,0.3,,,,,,,,,,0.0,,,5.7
Jermaine Kearse,FA,,SEA,WR,@NO,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,41.2,0.3,,,,,,,,,,0.0,,,5.7
Marqise Lee,WA (Wed),,JAC,WR,@Ten,L 22-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,44.3,0.2,,,,,,,,,,0.0,,,5.7
Dorial Green-Beckham,FA,,PHI,WR,@Dal,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,42.6,0.2,,,,,,,,,,0.0,,,5.6
Jamison Crowder,FA,,WAS,WR,@Cin,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.2,1.4,0.0,3.8,39.5,0.2,,,,,,,,,,0.0,,,5.5
Marquise Goodwin,FA,,BUF,WR,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,41.1,0.2,,,,,,,,,,0.0,,,5.5
Tajae Sharpe,WA (Wed),,TEN,WR,Jax,W 36-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,32.1,0.4,,,,,,,,,,0.0,,,5.3
Adam Thielen,FA,,MIN,WR,@Chi,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,41.1,0.2,,,,,,,,,,0.0,,,5.3
Tyler Lockett,FA,,SEA,WR,@NO,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.9,0.0,2.6,38.5,0.2,,,,,,,,,,0.0,,,5.3
Terrance Williams,FA,,DAL,WR,Phi,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,39.4,0.2,,,,,,,,,,0.0,,,5.3
Ricardo Louis,FA,,CLE,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,38.7,0.2,,,,,,,,,,0.0,,,5.0
Chris Conley,FA,,KAN,WR,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,36.7,0.2,,,,,,,,,,0.0,,,4.8
Russell Shepard,FA,,TAM,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,34.1,0.2,,,,,,,,,,0.0,,,4.8
Seth Roberts,FA,,OAK,WR,@TB,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,33.2,0.2,,,,,,,,,,0.0,,,4.6
J.J. Nelson,FA,,ARI,WR,@Car,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.5,0.0,1.7,34.2,0.2,,,,,,,,,,0.0,,,4.5
Ted Ginn Jr.,FA,,CAR,WR,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.8,5.0,0.0,2.0,28.0,0.2,,,,,,,,,,0.0,,,4.5
Rishard Matthews,WA (Wed),,TEN,WR,Jax,W 36-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,28.6,0.3,,,,,,,,,,0.0,,,4.4
Joshua Bellamy,FA,,CHI,WR,Min,Mon 8:30,0/0,0.0,0.0,0.0,0.1,0.6,0.0,3.0,35.5,0.1,,,,,,,,,,0.0,,,4.3
Cecil Shorts III,FA,,TAM,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.8,0.0,2.1,29.3,0.2,,,,,,,,,,0.0,,,4.3
Andrew Hawkins,FA,,CLE,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.7,0.0,2.6,34.2,0.1,,,,,,,,,,0.0,,,4.2
Tyreek Hill,FA,,KAN,WR,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.8,5.1,0.0,2.2,23.5,0.1,,,,,,,,,,0.0,,,4.1
Kendall Wright,WA (Wed),,TEN,WR,Jax,W 36-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,27.6,0.2,,,,,,,,,,0.0,,,4.0
Tyler Boyd,FA,,CIN,WR,Wsh,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,29.8,0.2,,,,,,,,,,0.0,,,3.9
Corey Brown,FA,,CAR,WR,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,29.3,0.2,,,,,,,,,,0.0,,,3.9
Robby Anderson,FA,,NYJ,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,28.2,0.2,,,,,,,,,,0.0,,,3.7
Phillip Dorsett,FA,,IND,WR,KC,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.7,0.0,1.8,25.3,0.2,,,,,,,,,,0.0,,,3.5
Andre Johnson,WA (Wed),,TEN,WR,Jax,W 36-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,20.2,0.2,,,,,,,,,,0.0,,,3.5
Dontrelle Inman,FA,,SDG,WR,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,24.9,0.1,,,,,,,,,,0.0,,,3.3
Jordan Norwood,FA,,DEN,WR,SD,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.6,0.2,,,,,,,,,,0.0,,,3.1
Devin Funchess,FA,,CAR,WR,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,21.3,0.2,,,,,,,,,,0.0,,,3.1
Albert Wilson,FA,,KAN,WR,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,23.7,0.1,,,,,,,,,,0.0,,,3.0
Justin Hunter,FA,,BUF,WR,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.7,0.2,,,,,,,,,,0.0,,,3.0
Braxton Miller,FA,,HOU,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.9,0.0,1.9,19.9,0.1,,,,,,,,,,0.0,,,2.9
Jalin Marshall,FA,,NYJ,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,15.3,0.1,,,,,,,,,,0.0,,,2.3
Justin Hardy,FA,,ATL,WR,GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,15.8,0.1,,,,,,,,,,0.0,,,2.3
Charone Peake,FA,,NYJ,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,17.8,0.1,,,,,,,,,,0.0,,,2.3
Taylor Gabriel,FA,,ATL,WR,GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,15.8,0.1,,,,,,,,,,0.0,,,2.1
Danny Amendola,FA,,NWE,WR,@Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,14.2,0.1,,,,,,,,,,0.0,,,2.0
Aldrick Robinson,FA,,ATL,WR,GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,14.3,0.1,,,,,,,,,,0.0,,,1.9
Deonte Thompson,FA,,CHI,WR,Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,15.2,0.1,,,,,,,,,,0.0,,,1.9
Josh Huff,FA,,PHI,WR,@Dal,Sun 8:30,0/0,0.0,0.0,0.0,0.3,2.2,0.0,1.2,11.2,0.1,,,,,,,,,,0.0,,,1.8
Bennie Fowler,FA,,DEN,WR,SD,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,11.7,0.1,,,,,,,,,,0.0,,,1.8
Andre Holmes,FA,,OAK,WR,@TB,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,12.0,0.1,,,,,,,,,,0.0,,,1.7
Andre Roberts,FA,,DET,WR,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.6,0.1,,,,,,,,,,0.0,,,1.6
Jaelen Strong,FA,,HOU,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.8,0.1,,,,,,,,,,0.0,,,1.4
Walter Powell,FA,,BUF,WR,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.4,0.1,,,,,,,,,,0.0,,,1.3
Brandon Coleman,FA,,NOR,WR,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.2,0.1,,,,,,,,,,0.0,,,1.3
Tommylee Lewis,FA,,NOR,WR,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.4,2.5,0.0,0.5,6.1,0.0,,,,,,,,,,0.0,,,1.3
Paul Richardson,FA,,SEA,WR,@NO,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.5,0.1,,,,,,,,,,0.0,,,1.2
Tanner McEvoy,FA,,SEA,WR,@NO,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.5,0.1,,,,,,,,,,0.0,,,1.2
Griff Whalen,FA,,SDG,WR,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8.1,0.1,,,,,,,,,,0.0,,,1.1
Rashard Higgins,FA,,CLE,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.9,0.0,,,,,,,,,,0.0,,,1.0
Charles Johnson,FA,,MIN,WR,@Chi,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.8,0.0,,,,,,,,,,0.0,,,1.0
