Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Nikita Whitlock,WA (Wed),,NYG,RB,@GB,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Raheem Mostert,WA (Wed),,CHI,RB,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trey Williams,WA (Wed),,IND,RB,Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Akeem Hunt,WA (Wed),,HOU,RB,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
C.J. Prosise,WA (Wed),,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Paul Perkins,WA (Wed),,NYG,RB,@GB,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Alex Collins,WA (Wed),,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Kelvin Taylor,WA (Wed),,SFO,RB,Ari,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darius Jackson,WA (Wed),,DAL,RB,Cin,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Lasco,WA (Wed),,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Keith Marshall,WA (Wed),,WAS,RB,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zac Brooks,WA (Wed),,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Terrell Watson,WA (Wed),,CLE,RB,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Wilds,WA (Wed),,ATL,RB,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jhurell Pressley,WA (Wed),,GNB,RB,NYG,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Byron Marshall,WA (Wed),,PHI,RB,@Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
James Wilder Jr.,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
D.J. Foster,WA (Wed),,NWE,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dreamius Smith,WA (Wed),,SDG,RB,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devon Johnson,WA (Wed),,CAR,RB,TB,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Troymaine Pope,WA (Wed),,NYJ,RB,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Glenn Gronkowski,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Julian Howsare,WA (Wed),,NYJ,RB,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Antonio Brown,NOG,,PIT,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.5,0.0,8.2,114.8,0.7,,,,,,16.1
A.J. Green,LOS,,CIN,WR,@Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,102.0,0.5,,,,,,13.2
Jordy Nelson,APE,,GNB,WR,NYG,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,88.8,0.7,,,,,,13.1
Odell Beckham Jr.,SLIV,,NYG,WR,@GB,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,97.9,0.5,,,,,,12.7
Brandon Marshall,SCOT,,NYJ,WR,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,92.1,0.6,,,,,,12.7
Alshon Jeffery,GARI,,CHI,WR,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,93.3,0.4,,,,,,11.9
Julio Jones,SCOT,,ATL,WR,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,95.8,0.4,,,,,,11.9
Mike Evans,APE,,TAM,WR,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,82.8,0.5,,,,,,11.3
T.Y. Hilton,LOS,,IND,WR,Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.8,0.0,5.4,76.7,0.5,,,,,,11.0
DeAndre Hopkins,FUNK,,HOU,WR,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,83.1,0.4,,,,,,10.7
Larry Fitzgerald,NOG,,ARI,WR,@SF,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,74.8,0.5,,,,,,10.6
Marvin Jones,BKN,,DET,WR,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,78.5,0.4,,,,,,10.4
Jordan Matthews,FUNK,,PHI,WR,@Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,77.3,0.4,,,,,,10.3
Julian Edelman,WA (Wed),,NWE,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,1.2,5.3,0.0,6.1,68.9,0.4,,,,,,10.3
Jarvis Landry,SLIV,,MIA,WR,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.5,3.0,0.0,7.2,73.7,0.4,,,,,,10.0
Travis Benjamin,SLIV,,SDG,WR,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,0.2,1.5,0.0,5.6,69.7,0.4,,,,,,9.7
Dez Bryant,BKN,,DAL,WR,Cin,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64.5,0.5,,,,,,9.6
Amari Cooper,GARI,,OAK,WR,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,71.6,0.4,,,,,,9.6
Kelvin Benjamin,SCOT,,CAR,WR,TB,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,55.8,0.6,,,,,,9.4
Quincy Enunwa,WA (Wed),,NYJ,WR,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,61.8,0.5,,,,,,9.0
Emmanuel Sanders,FUNK,,DEN,WR,Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.1,0.9,0.0,4.8,63.3,0.4,,,,,,8.9
Terrelle Pryor,BKN,,CLE,WR,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.9,4.2,0.0,4.4,62.4,0.4,,,,,,8.9
Michael Crabtree,BKN,,OAK,WR,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,61.2,0.5,,,,,,8.8
Steve Smith Sr.,WA (Wed),,BAL,WR,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,68.5,0.3,,,,,,8.8
DeSean Jackson,LOS,,WAS,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,71.6,0.3,,,,,,8.7
Stefon Diggs,SLIV,,MIN,WR,Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.6,0.0,5.6,68.3,0.3,,,,,,8.7
Demaryius Thomas,NOG,,DEN,WR,Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,59.7,0.5,,,,,,8.7
John Brown,WA (Wed),,ARI,WR,@SF,Thu 8:25,0/0,0.0,0.0,0.0,0.1,0.9,0.0,4.0,61.8,0.3,,,,,,8.4
Kevin White,WA (Wed),,CHI,WR,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.3,2.3,0.0,4.4,59.5,0.3,,,,,,8.2
Michael Floyd,WA (Wed),,ARI,WR,@SF,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,56.7,0.4,,,,,,8.0
Sterling Shepard,GARI,,NYG,WR,@GB,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,63.5,0.3,,,,,,8.0
Phillip Dorsett,WA (Wed),,IND,WR,Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.3,53.8,0.4,,,,,,7.8
Randall Cobb,SLIV,,GNB,WR,NYG,Sun 8:30,0/0,0.0,0.0,0.0,1.0,4.2,0.0,4.3,49.2,0.4,,,,,,7.8
Tyrell Williams,LOS,,SDG,WR,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54.8,0.4,,,,,,7.7
Will Fuller V,WA (Wed),,HOU,WR,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,58.6,0.3,,,,,,7.5
DeVante Parker,WA (Wed),,MIA,WR,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,53.6,0.3,,,,,,7.4
Mike Wallace,NOG,,BAL,WR,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.5,3.6,0.0,3.5,47.4,0.4,,,,,,7.3
Tajae Sharpe,WA (Wed),,TEN,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,51.3,0.3,,,,,,7.1
Jamison Crowder,WA (Wed),,WAS,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,49.0,0.3,,,,,,6.7
Pierre Garcon,WA (Wed),,WAS,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,49.9,0.3,,,,,,6.6
Torrey Smith,LOS,,SFO,WR,Ari,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,51.1,0.2,,,,,,6.6
Victor Cruz,WA (Wed),,NYG,WR,@GB,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,49.7,0.3,,,,,,6.5
Kenny Stills,WA (Wed),,MIA,WR,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,50.6,0.2,,,,,,6.5
Cole Beasley,WA (Wed),,DAL,WR,Cin,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,49.2,0.3,,,,,,6.4
Anquan Boldin,WA (Wed),,DET,WR,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,48.8,0.2,,,,,,6.3
Vincent Jackson,WA (Wed),,TAM,WR,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,45.0,0.3,,,,,,6.2
Golden Tate,APE,,DET,WR,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.6,3.9,0.0,4.1,43.5,0.2,,,,,,6.2
Tavon Austin,WA (Wed),,LAR,WR,Buf,Sun 4:25,0/0,0.0,0.0,0.0,1.6,8.2,0.1,3.9,40.4,0.1,,,,,,6.2
Jeremy Kerley,WA (Wed),,SFO,WR,Ari,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,48.5,0.2,,,,,,6.1
Mohamed Sanu,WA (Wed),,ATL,WR,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.1,0.7,0.0,4.0,42.7,0.3,,,,,,6.0
Eddie Royal,WA (Wed),,CHI,WR,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.7,44.4,0.2,,,,,,6.0
Dontrelle Inman,WA (Wed),,SDG,WR,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,42.3,0.3,,,,,,5.9
Rishard Matthews,WA (Wed),,TEN,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,45.3,0.2,,,,,,5.8
Robert Woods,WA (Wed),,BUF,WR,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,41.5,0.3,,,,,,5.8
Kenny Britt,WA (Wed),,LAR,WR,Buf,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,46.3,0.2,,,,,,5.7
Eli Rogers,WA (Wed),,PIT,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,39.7,0.2,,,,,,5.5
Chris Hogan,WA (Wed),,NWE,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.9,0.0,2.9,36.6,0.3,,,,,,5.5
Brandon LaFell,WA (Wed),,CIN,WR,@Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.1,41.8,0.2,,,,,,5.4
Adam Humphries,WA (Wed),,TAM,WR,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.2,1.2,0.0,4.1,34.7,0.3,,,,,,5.4
Andrew Hawkins,WA (Wed),,CLE,WR,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.5,2.8,0.0,3.7,39.4,0.2,,,,,,5.2
Nelson Agholor,WA (Wed),,PHI,WR,@Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,37.8,0.2,,,,,,5.0
Breshad Perriman,WA (Wed),,BAL,WR,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.8,0.0,2.1,34.5,0.2,,,,,,5.0
Sammie Coates,WA (Wed),,PIT,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,34.0,0.2,,,,,,4.9
Quinton Patton,WA (Wed),,SFO,WR,Ari,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,36.4,0.2,,,,,,4.8
Ted Ginn Jr.,WA (Wed),,CAR,WR,TB,Mon 8:30,0/0,0.0,0.0,0.0,1.0,5.7,0.0,1.7,26.8,0.2,,,,,,4.7
Davante Adams,WA (Wed),,GNB,WR,NYG,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,29.9,0.3,,,,,,4.7
Adam Thielen,WA (Wed),,MIN,WR,Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,35.3,0.2,,,,,,4.7
Marquise Goodwin,WA (Wed),,BUF,WR,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.3,0.2,,,,,,4.5
Seth Roberts,WA (Wed),,OAK,WR,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,30.7,0.2,,,,,,4.4
Robby Anderson,WA (Wed),,NYJ,WR,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,31.3,0.2,,,,,,4.3
Tyler Boyd,WA (Wed),,CIN,WR,@Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.1,0.8,0.0,2.5,32.9,0.2,,,,,,4.3
Markus Wheaton,WA (Wed),,PIT,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.5,0.0,2.0,28.3,0.2,,,,,,4.1
Greg Salas,WA (Wed),,BUF,WR,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,28.1,0.2,,,,,,4.1
Dorial Green-Beckham,WA (Wed),,PHI,WR,@Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.9,0.2,,,,,,4.1
Devin Funchess,WA (Wed),,CAR,WR,TB,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,25.4,0.3,,,,,,4.0
Kendall Wright,WA (Wed),,TEN,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.7,0.0,2.3,29.5,0.1,,,,,,3.9
Terrance Williams,WA (Wed),,DAL,WR,Cin,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,27.9,0.2,,,,,,3.8
Corey Brown,WA (Wed),,CAR,WR,TB,Mon 8:30,0/0,0.0,0.0,0.0,0.3,1.9,0.0,1.7,24.6,0.2,,,,,,3.8
Charles Johnson,WA (Wed),,MIN,WR,Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,27.3,0.1,,,,,,3.6
Braxton Miller,WA (Wed),,HOU,WR,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.6,0.0,2.6,23.8,0.1,,,,,,3.2
Andre Johnson,WA (Wed),,TEN,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,23.2,0.1,,,,,,3.2
Malcolm Mitchell,WA (Wed),,NWE,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,21.5,0.1,,,,,,2.9
Chester Rogers,WA (Wed),,IND,WR,Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,19.9,0.2,,,,,,2.9
Jaron Brown,WA (Wed),,ARI,WR,@SF,Thu 8:25,0/0,0.0,0.0,0.0,0.1,0.9,0.0,1.4,19.0,0.2,,,,,,2.9
Pharoh Cooper,WA (Wed),,LAR,WR,Buf,Sun 4:25,0/0,0.0,0.0,0.0,0.3,1.7,0.0,1.9,22.1,0.1,,,,,,2.8
Ricardo Louis,WA (Wed),,CLE,WR,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,21.6,0.1,,,,,,2.8
Taylor Gabriel,WA (Wed),,ATL,WR,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,20.9,0.1,,,,,,2.7
Josh Huff,WA (Wed),,PHI,WR,@Det,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.7,0.0,1.7,16.9,0.1,,,,,,2.6
Danny Amendola,WA (Wed),,NWE,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.9,0.0,1.5,16.4,0.1,,,,,,2.5
Charone Peake,WA (Wed),,NYJ,WR,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.1,0.1,,,,,,2.4
Brian Quick,WA (Wed),,LAR,WR,Buf,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.3,0.1,,,,,,2.0
Rod Streater,WA (Wed),,SFO,WR,Ari,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,14.7,0.1,,,,,,1.9
Jordan Norwood,WA (Wed),,DEN,WR,Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,11.6,0.1,,,,,,1.8
Andre Roberts,WA (Wed),,DET,WR,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.0,0.1,,,,,,1.8
Kamar Aiken,WA (Wed),,BAL,WR,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.3,0.1,,,,,,1.5
Trevor Davis,WA (Wed),,GNB,WR,NYG,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,10.2,0.1,,,,,,1.4
Walter Powell,WA (Wed),,BUF,WR,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.7,0.1,,,,,,1.4
Andre Holmes,WA (Wed),,OAK,WR,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.2,0.1,,,,,,1.2
Cameron Meredith,WA (Wed),,CHI,WR,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.3,0.0,,,,,,1.2
Cordarrelle Patterson,WA (Wed),,MIN,WR,Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.5,3.3,0.0,0.4,4.5,0.0,,,,,,1.2
Justin Hardy,WA (Wed),,ATL,WR,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,7.8,0.1,,,,,,1.1
Ryan Grant,WA (Wed),,WAS,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.3,0.0,,,,,,1.1
Jeremy Ross,WA (Wed),,NYJ,WR,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.7,0.0,,,,,,1.0
Quan Bray,WA (Wed),,IND,WR,Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.8,0.1,,,,,,1.0
J.J. Nelson,WA (Wed),,ARI,WR,@SF,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.9,0.1,,,,,,1.0
Cody Latimer,WA (Wed),,DEN,WR,Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.2,0.0,,,,,,1.0
Brice Butler,WA (Wed),,DAL,WR,Cin,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,0.0,,,,,,0.9
Darrius Heyward-Bey,WA (Wed),,PIT,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.1,0.0,,,,,,0.9
Rashard Higgins,WA (Wed),,CLE,WR,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,0.0,,,,,,0.9
Griff Whalen,WA (Wed),,SDG,WR,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.1,0.0,,,,,,0.8
Chris Moore,WA (Wed),,BAL,WR,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.7,0.0,,,,,,0.8
Lucky Whitehead,WA (Wed),,DAL,WR,Cin,Sun 4:25,0/0,0.0,0.0,0.0,0.6,3.5,0.0,0.1,1.1,0.0,,,,,,0.7
Jared Abbrederis,WA (Wed),,GNB,WR,NYG,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.7,0.0,,,,,,0.7
Bennie Fowler,WA (Wed),,DEN,WR,Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.1,0.9,0.0,0.3,4.1,0.0,,,,,,0.7
Jaelen Strong,WA (Wed),,HOU,WR,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.1,0.0,,,,,,0.7
Cecil Shorts III,WA (Wed),,TAM,WR,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.8,0.0,,,,,,0.7
Ty Montgomery,WA (Wed),,GNB,WR,NYG,Sun 8:30,0/0,0.0,0.0,0.0,0.2,1.5,0.0,0.2,2.4,0.0,,,,,,0.6
Johnny Holton,WA (Wed),,OAK,WR,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.3,1.8,0.0,0.2,2.7,0.0,,,,,,0.6
Brandon Tate,WA (Wed),,BUF,WR,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.9,0.0,,,,,,0.6
James Wright,WA (Wed),,CIN,WR,@Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.2,1.5,0.0,0.2,2.8,0.0,,,,,,0.5
Russell Shepard,WA (Wed),,TAM,WR,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.2,1.2,0.0,0.2,2.4,0.0,,,,,,0.5
Alex Erickson,WA (Wed),,CIN,WR,@Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0,,,,,,0.5
Bradley Marquez,WA (Wed),,LAR,WR,Buf,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.4,0.0,,,,,,0.4
Tavarres King,WA (Wed),,NYG,WR,@GB,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0,,,,,,0.4
Aldrick Robinson,WA (Wed),,ATL,WR,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,,,,,,0.4
Leonte Carroo,WA (Wed),,MIA,WR,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,,,,,,0.4
Jordan Taylor,WA (Wed),,DEN,WR,Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.1,0.0,,,,,,0.3
Devin Hester,WA (Wed),,BAL,WR,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Aaron Burbridge,WA (Wed),,SFO,WR,Ari,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0,,,,,,0.3
Dwayne Harris,WA (Wed),,NYG,WR,@GB,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Tyler Lockett,WA (Wed),,SEA,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Rashad Greene,WA (Wed),,JAC,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Matthew Slater,WA (Wed),,NWE,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0,,,,,,0.2
Jakeem Grant,WA (Wed),,MIA,WR,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Tyreek Hill,WA (Wed),,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Eric Weems,WA (Wed),,ATL,WR,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Marc Mariani,WA (Wed),,TEN,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Deonte Thompson,WA (Wed),,CHI,WR,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1
Paul Richardson,WA (Wed),,SEA,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Joshua Bellamy,WA (Wed),,CHI,WR,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Thomas,WA (Wed),,LAR,WR,Buf,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Keith Mumphery,WA (Wed),,HOU,WR,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
