Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Duke Johnson Jr.,NOG,,CLE,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,7.4,30.8,0.2,3.0,24.9,0.1,,,,,,7.0
Spencer Ware,SCOT,,KAN,RB,NYJ,Sun 4:25,0/0,0.0,0.0,0.0,8.5,34.9,0.4,1.4,9.4,0.0,,,,,,6.9
Charles Sims,WA (Wed),,TAM,RB,LA,Sun 4:05,0/0,0.0,0.0,0.0,6.7,26.4,0.1,3.2,26.7,0.1,,,,,,6.8
Darren Sproles,WA (Wed),,PHI,RB,Pit,Sun 4:25,0/0,0.0,0.0,0.0,4.0,17.7,0.1,3.4,29.3,0.1,,,,,,6.2
Chris Thompson,WA (Wed),,WAS,RB,@NYG,Sun 1:00,0/0,0.0,0.0,0.0,5.4,24.8,0.1,2.8,22.7,0.1,,,,,,5.8
James Starks,WA (Wed),,GNB,RB,Det,Sun 1:00,0/0,0.0,0.0,0.0,8.3,35.1,0.2,1.2,9.6,0.1,,,,,,5.8
Ka'Deem Carey,WA (Wed),,CHI,RB,@Dal,Sun 8:30,0/0,0.0,0.0,0.0,7.5,31.9,0.2,1.6,12.3,0.0,,,,,,5.7
Derrick Henry,APE,,TEN,RB,Oak,Sun 1:00,0/0,0.0,0.0,0.0,7.3,29.8,0.3,1.1,9.7,0.0,,,,,,5.6
James White,WA (Wed),,NWE,RB,Hou,Thu 8:25,0/0,0.0,0.0,0.0,3.8,15.2,0.1,3.3,27.4,0.1,,,,,,5.5
Bilal Powell,WA (Wed),,NYJ,RB,@KC,Sun 4:25,0/0,0.0,0.0,0.0,6.5,27.5,0.1,2.1,15.7,0.1,,,,,,5.3
Devontae Booker,WA (Wed),,DEN,RB,@Cin,Sun 1:00,0/0,0.0,0.0,0.0,7.4,31.7,0.2,0.7,4.3,0.0,,,,,,4.6
Travaris Cadet,WA (Wed),,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,2.3,9.8,0.1,2.7,22.8,0.1,,,,,,4.5
Kenneth Farrow,WA (Wed),,SDG,RB,@Ind,Sun 4:25,0/0,0.0,0.0,0.0,5.6,23.6,0.1,1.5,11.7,0.0,,,,,,4.4
Shaun Draughn,WA (Wed),,SFO,RB,@Sea,Sun 4:05,0/0,0.0,0.0,0.0,5.3,17.4,0.1,2.7,17.2,0.0,,,,,,4.2
Alfred Morris,SCOT,,DAL,RB,Chi,Sun 8:30,0/0,0.0,0.0,0.0,6.5,27.1,0.2,0.4,3.2,0.0,,,,,,4.1
Tim Hightower,WA (Wed),,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,5.4,22.3,0.2,0.6,4.5,0.0,,,,,,4.0
Fozzy Whittaker,WA (Wed),,CAR,RB,Min,Sun 1:00,0/0,0.0,0.0,0.0,5.4,22.8,0.1,0.9,6.7,0.0,,,,,,3.9
Chris Johnson,WA (Wed),,ARI,RB,@Buf,Sun 1:00,0/0,0.0,0.0,0.0,5.5,24.8,0.1,0.3,1.9,0.0,,,,,,3.5
Damien Williams,WA (Wed),,MIA,RB,Cle,Sun 1:00,0/0,0.0,0.0,0.0,2.6,11.5,0.1,1.5,14.3,0.1,,,,,,3.5
Tyler Ervin,WA (Wed),,HOU,RB,@NE,Thu 8:25,0/0,0.0,0.0,0.0,3.5,14.0,0.1,1.1,9.0,0.0,,,,,,3.1
Fitzgerald Toussaint,WA (Wed),,PIT,RB,@Phi,Sun 4:25,0/0,0.0,0.0,0.0,4.5,18.4,0.1,0.6,4.5,0.0,,,,,,3.1
Robert Turbin,WA (Wed),,IND,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,3.1,13.6,0.1,1.1,9.6,0.1,,,,,,3.0
DeAndre Washington,WA (Wed),,OAK,RB,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,4.2,17.4,0.1,0.8,6.2,0.0,,,,,,3.0
Reggie Bush,WA (Wed),,BUF,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,3.5,14.3,0.1,1.1,7.9,0.0,,,,,,2.9
Benjamin Cunningham,WA (Wed),,LAR,RB,@TB,Sun 4:05,0/0,0.0,0.0,0.0,2.5,9.7,0.1,1.5,12.3,0.0,,,,,,2.8
Mike Tolbert,WA (Wed),,CAR,RB,Min,Sun 1:00,0/0,0.0,0.0,0.0,3.0,12.0,0.1,0.9,7.4,0.0,,,,,,2.8
Andre Ellington,WA (Wed),,ARI,RB,@Buf,Sun 1:00,0/0,0.0,0.0,0.0,2.6,11.7,0.1,1.0,8.7,0.0,,,,,,2.7
Orleans Darkwa,WA (Wed),,NYG,RB,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,4.0,17.2,0.1,0.3,2.0,0.0,,,,,,2.6
Jalen Richard,WA (Wed),,OAK,RB,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,3.2,13.3,0.1,0.8,6.2,0.0,,,,,,2.6
C.J. Prosise,WA (Wed),,SEA,RB,SF,Sun 4:05,0/0,0.0,0.0,0.0,2.2,9.0,0.1,1.2,10.1,0.0,,,,,,2.5
Mike Gillislee,WA (Wed),,BUF,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,3.2,13.4,0.1,0.7,4.9,0.0,,,,,,2.5
Brandon Bolden,WA (Wed),,NWE,RB,Hou,Thu 8:25,0/0,0.0,0.0,0.0,3.8,15.5,0.1,0.5,3.0,0.0,,,,,,2.5
Lance Dunbar,WA (Wed),,DAL,RB,Chi,Sun 8:30,0/0,0.0,0.0,0.0,1.7,7.3,0.0,1.3,11.4,0.0,,,,,,2.4
Kyle Juszczyk,WA (Wed),,BAL,RB,@Jax,Sun 1:00,0/0,0.0,0.0,0.0,0.5,1.6,0.0,1.6,14.6,0.1,,,,,,2.3
Josh Ferguson,WA (Wed),,IND,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,2.7,12.0,0.1,0.6,4.4,0.0,,,,,,2.2
Kenjon Barner,WA (Wed),,PHI,RB,Pit,Sun 4:25,0/0,0.0,0.0,0.0,2.6,11.1,0.1,0.2,1.9,0.0,,,,,,1.8
Jamize Olawale,WA (Wed),,OAK,RB,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,1.2,5.1,0.0,0.7,6.1,0.1,,,,,,1.6
Charcandrick West,WA (Wed),,KAN,RB,NYJ,Sun 4:25,0/0,0.0,0.0,0.0,2.0,7.1,0.1,0.4,3.2,0.0,,,,,,1.6
Javorius Allen,WA (Wed),,BAL,RB,@Jax,Sun 1:00,0/0,0.0,0.0,0.0,1.5,5.9,0.0,0.5,4.3,0.0,,,,,,1.4
Jordan Howard,WA (Wed),,CHI,RB,@Dal,Sun 8:30,0/0,0.0,0.0,0.0,1.7,7.2,0.1,0.3,2.0,0.0,,,,,,1.3
Dwayne Washington,WA (Wed),,DET,RB,@GB,Sun 1:00,0/0,0.0,0.0,0.0,2.0,8.5,0.0,0.1,1.1,0.0,,,,,,1.2
Alfred Blue,WA (Wed),,HOU,RB,@NE,Thu 8:25,0/0,0.0,0.0,0.0,2.1,7.7,0.0,0.3,2.0,0.0,,,,,,1.2
Andre Williams,WA (Wed),,SDG,RB,@Ind,Sun 4:25,0/0,0.0,0.0,0.0,1.7,7.2,0.0,0.3,2.3,0.0,,,,,,1.2
John Kuhn,WA (Wed),,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.8,2.6,0.0,0.4,3.3,0.0,,,,,,1.0
Robert Kelley,WA (Wed),,WAS,RB,@NYG,Sun 1:00,0/0,0.0,0.0,0.0,1.7,6.9,0.0,0.0,0.0,0.0,,,,,,0.9
Taiwan Jones,WA (Wed),,OAK,RB,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.5,1.9,0.0,0.5,4.2,0.0,,,,,,0.8
Patrick DiMarco,WA (Wed),,ATL,RB,@NO,Mon 8:30,0/0,0.0,0.0,0.0,0.1,0.5,0.0,0.6,4.9,0.0,,,,,,0.8
Wendell Smallwood,WA (Wed),,PHI,RB,Pit,Sun 4:25,0/0,0.0,0.0,0.0,0.9,3.7,0.0,0.1,0.9,0.0,,,,,,0.7
Malcolm Brown,WA (Wed),,LAR,RB,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.8,3.0,0.0,0.2,1.6,0.0,,,,,,0.6
Malcolm Johnson,WA (Wed),,CLE,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.3,0.9,0.0,0.4,3.4,0.0,,,,,,0.6
Ryan Hewitt,WA (Wed),,CIN,RB,Den,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.0,0.0,,,,,,0.6
Kapri Bibbs,WA (Wed),,DEN,RB,@Cin,Sun 1:00,0/0,0.0,0.0,0.0,0.5,2.0,0.0,0.5,2.9,0.0,,,,,,0.6
James Develin,WA (Wed),,NWE,RB,Hou,Thu 8:25,0/0,0.0,0.0,0.0,0.5,1.8,0.0,0.2,1.5,0.0,,,,,,0.5
Aaron Ripkowski,WA (Wed),,GNB,RB,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.3,0.9,0.0,0.2,1.8,0.0,,,,,,0.5
Zach Line,WA (Wed),,MIN,RB,@Car,Sun 1:00,0/0,0.0,0.0,0.0,0.4,1.2,0.0,0.2,1.6,0.0,,,,,,0.4
Rex Burkhead,WA (Wed),,CIN,RB,Den,Sun 1:00,0/0,0.0,0.0,0.0,0.6,1.9,0.0,0.2,1.4,0.0,,,,,,0.4
Cory Harkey,WA (Wed),,LAR,RB,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.2,0.0,,,,,,0.4
Daryl Richardson,WA (Wed),,PIT,RB,@Phi,Sun 4:25,0/0,0.0,0.0,0.0,0.8,3.0,0.0,0.0,0.0,0.0,,,,,,0.4
Denard Robinson,WA (Wed),,JAC,RB,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.5,1.8,0.0,0.1,0.9,0.0,,,,,,0.4
Jalston Fowler,WA (Wed),,TEN,RB,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.4,0.0,0.2,1.8,0.0,,,,,,0.3
Jonathan Grimes,WA (Wed),,HOU,RB,@NE,Thu 8:25,0/0,0.0,0.0,0.0,0.1,0.4,0.0,0.3,2.0,0.0,,,,,,0.3
Daniel Lasco,WA (Wed),,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.3,1.0,0.0,0.2,1.1,0.0,,,,,,0.3
Knile Davis,WA (Wed),,KAN,RB,NYJ,Sun 4:25,0/0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0,,,,,,0.3
Mike Davis,WA (Wed),,SFO,RB,@Sea,Sun 4:05,0/0,0.0,0.0,0.0,0.7,2.2,0.0,0.0,0.0,0.0,,,,,,0.3
Michael Burton,WA (Wed),,DET,RB,@GB,Sun 1:00,0/0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,1.1,0.0,,,,,,0.3
Antonio Andrews,WA (Wed),,TEN,RB,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.4,1.5,0.0,0.0,0.0,0.0,,,,,,0.2
Anthony Sherman,WA (Wed),,KAN,RB,NYJ,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,0.0,,,,,,0.2
Andy Janovich,WA (Wed),,DEN,RB,@Cin,Sun 1:00,0/0,0.0,0.0,0.0,0.4,1.3,0.0,0.0,0.0,0.0,,,,,,0.2
Corey Grant,WA (Wed),,JAC,RB,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0,,,,,,0.2
Derek Watt,WA (Wed),,SDG,RB,@Ind,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,,,,,,0.2
Chase Reynolds,WA (Wed),,LAR,RB,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,,,,,,0.1
Julian Howsare,WA (Wed),,NYJ,RB,@KC,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,,,,,,0.1
Jay Prosch,WA (Wed),,HOU,RB,@NE,Thu 8:25,0/0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,,,,,,0.1
Jerome Felton,WA (Wed),,BUF,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,,,,,,0.1
Bobby Rainey,WA (Wed),,NYG,RB,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Steven Jackson,WA (Wed),,NWE,RB,Hou,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Fred Jackson,WA (Wed),,SEA,RB,SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Adrian Peterson,APE,,MIN,RB,@Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marshawn Lynch,WA (Wed),,SEA,RB,SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ahmad Bradshaw,WA (Wed),,IND,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Pierre Thomas,WA (Wed),,WAS,RB,@NYG,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darren McFadden,WA (Wed),,DAL,RB,Chi,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ray Rice,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Marcel Reece,WA (Wed),,OAK,RB,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Danny Woodhead,LOS,,SDG,RB,@Ind,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Donald Brown,WA (Wed),,NWE,RB,Hou,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Arian Foster,NOG,,MIA,RB,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jorvorskie Lane,WA (Wed),,TAM,RB,LA,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Knowshon Moreno,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Cedric Peerman,WA (Wed),,CIN,RB,Den,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcus Thigpen,WA (Wed),,BUF,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darrel Young,WA (Wed),,CHI,RB,@Dal,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Antone Smith,WA (Wed),,NYJ,RB,@KC,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
C.J. Spiller,WA (Wed),,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dexter McCluster,WA (Wed),,TEN,RB,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ben Tate,WA (Wed),,PIT,RB,@Phi,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Toby Gerhart,WA (Wed),,JAC,RB,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Boobie Dixon,WA (Wed),,BUF,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joique Bell,WA (Wed),,DET,RB,@GB,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Clutts,WA (Wed),,DAL,RB,Chi,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stevan Ridley,WA (Wed),,IND,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ryan Williams,WA (Wed),,DAL,RB,Chi,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Thomas,WA (Wed),,MIA,RB,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kendall Hunter,WA (Wed),,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jordan Todman,WA (Wed),,IND,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roy Helu Jr.,WA (Wed),,OAK,RB,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jacquizz Rodgers,WA (Wed),,TAM,RB,LA,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dion Lewis,WA (Wed),,NWE,RB,Hou,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DuJuan Harris,WA (Wed),,SFO,RB,@Sea,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Will Johnson,WA (Wed),,NYG,RB,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trent Richardson,WA (Wed),,BAL,RB,@Jax,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Isaiah Pead,WA (Wed),,MIA,RB,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Polk,WA (Wed),,HOU,RB,@NE,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
LaMike James,WA (Wed),,MIA,RB,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bernard Pierce,WA (Wed),,NYJ,RB,@KC,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ronnie Hillman,WA (Wed),,DEN,RB,@Cin,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cyrus Gray,WA (Wed),,ATL,RB,@NO,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Vick Ballard,WA (Wed),,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Herron,WA (Wed),,BUF,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryce Brown,WA (Wed),,SEA,RB,SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joe Banyard,WA (Wed),,JAC,RB,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Derrick Coleman,WA (Wed),,SEA,RB,SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonas Gray,WA (Wed),,JAC,RB,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Montee Ball,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Le'Veon Bell,SCOT,,PIT,RB,@Phi,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mike James,WA (Wed),,TAM,RB,LA,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tommy Bohanon,WA (Wed),,NYJ,RB,@KC,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stepfan Taylor,WA (Wed),,ARI,RB,@Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zac Stacy,WA (Wed),,NYJ,RB,@KC,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joseph Randle,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Kerwynn Williams,WA (Wed),,ARI,RB,@Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kendall Gaskins,WA (Wed),,SFO,RB,@Sea,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Steven Miller,WA (Wed),,DET,RB,@GB,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
George Winn,WA (Wed),,DET,RB,@GB,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Khiry Robinson,WA (Wed),,NYJ,RB,@KC,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dri Archer,WA (Wed),,BUF,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tre Mason,WA (Wed),,LAR,RB,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bishop Sankey,WA (Wed),,TEN,RB,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Gaffney,WA (Wed),,NWE,RB,Hou,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Storm Johnson,WA (Wed),,TAM,RB,LA,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lache Seastrunk,WA (Wed),,NYJ,RB,@KC,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lorenzo Taliaferro,WA (Wed),,BAL,RB,@Jax,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marion Grice,WA (Wed),,ARI,RB,@Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Juwan Thompson,WA (Wed),,DEN,RB,@Cin,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Branden Oliver,WA (Wed),,SDG,RB,@Ind,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darrin Reaves,WA (Wed),,KAN,RB,NYJ,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Silas Redd,WA (Wed),,WAS,RB,@NYG,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trey Watts,WA (Wed),,LAR,RB,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Austin Johnson,WA (Wed),,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Senorise Perry,WA (Wed),,CHI,RB,@Dal,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Glenn Winston,WA (Wed),,CLE,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roosevelt Nix,WA (Wed),,PIT,RB,@Phi,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcus Murphy,WA (Wed),,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joey Iosefa,WA (Wed),,NWE,RB,Hou,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
David Cobb,WA (Wed),,TEN,RB,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Karlos Williams,WA (Wed),,BUF,RB,Ari,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenny Hilliard,WA (Wed),,HOU,RB,@NE,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Robinson,WA (Wed),,IND,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Varga,WA (Wed),,IND,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cameron Artis-Payne,WA (Wed),,CAR,RB,Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Dyer,WA (Wed),,OAK,RB,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
John Crockett,WA (Wed),,GNB,RB,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Terrence Magee,WA (Wed),,LAR,RB,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Gus Johnson,WA (Wed),,SDG,RB,@Ind,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
