Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
C.J. Prosise,WA (Wed),,SEA,RB,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenneth Dixon,WA (Wed),,BAL,RB,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kelvin Taylor,WA (Wed),,SFO,RB,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darius Jackson,WA (Wed),,DAL,RB,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Lasco,WA (Wed),,NOR,RB,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Keith Marshall,WA (Wed),,WAS,RB,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zac Brooks,WA (Wed),,SEA,RB,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Terrell Watson,WA (Wed),,CLE,RB,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Wilds,WA (Wed),,ATL,RB,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jhurell Pressley,FA,,GNB,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Byron Marshall,FA,,PHI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
James Wilder Jr.,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
D.J. Foster,WA (Wed),,NWE,RB,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dreamius Smith,WA (Wed),,SDG,RB,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devon Johnson,WA (Wed),,CAR,RB,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Troymaine Pope,WA (Wed),,NYJ,RB,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Glenn Gronkowski,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Julian Howsare,WA (Wed),,NYJ,RB,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Antonio Brown,NOG,,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.3,1.6,0.0,8.4,105.5,0.6,,,,,,14.5
Allen Robinson,GARI,,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,88.3,0.6,,,,,,12.4
A.J. Green,LOS,,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,88.2,0.6,,,,,,12.4
Odell Beckham Jr.,SLIV,,NYG,WR,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,94.4,0.5,,,,,,12.4
Marvin Jones,BKN,,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,91.5,0.5,,,,,,12.2
Julio Jones,SCOT,,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,92.5,0.5,,,,,,12.2
DeAndre Hopkins,FUNK,,HOU,WR,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,88.2,0.5,,,,,,11.8
Travis Benjamin,SLIV,,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.2,1.7,0.0,5.9,79.0,0.5,,,,,,11.3
Brandin Cooks,SCOT,,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.7,4.8,0.0,5.7,79.5,0.4,,,,,,11.2
Alshon Jeffery,GARI,,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,82.6,0.4,,,,,,10.9
T.Y. Hilton,LOS,,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.1,0.7,0.0,5.3,72.7,0.5,,,,,,10.5
Mike Evans,APE,,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,74.8,0.5,,,,,,10.5
Terrelle Pryor,BKN,,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,1.8,9.3,0.0,4.2,68.1,0.4,,,,,,10.3
Larry Fitzgerald,NOG,,ARI,WR,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,67.3,0.6,,,,,,10.0
Jeremy Maclin,LOS,,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.2,1.3,0.0,5.7,77.8,0.3,,,,,,10.0
DeSean Jackson,LOS,,WAS,WR,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,77.2,0.3,,,,,,9.7
Emmanuel Sanders,FUNK,,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.1,0.8,0.0,5.1,72.5,0.4,,,,,,9.7
Jarvis Landry,SLIV,,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.4,2.5,0.0,7.6,73.1,0.3,,,,,,9.7
Brandon Marshall,SCOT,,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,68.2,0.5,,,,,,9.6
Kelvin Benjamin,SCOT,,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,57.9,0.6,,,,,,9.4
Willie Snead,APE,,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,72.8,0.4,,,,,,9.4
Stefon Diggs,SLIV,,MIN,WR,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.3,1.5,0.0,5.7,72.0,0.3,,,,,,9.3
Demaryius Thomas,NOG,,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,67.0,0.4,,,,,,9.2
Amari Cooper,GARI,,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,0.4,,,,,,9.1
Doug Baldwin,FUNK,,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.1,0.8,0.0,4.8,66.5,0.4,,,,,,9.1
Tyrell Williams,LOS,,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,63.2,0.5,,,,,,9.0
Allen Hurns,WA (Wed),,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,64.3,0.4,,,,,,8.8
Steve Smith Sr.,WA (Wed),,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,64.9,0.3,,,,,,8.4
Golden Tate,APE,,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.7,4.4,0.0,5.1,59.2,0.3,,,,,,8.3
Michael Floyd,WA (Wed),,ARI,WR,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,55.8,0.4,,,,,,8.2
Will Fuller V,WA (Wed),,HOU,WR,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,61.1,0.3,,,,,,8.1
Julian Edelman,WA (Wed),,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,1.3,5.8,0.0,4.6,49.0,0.4,,,,,,8.0
Michael Crabtree,BKN,,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,54.6,0.4,,,,,,7.7
Sterling Shepard,GARI,,NYG,WR,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,61.0,0.3,,,,,,7.6
Cole Beasley,WA (Wed),,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,58.6,0.3,,,,,,7.6
Kevin White,WA (Wed),,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.4,2.5,0.0,3.7,52.9,0.3,,,,,,7.6
Mike Wallace,NOG,,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.5,3.5,0.0,3.5,47.5,0.4,,,,,,7.4
Torrey Smith,LOS,,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,56.9,0.3,,,,,,7.4
Jamison Crowder,WA (Wed),,WAS,WR,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,51.6,0.4,,,,,,7.4
Phillip Dorsett,WA (Wed),,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.1,0.7,0.0,3.4,49.2,0.4,,,,,,7.3
Quincy Enunwa,WA (Wed),,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,48.9,0.4,,,,,,7.2
Tavon Austin,WA (Wed),,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,1.6,8.4,0.0,5.4,50.9,0.1,,,,,,7.2
Pierre Garcon,WA (Wed),,WAS,WR,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,52.3,0.3,,,,,,7.2
DeVante Parker,WA (Wed),,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,53.1,0.3,,,,,,7.1
Sammie Coates,WA (Wed),,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.3,1.6,0.0,3.1,45.9,0.4,,,,,,7.0
Robert Woods,WA (Wed),,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,50.5,0.3,,,,,,7.0
Jeremy Kerley,WA (Wed),,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,53.5,0.2,,,,,,6.8
Anquan Boldin,WA (Wed),,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,52.1,0.3,,,,,,6.8
Kenny Britt,WA (Wed),,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,56.0,0.2,,,,,,6.7
Kenny Stills,WA (Wed),,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,52.1,0.2,,,,,,6.5
Mohamed Sanu,WA (Wed),,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.1,0.7,0.0,4.2,45.7,0.3,,,,,,6.5
Tajae Sharpe,WA (Wed),,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.1,0.3,,,,,,6.5
John Brown,WA (Wed),,ARI,WR,LA,L 13-17,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.1,45.2,0.3,,,,,,6.4
Michael Thomas,WA (Wed),,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,41.5,0.4,,,,,,6.3
Tyler Lockett,WA (Wed),,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.1,0.8,0.0,2.8,44.4,0.3,,,,,,6.3
Victor Cruz,FA,,NYG,WR,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,47.7,0.2,,,,,,6.2
Terrance Williams,WA (Wed),,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,43.8,0.3,,,,,,6.0
Marqise Lee,WA (Wed),,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,41.6,0.3,,,,,,5.9
Dontrelle Inman,WA (Wed),,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,39.4,0.3,,,,,,5.7
Vincent Jackson,WA (Wed),,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.5,0.3,,,,,,5.6
Andrew Hawkins,WA (Wed),,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.5,3.5,0.0,3.6,41.9,0.2,,,,,,5.6
Marquise Goodwin,WA (Wed),,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,40.9,0.2,,,,,,5.5
Eddie Royal,WA (Wed),,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.3,38.9,0.2,,,,,,5.4
Quinton Patton,WA (Wed),,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,40.9,0.2,,,,,,5.4
Markus Wheaton,WA (Wed),,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.4,0.2,,,,,,5.4
Jermaine Kearse,WA (Wed),,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,38.4,0.3,,,,,,5.4
Rishard Matthews,WA (Wed),,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,41.2,0.2,,,,,,5.3
Brandon LaFell,WA (Wed),,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.1,0.9,0.0,2.7,37.2,0.2,,,,,,5.1
Breshad Perriman,WA (Wed),,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.3,1.8,0.0,2.1,34.5,0.2,,,,,,5.1
Adam Thielen,FA,,MIN,WR,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,37.5,0.2,,,,,,5.0
Adam Humphries,WA (Wed),,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.2,1.4,0.0,3.9,30.1,0.2,,,,,,4.8
Tyler Boyd,WA (Wed),,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.1,0.9,0.0,2.6,34.4,0.2,,,,,,4.8
Ted Ginn Jr.,WA (Wed),,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.9,6.0,0.0,1.8,26.8,0.2,,,,,,4.7
Chris Conley,WA (Wed),,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.2,,,,,,4.6
Walter Powell,WA (Wed),,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,33.0,0.2,,,,,,4.6
Robby Anderson,WA (Wed),,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,33.0,0.2,,,,,,4.4
Brice Butler,WA (Wed),,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,30.4,0.2,,,,,,4.4
Seth Roberts,WA (Wed),,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,29.0,0.2,,,,,,4.1
Chris Hogan,WA (Wed),,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.2,1.0,0.0,2.2,25.7,0.2,,,,,,4.1
Jaelen Strong,WA (Wed),,HOU,WR,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,26.4,0.2,,,,,,3.9
Charles Johnson,FA,,MIN,WR,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,28.9,0.2,,,,,,3.8
Corey Brown,WA (Wed),,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.3,2.0,0.0,1.7,24.5,0.2,,,,,,3.7
Kendall Wright,WA (Wed),,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.2,1.5,0.0,2.4,27.7,0.1,,,,,,3.6
Devin Funchess,WA (Wed),,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,22.6,0.2,,,,,,3.5
Brian Quick,WA (Wed),,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,24.5,0.1,,,,,,3.0
Ricardo Louis,WA (Wed),,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,23.2,0.1,,,,,,3.0
Taylor Gabriel,WA (Wed),,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,22.2,0.1,,,,,,2.9
Rashad Greene,WA (Wed),,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,17.2,0.1,,,,,,2.8
Chester Rogers,WA (Wed),,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,18.6,0.2,,,,,,2.8
Lucky Whitehead,WA (Wed),,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.6,3.8,0.0,1.1,14.7,0.1,,,,,,2.7
Jaron Brown,WA (Wed),,ARI,WR,LA,L 13-17,0/0,0.0,0.0,0.0,0.1,0.8,0.0,1.3,16.4,0.2,,,,,,2.7
Andre Johnson,WA (Wed),,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,19.2,0.1,,,,,,2.6
Brandon Coleman,WA (Wed),,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,17.2,0.1,,,,,,2.5
Jordan Norwood,WA (Wed),,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,17.2,0.1,,,,,,2.5
Charone Peake,WA (Wed),,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,17.4,0.1,,,,,,2.4
Albert Wilson,WA (Wed),,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,18.1,0.1,,,,,,2.3
Malcolm Mitchell,WA (Wed),,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,14.9,0.1,,,,,,2.2
Rod Streater,WA (Wed),,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,16.5,0.1,,,,,,2.1
Darrius Heyward-Bey,WA (Wed),,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,0.1,,,,,,2.0
Paul Richardson,WA (Wed),,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,13.8,0.1,,,,,,2.0
Danny Amendola,WA (Wed),,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.2,1.0,0.0,1.2,11.6,0.1,,,,,,1.9
Tyreek Hill,WA (Wed),,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.6,3.9,0.0,0.6,8.1,0.0,,,,,,1.7
Kamar Aiken,WA (Wed),,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.4,0.1,,,,,,1.6
Andre Holmes,WA (Wed),,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.1,0.1,,,,,,1.5
Justin Hardy,WA (Wed),,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,10.6,0.1,,,,,,1.5
Brandon Tate,WA (Wed),,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.3,0.1,,,,,,1.3
Bradley Marquez,WA (Wed),,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,10.3,0.0,,,,,,1.3
Ryan Grant,WA (Wed),,WAS,WR,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.7,0.1,,,,,,1.2
Cordarrelle Patterson,FA,,MIN,WR,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.5,3.1,0.0,0.4,4.8,0.0,,,,,,1.2
Chris Moore,WA (Wed),,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.5,0.1,,,,,,1.2
Cameron Meredith,WA (Wed),,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.2,0.0,,,,,,1.1
Andre Roberts,WA (Wed),,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.2,0.0,,,,,,1.1
Cody Latimer,WA (Wed),,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.1,0.0,,,,,,1.0
Quan Bray,WA (Wed),,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.5,0.0,,,,,,1.0
Griff Whalen,WA (Wed),,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.7,0.0,,,,,,0.9
Rashard Higgins,WA (Wed),,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,,,,,,0.9
J.J. Nelson,WA (Wed),,ARI,WR,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.1,,,,,,0.9
James Wright,WA (Wed),,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.3,1.7,0.0,0.4,4.9,0.0,,,,,,0.9
Russell Shepard,WA (Wed),,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.2,1.4,0.0,0.4,4.2,0.0,,,,,,0.8
Bennie Fowler,WA (Wed),,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.1,0.8,0.0,0.4,4.8,0.0,,,,,,0.8
Tommylee Lewis,WA (Wed),,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.2,1.6,0.0,0.3,3.4,0.0,,,,,,0.7
Keith Mumphery,WA (Wed),,HOU,WR,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.9,0.0,,,,,,0.7
Jeremy Ross,WA (Wed),,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0,,,,,,0.6
Johnny Holton,WA (Wed),,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.2,1.5,0.0,0.2,2.5,0.0,,,,,,0.5
Alex Erickson,WA (Wed),,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,,,,,,0.5
Arrelious Benn,WA (Wed),,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.9,0.0,,,,,,0.4
Aldrick Robinson,WA (Wed),,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,,,,,,0.4
Tavarres King,FA,,NYG,WR,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,,,,,,0.4
Leonte Carroo,WA (Wed),,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,,,,,,0.3
Aaron Burbridge,WA (Wed),,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,,,,,,0.3
Jordan Taylor,WA (Wed),,DEN,WR,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,,,,,,0.3
Devin Hester,WA (Wed),,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Dwayne Harris,FA,,NYG,WR,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Matthew Slater,WA (Wed),,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,,,,,,0.2
Jakeem Grant,WA (Wed),,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Eric Weems,WA (Wed),,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Marc Mariani,WA (Wed),,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Michael Thomas,WA (Wed),,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,,,,,,0.1
Ty Montgomery,FA,,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Deonte Thompson,WA (Wed),,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1
Josh Huff,FA,,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Joshua Bellamy,WA (Wed),,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Randall Cobb,SLIV,,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jerricho Cotchery,WA (Wed),,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Wes Welker,WA (Wed),,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roddy White,WA (Wed),,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joshua Cribbs,WA (Wed),,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nate Washington,WA (Wed),,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lance Moore,WA (Wed),,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Jennings,WA (Wed),,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Derek Hagan,WA (Wed),,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
