Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Alfred Blue,WA (Wed),,HOU,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Branden Oliver,WA (Wed),,SDG,RB,Ten,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darrin Reaves,WA (Wed),,KAN,RB,Jax,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Silas Redd,WA (Wed),,WAS,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Ryan Hewitt,WA (Wed),,CIN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Trey Watts,WA (Wed),,LAR,RB,Car,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Austin Johnson,WA (Wed),,NOR,RB,@SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jay Prosch,WA (Wed),,HOU,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Orleans Darkwa,WA (Wed),,NYG,RB,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Senorise Perry,WA (Wed),,CHI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Glenn Winston,WA (Wed),,CLE,RB,Dal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Roosevelt Nix,WA (Wed),,PIT,RB,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
David Johnson,GARI,,ARI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Marcus Murphy,WA (Wed),,NOR,RB,@SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Burton,WA (Wed),,DET,RB,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeremy Langford,WA (Wed),,CHI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jalston Fowler,WA (Wed),,TEN,RB,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Malcolm Johnson,WA (Wed),,CLE,RB,Dal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joey Iosefa,WA (Wed),,NWE,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
David Cobb,WA (Wed),,TEN,RB,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ameer Abdullah,WA (Wed),,DET,RB,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Karlos Williams,WA (Wed),,PIT,RB,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Javorius Allen,WA (Wed),,BAL,RB,Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kenny Hilliard,WA (Wed),,HOU,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Josh Robinson,WA (Wed),,IND,RB,@GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tyler Varga,WA (Wed),,IND,RB,@GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tevin Coleman,BLRT,,ATL,RB,@TB,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Matt Jones,FUNK,,WAS,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Cameron Artis-Payne,WA (Wed),,CAR,RB,@LA,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Dyer,WA (Wed),,OAK,RB,Den,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
John Crockett,WA (Wed),,GNB,RB,Ind,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terrence Magee,WA (Wed),,SEA,RB,Buf,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Thomas Rawls,WA (Wed),,SEA,RB,Buf,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Gus Johnson,WA (Wed),,SDG,RB,Ten,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jarryd Hayne,WA (Wed),,SFO,RB,NO,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Wegher,WA (Wed),,CAR,RB,@LA,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Alonzo Harris,WA (Wed),,GNB,RB,Ind,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Corey Grant,WA (Wed),,JAC,RB,@KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nikita Whitlock,WA (Wed),,NYG,RB,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Raheem Mostert,WA (Wed),,CHI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Trey Williams,WA (Wed),,IND,RB,@GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Akeem Hunt,WA (Wed),,HOU,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Tyler Ervin,WA (Wed),,HOU,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jordan Howard,WA (Wed),,CHI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kelvin Taylor,WA (Wed),,SFO,RB,NO,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darius Jackson,WA (Wed),,DAL,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dwayne Washington,WA (Wed),,DET,RB,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keith Marshall,WA (Wed),,WAS,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Zac Brooks,WA (Wed),,SEA,RB,Buf,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terrell Watson,WA (Wed),,CLE,RB,Dal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Wilds,WA (Wed),,ATL,RB,@TB,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jhurell Pressley,WA (Wed),,GNB,RB,Ind,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Byron Marshall,WA (Wed),,PHI,RB,@NYG,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Wilder Jr.,WA (Wed),,BUF,RB,@Sea,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
D.J. Foster,WA (Wed),,NWE,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Dreamius Smith,WA (Wed),,SDG,RB,Ten,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devon Johnson,WA (Wed),,CAR,RB,@LA,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Robert Kelley,WA (Wed),,WAS,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Troymaine Pope,WA (Wed),,NYJ,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Glenn Gronkowski,WA (Wed),,BUF,RB,@Sea,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Julian Howsare,WA (Wed),,NYJ,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Mike Evans,DAN,,TAM,WR,Atl,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,101.9,0.8,,,,,,,,,,0.0,,,14.9
T.Y. Hilton,LOS,,IND,WR,@GB,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,101.1,0.5,,,,,,,,,,0.0,,,13.1
Jordy Nelson,DAN,,GNB,WR,Ind,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,82.4,0.8,,,,,,,,,,0.0,,,13.0
Julio Jones,SCOT,,ATL,WR,@TB,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,100.7,0.5,,,,,,,,,,0.0,,,13.0
Antonio Brown,NOG,,PIT,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.4,2.6,0.0,7.0,91.4,0.5,,,,,,,,,,0.0,,,12.6
Randall Cobb,BLRT,,GNB,WR,Ind,Sun 4:25,0/0,0.0,0.0,0.0,1.7,8.3,0.0,5.6,70.3,0.6,,,,,,,,,,0.0,,,11.6
Odell Beckham Jr.,BLRT,,NYG,WR,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,90.2,0.4,,,,,,,,,,0.0,,,11.3
Emmanuel Sanders,FUNK,,DEN,WR,@Oak,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,86.2,0.4,,,,,,,,,,0.0,,,11.1
Jarvis Landry,BLRT,,MIA,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.4,2.4,0.0,7.4,86.7,0.4,,,,,,,,,,0.0,,,11.1
Demaryius Thomas,NOG,,DEN,WR,@Oak,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,78.7,0.4,,,,,,,,,,0.0,,,10.4
Dez Bryant,BKN,,DAL,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,68.8,0.6,,,,,,,,,,0.0,,,10.4
Brandon Marshall,SCOT,,NYJ,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,76.9,0.4,,,,,,,,,,0.0,,,10.0
Brandin Cooks,SCOT,,NOR,WR,@SF,Sun 4:05,0/0,0.0,0.0,0.0,0.8,5.4,0.0,4.7,65.2,0.5,,,,,,,,,,0.0,,,9.9
Terrelle Pryor Sr.,BKN,,CLE,WR,Dal,Sun 1:00,0/0,0.0,0.0,0.0,1.1,5.3,0.0,4.8,70.3,0.4,,,,,,,,,,0.0,,,9.7
Ty Montgomery,WA (Wed),,GNB,WR,Ind,Sun 4:25,0/0,0.0,0.0,0.0,6.2,28.3,0.1,3.8,33.9,0.4,,,,,,,,,,0.0,,,9.4
Allen Robinson,GARI,,JAC,WR,@KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.5,0.4,,,,,,,,,,0.0,,,9.4
Donte Moncrief,WA (Wed),,IND,WR,@GB,Sun 4:25,0/0,0.0,0.0,0.0,0.1,0.6,0.0,5.1,67.8,0.4,,,,,,,,,,0.0,,,9.4
Amari Cooper,GARI,,OAK,WR,Den,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,66.3,0.4,,,,,,,,,,0.0,,,8.9
Stefon Diggs,BLRT,,MIN,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.8,0.0,4.7,65.4,0.3,,,,,,,,,,0.0,,,8.4
Davante Adams,BLRT,,GNB,WR,Ind,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,52.5,0.5,,,,,,,,,,0.0,,,8.4
Doug Baldwin,FUNK,,SEA,WR,Buf,Mon 8:30,0/0,0.0,0.0,0.0,0.1,0.8,0.0,4.7,64.1,0.3,,,,,,,,,,0.0,,,8.3
Kelvin Benjamin,SCOT,,CAR,WR,@LA,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,56.7,0.4,,,,,,,,,,0.0,,,8.2
Willie Snead,DAN,,NOR,WR,@SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,60.8,0.4,,,,,,,,,,0.0,,,8.2
Steve Smith Sr.,WA (Wed),,BAL,WR,Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.1,0.3,,,,,,,,,,0.0,,,8.1
Marvin Jones,BKN,,DET,WR,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,62.2,0.3,,,,,,,,,,0.0,,,8.0
Mohamed Sanu,DAN,,ATL,WR,@TB,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,55.3,0.4,,,,,,,,,,0.0,,,8.0
Golden Tate,DAN,,DET,WR,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.6,2.2,0.0,5.7,61.5,0.3,,,,,,,,,,0.0,,,7.9
Quincy Enunwa,LOS,,NYJ,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,61.1,0.3,,,,,,,,,,0.0,,,7.9
DeVante Parker,WA (Wed),,MIA,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,59.6,0.3,,,,,,,,,,0.0,,,7.8
Michael Crabtree,BKN,,OAK,WR,Den,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,0.4,,,,,,,,,,0.0,,,7.7
Jordan Matthews,FUNK,,PHI,WR,@NYG,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,57.3,0.3,,,,,,,,,,0.0,,,7.7
Michael Thomas,WA (Wed),,NOR,WR,@SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,48.3,0.5,,,,,,,,,,0.0,,,7.7
Tyrell Williams,WA (Wed),,SDG,WR,Ten,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,55.3,0.4,,,,,,,,,,0.0,,,7.7
Kenny Britt,GARI,,LAR,WR,Car,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,58.9,0.3,,,,,,,,,,0.0,,,7.6
Tavon Austin,WA (Wed),,LAR,WR,Car,Sun 4:05,0/0,0.0,0.0,0.0,2.0,9.7,0.1,4.6,45.9,0.2,,,,,,,,,,0.0,,,7.3
Mike Wallace,WA (Wed),,BAL,WR,Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.5,2.9,0.0,3.9,51.6,0.3,,,,,,,,,,0.0,,,7.3
Allen Hurns,WA (Wed),,JAC,WR,@KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,55.6,0.3,,,,,,,,,,0.0,,,7.1
Jeremy Maclin,LOS,,KAN,WR,Jax,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.9,0.0,4.2,52.2,0.3,,,,,,,,,,0.0,,,7.1
Kenny Stills,WA (Wed),,MIA,WR,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,55.1,0.2,,,,,,,,,,0.0,,,6.9
Travis Benjamin,WA (Wed),,SDG,WR,Ten,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,49.9,0.3,,,,,,,,,,0.0,,,6.7
Robert Woods,WA (Wed),,BUF,WR,@Sea,Mon 8:30,0/0,0.0,0.0,0.0,0.1,0.7,0.0,4.4,47.2,0.3,,,,,,,,,,0.0,,,6.5
Sammie Coates,WA (Wed),,PIT,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.2,1.3,0.0,2.8,45.4,0.3,,,,,,,,,,0.0,,,6.5
Sterling Shepard,WA (Wed),,NYG,WR,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,49.3,0.3,,,,,,,,,,0.0,,,6.4
Cole Beasley,WA (Wed),,DAL,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,47.7,0.3,,,,,,,,,,0.0,,,6.3
Jeremy Kerley,WA (Wed),,SFO,WR,NO,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,49.0,0.2,,,,,,,,,,0.0,,,6.3
Victor Cruz,WA (Wed),,NYG,WR,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,49.8,0.2,,,,,,,,,,0.0,,,6.2
Terrance Williams,WA (Wed),,DAL,WR,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,45.1,0.3,,,,,,,,,,0.0,,,6.2
Rishard Matthews,WA (Wed),,TEN,WR,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,43.5,0.3,,,,,,,,,,0.0,,,6.1
Dorial Green-Beckham,WA (Wed),,PHI,WR,@NYG,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,42.5,0.3,,,,,,,,,,0.0,,,6.0
Kendall Wright,WA (Wed),,TEN,WR,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,43.3,0.3,,,,,,,,,,0.0,,,5.9
Anquan Boldin,WA (Wed),,DET,WR,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.4,0.2,,,,,,,,,,0.0,,,5.8
Robby Anderson,WA (Wed),,NYJ,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,43.2,0.2,,,,,,,,,,0.0,,,5.8
Cordarrelle Patterson,WA (Wed),,MIN,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.8,5.5,0.0,3.2,37.1,0.2,,,,,,,,,,0.0,,,5.8
Adam Humphries,WA (Wed),,TAM,WR,Atl,Thu 8:25,0/0,0.0,0.0,0.0,0.1,0.7,0.0,3.8,36.4,0.3,,,,,,,,,,0.0,,,5.8
Brian Quick,WA (Wed),,LAR,WR,Car,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,41.6,0.2,,,,,,,,,,0.0,,,5.6
Tajae Sharpe,WA (Wed),,TEN,WR,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,36.2,0.3,,,,,,,,,,0.0,,,5.6
Torrey Smith,LOS,,SFO,WR,NO,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,40.5,0.2,,,,,,,,,,0.0,,,5.4
Jermaine Kearse,WA (Wed),,SEA,WR,Buf,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,39.9,0.2,,,,,,,,,,0.0,,,5.4
Dontrelle Inman,WA (Wed),,SDG,WR,Ten,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,40.0,0.2,,,,,,,,,,0.0,,,5.3
Adam Thielen,WA (Wed),,MIN,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,40.3,0.2,,,,,,,,,,0.0,,,5.2
Marqise Lee,WA (Wed),,JAC,WR,@KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,39.7,0.2,,,,,,,,,,0.0,,,5.1
Marquise Goodwin,WA (Wed),,BUF,WR,@Sea,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,40.3,0.2,,,,,,,,,,0.0,,,5.1
Nelson Agholor,WA (Wed),,PHI,WR,@NYG,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,37.7,0.2,,,,,,,,,,0.0,,,5.0
Ted Ginn Jr.,WA (Wed),,CAR,WR,@LA,Sun 4:05,0/0,0.0,0.0,0.0,0.8,5.2,0.0,2.3,32.0,0.2,,,,,,,,,,0.0,,,4.9
Phillip Dorsett,WA (Wed),,IND,WR,@GB,Sun 4:25,0/0,0.0,0.0,0.0,0.1,0.6,0.0,2.5,36.8,0.2,,,,,,,,,,0.0,,,4.9
Breshad Perriman,WA (Wed),,BAL,WR,Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,36.5,0.2,,,,,,,,,,0.0,,,4.7
Tyler Lockett,WA (Wed),,SEA,WR,Buf,Mon 8:30,0/0,0.0,0.0,0.0,0.1,0.8,0.0,2.5,34.4,0.1,,,,,,,,,,0.0,,,4.6
Quinton Patton,WA (Wed),,SFO,WR,NO,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,31.9,0.2,,,,,,,,,,0.0,,,4.3
Andrew Hawkins,WA (Wed),,CLE,WR,Dal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,35.3,0.1,,,,,,,,,,0.0,,,4.3
Corey Brown,WA (Wed),,CAR,WR,@LA,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,32.6,0.2,,,,,,,,,,0.0,,,4.3
Tyreek Hill,WA (Wed),,KAN,WR,Jax,Sun 1:00,0/0,0.0,0.0,0.0,1.1,6.8,0.0,2.1,23.4,0.1,,,,,,,,,,0.0,,,4.3
Ricardo Louis,WA (Wed),,CLE,WR,Dal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,32.7,0.2,,,,,,,,,,0.0,,,4.2
Russell Shepard,WA (Wed),,TAM,WR,Atl,Thu 8:25,0/0,0.0,0.0,0.0,0.1,0.7,0.0,2.2,28.2,0.2,,,,,,,,,,0.0,,,4.2
Seth Roberts,WA (Wed),,OAK,WR,Den,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,27.7,0.2,,,,,,,,,,0.0,,,4.2
Cecil Shorts III,WA (Wed),,TAM,WR,Atl,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,25.8,0.2,,,,,,,,,,0.0,,,3.9
Devin Funchess,WA (Wed),,CAR,WR,@LA,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,27.1,0.2,,,,,,,,,,0.0,,,3.8
Chris Conley,WA (Wed),,KAN,WR,Jax,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,27.2,0.2,,,,,,,,,,0.0,,,3.8
Taylor Gabriel,WA (Wed),,ATL,WR,@TB,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,25.9,0.1,,,,,,,,,,0.0,,,3.5
Jordan Norwood,WA (Wed),,DEN,WR,@Oak,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,21.4,0.1,,,,,,,,,,0.0,,,3.0
Justin Hunter,WA (Wed),,BUF,WR,@Sea,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.0,0.1,,,,,,,,,,0.0,,,2.7
Brandon Coleman,WA (Wed),,NOR,WR,@SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,15.4,0.1,,,,,,,,,,0.0,,,2.3
Eli Rogers,WA (Wed),,PIT,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,16.0,0.1,,,,,,,,,,0.0,,,2.3
Josh Huff,WA (Wed),,PHI,WR,@NYG,Sun 1:00,0/0,0.0,0.0,0.0,0.5,2.9,0.0,1.4,11.8,0.1,,,,,,,,,,0.0,,,2.1
Paul Richardson,WA (Wed),,SEA,WR,Buf,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,15.4,0.1,,,,,,,,,,0.0,,,2.1
Kamar Aiken,WA (Wed),,BAL,WR,Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,14.7,0.1,,,,,,,,,,0.0,,,1.9
Charone Peake,WA (Wed),,NYJ,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,14.1,0.1,,,,,,,,,,0.0,,,1.8
Harry Douglas,WA (Wed),,TEN,WR,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.1,0.1,,,,,,,,,,0.0,,,1.7
Markus Wheaton,WA (Wed),,PIT,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.7,0.1,,,,,,,,,,0.0,,,1.5
