Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Marion Grice,WA (Wed),,ARI,RB,Sea,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Juwan Thompson,FA,,DEN,RB,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kapri Bibbs,FA,,DEN,RB,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Branden Oliver,WA (Wed),,SDG,RB,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darrin Reaves,WA (Wed),,KAN,RB,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Silas Redd,WA (Wed),,WAS,RB,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ryan Hewitt,WA (Wed),,CIN,RB,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Trey Watts,WA (Wed),,LAR,RB,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Austin Johnson,WA (Wed),,NOR,RB,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Orleans Darkwa,WA (Wed),,NYG,RB,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Senorise Perry,WA (Wed),,CHI,RB,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Glenn Winston,WA (Wed),,CLE,RB,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Roosevelt Nix,WA (Wed),,PIT,RB,NE,L 16-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marcus Murphy,WA (Wed),,NOR,RB,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Burton,WA (Wed),,DET,RB,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeremy Langford,WA (Wed),,CHI,RB,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jalston Fowler,WA (Wed),,TEN,RB,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joey Iosefa,WA (Wed),,NWE,RB,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
David Cobb,WA (Wed),,TEN,RB,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ameer Abdullah,WA (Wed),,DET,RB,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Karlos Williams,WA (Wed),,PIT,RB,NE,L 16-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kenny Hilliard,FA,,HOU,RB,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Josh Robinson,WA (Wed),,IND,RB,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tyler Varga,WA (Wed),,IND,RB,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Cameron Artis-Payne,FA,,CAR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Michael Dyer,WA (Wed),,OAK,RB,@Jax,W 33-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
John Crockett,WA (Wed),,GNB,RB,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terrence Magee,WA (Wed),,SEA,RB,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Thomas Rawls,WA (Wed),,SEA,RB,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Gus Johnson,WA (Wed),,SDG,RB,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terron Ward,WA (Wed),,ATL,RB,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jarryd Hayne,WA (Wed),,SFO,RB,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Wegher,FA,,CAR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Alonzo Harris,WA (Wed),,GNB,RB,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Corey Grant,WA (Wed),,JAC,RB,Oak,L 16-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nikita Whitlock,WA (Wed),,NYG,RB,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Raheem Mostert,WA (Wed),,CHI,RB,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Trey Williams,WA (Wed),,IND,RB,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Akeem Hunt,FA,,HOU,RB,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ezekiel Elliott,SCOT,,DAL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jonathan Williams,WA (Wed),,BUF,RB,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kelvin Taylor,WA (Wed),,SFO,RB,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darius Jackson,FA,,DAL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Dwayne Washington,WA (Wed),,DET,RB,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Daniel Lasco,WA (Wed),,NOR,RB,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keith Marshall,WA (Wed),,WAS,RB,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Zac Brooks,WA (Wed),,SEA,RB,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terrell Watson,WA (Wed),,CLE,RB,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Wilds,WA (Wed),,ATL,RB,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jhurell Pressley,WA (Wed),,GNB,RB,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Byron Marshall,WA (Wed),,PHI,RB,Min,W 21-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Wilder Jr.,WA (Wed),,BUF,RB,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dreamius Smith,WA (Wed),,SDG,RB,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devon Johnson,FA,,CAR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Troymaine Pope,WA (Wed),,NYJ,RB,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Glenn Gronkowski,WA (Wed),,BUF,RB,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Julian Howsare,WA (Wed),,NYJ,RB,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Allen Robinson,GARI,,JAC,WR,Oak,L 16-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,91.2,0.7,,,,,,,,,,0.0,,,13.3
Julio Jones,SCOT,,ATL,WR,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,95.2,0.6,,,,,,,,,,0.0,,,13.1
A.J. Green,LOS,,CIN,WR,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,97.4,0.5,,,,,,,,,,0.0,,,12.7
Jordy Nelson,APE,,GNB,WR,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,84.2,0.7,,,,,,,,,,0.0,,,12.6
T.Y. Hilton,LOS,,IND,WR,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,99.8,0.4,,,,,,,,,,0.0,,,12.5
Mike Evans,APE,,TAM,WR,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,89.2,0.6,,,,,,,,,,0.0,,,12.5
Odell Beckham Jr.,SLIV,,NYG,WR,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,89.6,0.5,,,,,,,,,,0.0,,,11.9
Antonio Brown,NOG,,PIT,WR,NE,L 16-27,0/0,0.0,0.0,0.0,0.2,1.3,0.0,6.2,79.8,0.5,,,,,,,,,,0.0,,,11.3
Alshon Jeffery,GARI,,CHI,WR,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,88.3,0.4,,,,,,,,,,0.0,,,11.1
Amari Cooper,GARI,,OAK,WR,@Jax,W 33-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,72.5,0.5,,,,,,,,,,0.0,,,10.2
Jarvis Landry,SLIV,,MIA,WR,Buf,W 28-25,0/0,0.0,0.0,0.0,0.5,2.8,0.0,7.5,78.6,0.3,,,,,,,,,,0.0,,,10.2
Terrelle Pryor,BKN,,CLE,WR,@Cin,L 17-31,0/0,0.0,0.0,0.0,1.6,7.7,0.1,5.1,70.0,0.4,,,,,,,,,,0.0,,,10.2
Brandin Cooks,SCOT,,NOR,WR,@KC,L 21-27,0/0,0.0,0.0,0.0,0.7,4.3,0.0,5.3,72.2,0.4,,,,,,,,,,0.0,,,10.2
Julian Edelman,WA (Wed),,NWE,WR,@Pit,W 27-16,0/0,0.0,0.0,0.0,1.2,5.4,0.0,6.2,65.9,0.4,,,,,,,,,,0.0,,,9.9
Larry Fitzgerald,NOG,,ARI,WR,Sea,T 6-6,0/0,0.0,0.0,0.0,0.2,1.3,0.0,6.6,72.8,0.4,,,,,,,,,,0.0,,,9.9
Randall Cobb,SLIV,,GNB,WR,Chi,W 26-10,0/0,0.0,0.0,0.0,1.1,4.9,0.0,5.4,63.7,0.5,,,,,,,,,,0.0,,,9.8
Jeremy Maclin,LOS,,KAN,WR,NO,W 27-21,0/0,0.0,0.0,0.0,0.3,1.8,0.0,5.0,73.3,0.3,,,,,,,,,,0.0,,,9.4
DeSean Jackson,LOS,,WAS,WR,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,74.0,0.3,,,,,,,,,,0.0,,,9.4
Brandon Marshall,SCOT,,NYJ,WR,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,69.7,0.4,,,,,,,,,,0.0,,,9.3
Stefon Diggs,SLIV,,MIN,WR,@Phi,L 10-21,0/0,0.0,0.0,0.0,0.5,3.2,0.0,5.6,72.6,0.3,,,,,,,,,,0.0,,,9.3
Marvin Jones,BKN,,DET,WR,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.2,1.6,0.0,4.4,63.0,0.4,,,,,,,,,,0.0,,,9.2
Golden Tate,APE,,DET,WR,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.9,4.4,0.0,5.3,62.0,0.4,,,,,,,,,,0.0,,,9.1
Cameron Meredith,APE,,CHI,WR,@GB,L 10-26,0/0,0.0,0.0,0.0,0.1,0.6,0.0,5.9,69.3,0.3,,,,,,,,,,0.0,,,9.0
Allen Hurns,WA (Wed),,JAC,WR,Oak,L 16-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,65.4,0.4,,,,,,,,,,0.0,,,9.0
Pierre Garcon,WA (Wed),,WAS,WR,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,64.6,0.4,,,,,,,,,,0.0,,,9.0
Anquan Boldin,WA (Wed),,DET,WR,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,64.6,0.4,,,,,,,,,,0.0,,,8.8
Tyrell Williams,LOS,,SDG,WR,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,61.1,0.4,,,,,,,,,,0.0,,,8.6
Michael Crabtree,BKN,,OAK,WR,@Jax,W 33-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,53.8,0.5,,,,,,,,,,0.0,,,8.4
Doug Baldwin,FUNK,,SEA,WR,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.1,0.8,0.0,4.9,63.6,0.3,,,,,,,,,,0.0,,,8.4
Emmanuel Sanders,FUNK,,DEN,WR,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.9,0.3,,,,,,,,,,0.0,,,8.4
DeAndre Hopkins,FUNK,,HOU,WR,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,64.8,0.3,,,,,,,,,,0.0,,,8.3
Mohamed Sanu,WA (Wed),,ATL,WR,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,50.8,0.5,,,,,,,,,,0.0,,,8.1
Mike Wallace,WA (Wed),,BAL,WR,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.5,2.7,0.0,4.1,60.3,0.3,,,,,,,,,,0.0,,,8.0
Willie Snead,APE,,NOR,WR,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,60.4,0.3,,,,,,,,,,0.0,,,7.9
Travis Benjamin,WA (Wed),,SDG,WR,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,56.0,0.3,,,,,,,,,,0.0,,,7.8
Kenny Britt,GARI,,LAR,WR,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.7,0.3,,,,,,,,,,0.0,,,7.7
Demaryius Thomas,NOG,,DEN,WR,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,55.6,0.4,,,,,,,,,,0.0,,,7.7
Jordan Matthews,FUNK,,PHI,WR,Min,W 21-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,59.3,0.3,,,,,,,,,,0.0,,,7.6
DeVante Parker,WA (Wed),,MIA,WR,Buf,W 28-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,58.7,0.3,,,,,,,,,,0.0,,,7.6
Michael Floyd,WA (Wed),,ARI,WR,Sea,T 6-6,0/0,0.0,0.0,0.0,0.1,0.7,0.0,3.5,52.8,0.3,,,,,,,,,,0.0,,,7.1
Jeremy Kerley,WA (Wed),,SFO,WR,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,52.9,0.3,,,,,,,,,,0.0,,,7.0
Davante Adams,WA (Wed),,GNB,WR,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,45.0,0.4,,,,,,,,,,0.0,,,6.9
Tavon Austin,WA (Wed),,LAR,WR,NYG,L 10-17,0/0,0.0,0.0,0.0,1.9,9.3,0.1,4.7,44.5,0.2,,,,,,,,,,0.0,,,6.9
Jamison Crowder,WA (Wed),,WAS,WR,@Det,L 17-20,0/0,0.0,0.0,0.0,0.2,1.5,0.0,4.5,46.4,0.3,,,,,,,,,,0.0,,,6.8
Ty Montgomery,WA (Wed),,GNB,WR,Chi,W 26-10,0/0,0.0,0.0,0.0,3.6,14.0,0.1,3.5,30.3,0.3,,,,,,,,,,0.0,,,6.8
Breshad Perriman,WA (Wed),,BAL,WR,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,54.5,0.2,,,,,,,,,,0.0,,,6.7
Michael Thomas,WA (Wed),,NOR,WR,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,43.2,0.4,,,,,,,,,,0.0,,,6.5
Kamar Aiken,WA (Wed),,BAL,WR,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,52.1,0.2,,,,,,,,,,0.0,,,6.4
Will Fuller V,APE,,HOU,WR,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,50.5,0.2,,,,,,,,,,0.0,,,6.4
Marqise Lee,WA (Wed),,JAC,WR,Oak,L 16-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,45.4,0.3,,,,,,,,,,0.0,,,6.4
Sterling Shepard,WA (Wed),,NYG,WR,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,46.8,0.3,,,,,,,,,,0.0,,,6.2
Brandon LaFell,WA (Wed),,CIN,WR,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,46.2,0.3,,,,,,,,,,0.0,,,6.2
Quincy Enunwa,WA (Wed),,NYJ,WR,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.8,0.3,,,,,,,,,,0.0,,,6.1
Marquise Goodwin,WA (Wed),,BUF,WR,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,45.1,0.3,,,,,,,,,,0.0,,,6.0
Chester Rogers,WA (Wed),,IND,WR,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,44.1,0.3,,,,,,,,,,0.0,,,6.0
Chris Hogan,WA (Wed),,NWE,WR,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.4,42.2,0.3,,,,,,,,,,0.0,,,6.0
Torrey Smith,LOS,,SFO,WR,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,43.3,0.3,,,,,,,,,,0.0,,,6.0
Adam Humphries,WA (Wed),,TAM,WR,@SF,W 34-17,0/0,0.0,0.0,0.0,0.1,0.9,0.0,4.2,39.0,0.3,,,,,,,,,,0.0,,,6.0
Sammie Coates,WA (Wed),,PIT,WR,NE,L 16-27,0/0,0.0,0.0,0.0,0.2,1.3,0.0,2.5,40.8,0.3,,,,,,,,,,0.0,,,6.0
Tajae Sharpe,WA (Wed),,TEN,WR,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,38.9,0.3,,,,,,,,,,0.0,,,6.0
Tyler Lockett,WA (Wed),,SEA,WR,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.3,43.3,0.2,,,,,,,,,,0.0,,,5.8
Victor Cruz,WA (Wed),,NYG,WR,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,42.6,0.2,,,,,,,,,,0.0,,,5.5
Nelson Agholor,WA (Wed),,PHI,WR,Min,W 21-10,0/0,0.0,0.0,0.0,0.1,0.7,0.0,3.4,39.5,0.2,,,,,,,,,,0.0,,,5.2
Chris Conley,WA (Wed),,KAN,WR,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,38.9,0.2,,,,,,,,,,0.0,,,5.1
Adam Thielen,WA (Wed),,MIN,WR,@Phi,L 10-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,40.4,0.2,,,,,,,,,,0.0,,,5.1
Rishard Matthews,WA (Wed),,TEN,WR,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,34.6,0.2,,,,,,,,,,0.0,,,4.9
Justin Hunter,WA (Wed),,BUF,WR,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,32.4,0.3,,,,,,,,,,0.0,,,4.9
Jaron Brown,WA (Wed),,ARI,WR,Sea,T 6-6,0/0,0.0,0.0,0.0,0.1,0.7,0.0,2.9,34.3,0.2,,,,,,,,,,0.0,,,4.8
Dorial Green-Beckham,WA (Wed),,PHI,WR,Min,W 21-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,34.9,0.2,,,,,,,,,,0.0,,,4.7
Kendall Wright,WA (Wed),,TEN,WR,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,33.7,0.2,,,,,,,,,,0.0,,,4.6
Ricardo Louis,WA (Wed),,CLE,WR,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.5,0.2,,,,,,,,,,0.0,,,4.5
Seth Roberts,WA (Wed),,OAK,WR,@Jax,W 33-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,29.5,0.3,,,,,,,,,,0.0,,,4.5
Eli Rogers,WA (Wed),,PIT,WR,NE,L 16-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,31.5,0.2,,,,,,,,,,0.0,,,4.5
Jermaine Kearse,WA (Wed),,SEA,WR,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,32.6,0.2,,,,,,,,,,0.0,,,4.4
Dontrelle Inman,WA (Wed),,SDG,WR,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,32.1,0.2,,,,,,,,,,0.0,,,4.4
Brian Quick,WA (Wed),,LAR,WR,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,33.2,0.2,,,,,,,,,,0.0,,,4.4
Kenny Stills,WA (Wed),,MIA,WR,Buf,W 28-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,34.7,0.1,,,,,,,,,,0.0,,,4.3
Walter Powell,WA (Wed),,BUF,WR,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,29.7,0.2,,,,,,,,,,0.0,,,4.3
Quinton Patton,WA (Wed),,SFO,WR,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,30.2,0.2,,,,,,,,,,0.0,,,4.2
Tyler Boyd,WA (Wed),,CIN,WR,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,31.2,0.2,,,,,,,,,,0.0,,,4.2
Cordarrelle Patterson,WA (Wed),,MIN,WR,@Phi,L 10-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,30.2,0.2,,,,,,,,,,0.0,,,4.2
Joshua Bellamy,WA (Wed),,CHI,WR,@GB,L 10-26,0/0,0.0,0.0,0.0,0.1,0.6,0.0,2.3,30.9,0.1,,,,,,,,,,0.0,,,4.0
Tyreek Hill,WA (Wed),,KAN,WR,NO,W 27-21,0/0,0.0,0.0,0.0,0.8,5.3,0.0,2.0,22.6,0.1,,,,,,,,,,0.0,,,3.9
Andre Johnson,WA (Wed),,TEN,WR,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,25.0,0.2,,,,,,,,,,0.0,,,3.9
Andrew Hawkins,WA (Wed),,CLE,WR,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.1,0.7,0.0,2.7,31.0,0.1,,,,,,,,,,0.0,,,3.8
Cecil Shorts III,WA (Wed),,TAM,WR,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,25.8,0.2,,,,,,,,,,0.0,,,3.8
Devin Street,WA (Wed),,IND,WR,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,24.1,0.2,,,,,,,,,,0.0,,,3.3
Justin Hardy,WA (Wed),,ATL,WR,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,20.0,0.2,,,,,,,,,,0.0,,,3.2
Andre Roberts,WA (Wed),,DET,WR,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.5,0.1,,,,,,,,,,0.0,,,2.9
Aldrick Robinson,WA (Wed),,ATL,WR,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,20.3,0.1,,,,,,,,,,0.0,,,2.9
Albert Wilson,WA (Wed),,KAN,WR,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,22.5,0.1,,,,,,,,,,0.0,,,2.9
J.J. Nelson,WA (Wed),,ARI,WR,Sea,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,20.4,0.1,,,,,,,,,,0.0,,,2.8
Jalin Marshall,WA (Wed),,NYJ,WR,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.2,0.1,,,,,,,,,,0.0,,,2.8
Robby Anderson,WA (Wed),,NYJ,WR,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,19.3,0.1,,,,,,,,,,0.0,,,2.7
