Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
James White,WA (Wed),,NWE,RB,@SF,W 30-17,0/0,0.0,0.0,0.0,3.0,14.5,0.1,4.1,38.6,0.2,,,,,,,,,,0.0,,,7.6
Chris Ivory,WA (Wed),,JAC,RB,@Det,L 19-26,0/0,0.0,0.0,0.0,10.3,44.4,0.2,1.8,13.2,0.1,,,,,,,,,,0.0,,,7.2
James Starks,GARI,,GNB,RB,@Wsh,L 24-42,0/0,0.0,0.0,0.0,12.8,53.8,0.1,1.5,11.1,0.1,,,,,,,,,,0.0,,,7.2
Thomas Rawls,BLRT,,SEA,RB,Phi,W 26-15,0/0,0.0,0.0,0.0,8.8,40.9,0.3,1.4,11.3,0.1,,,,,,,,,,0.0,,,7.2
Ryan Mathews,WA (Wed),,PHI,RB,@Sea,L 15-26,0/0,0.0,0.0,0.0,10.4,40.8,0.3,1.4,10.6,0.0,,,,,,,,,,0.0,,,6.7
T.J. Yeldon,WA (Wed),,JAC,RB,@Det,L 19-26,0/0,0.0,0.0,0.0,8.2,33.2,0.1,2.6,20.8,0.1,,,,,,,,,,0.0,,,6.6
Terrance West,DAN,,BAL,RB,@Dal,L 17-27,0/0,0.0,0.0,0.0,10.3,38.3,0.2,1.7,12.4,0.0,,,,,,,,,,0.0,,,6.4
Kenneth Dixon,WA (Wed),,BAL,RB,@Dal,L 17-27,0/0,0.0,0.0,0.0,6.4,24.4,0.1,3.5,28.9,0.1,,,,,,,,,,0.0,,,6.4
Matt Asiata,WA (Wed),,MIN,RB,Ari,W 30-24,0/0,0.0,0.0,0.0,9.8,32.3,0.2,2.0,13.6,0.1,,,,,,,,,,0.0,,,6.2
Dwayne Washington,WA (Wed),,DET,RB,Jax,W 26-19,0/0,0.0,0.0,0.0,9.4,37.9,0.3,0.5,3.6,0.0,,,,,,,,,,0.0,,,6.1
Ty Montgomery,WA (Wed),,GNB,RB,@Wsh,L 24-42,0/0,0.0,0.0,0.0,6.5,28.4,0.1,2.2,17.0,0.2,,,,,,,,,,0.0,,,6.0
Chris Thompson,WA (Wed),,WAS,RB,GB,W 42-24,0/0,0.0,0.0,0.0,5.4,24.3,0.2,2.5,20.2,0.1,,,,,,,,,,0.0,,,6.0
Jerick McKinnon,WA (Wed),,MIN,RB,Ari,W 30-24,0/0,0.0,0.0,0.0,9.5,36.2,0.1,1.8,12.1,0.0,,,,,,,,,,0.0,,,5.5
Charcandrick West,WA (Wed),,KAN,RB,TB,L 17-19,0/0,0.0,0.0,0.0,4.9,21.1,0.2,1.9,15.3,0.1,,,,,,,,,,0.0,,,5.2
Derrick Henry,WA (Wed),,TEN,RB,@Ind,L 17-24,0/0,0.0,0.0,0.0,6.5,27.6,0.2,0.8,7.4,0.0,,,,,,,,,,0.0,,,5.0
DuJuan Harris,WA (Wed),,SFO,RB,NE,L 17-30,0/0,0.0,0.0,0.0,5.9,23.3,0.2,1.6,13.6,0.0,,,,,,,,,,0.0,,,4.9
Akeem Hunt,WA (Wed),,HOU,RB,@Oak,L 20-27,0/0,0.0,0.0,0.0,7.3,32.2,0.1,0.9,7.1,0.0,,,,,,,,,,0.0,,,4.8
DeAndre Washington,WA (Wed),,OAK,RB,Hou,W 27-20,0/0,0.0,0.0,0.0,5.7,24.7,0.1,1.4,10.6,0.0,,,,,,,,,,0.0,,,4.6
Robert Turbin,WA (Wed),,IND,RB,Ten,W 24-17,0/0,0.0,0.0,0.0,3.0,12.0,0.1,2.2,19.1,0.1,,,,,,,,,,0.0,,,4.0
Jalen Richard,WA (Wed),,OAK,RB,Hou,W 27-20,0/0,0.0,0.0,0.0,4.2,18.6,0.1,1.3,10.4,0.1,,,,,,,,,,0.0,,,3.9
Peyton Barber,WA (Wed),,TAM,RB,@KC,W 19-17,0/0,0.0,0.0,0.0,5.7,24.4,0.1,1.1,7.5,0.0,,,,,,,,,,0.0,,,3.9
Benjamin Cunningham,WA (Wed),,LAR,RB,Mia,L 10-14,0/0,0.0,0.0,0.0,4.3,19.3,0.1,1.4,10.8,0.0,,,,,,,,,,0.0,,,3.8
Jeremy Langford,WA (Wed),,CHI,RB,@NYG,L 16-22,0/0,0.0,0.0,0.0,3.4,13.5,0.1,1.8,16.9,0.0,,,,,,,,,,0.0,,,3.6
Alfred Morris,SCOT,,DAL,RB,Bal,W 27-17,0/0,0.0,0.0,0.0,5.9,21.5,0.2,0.2,1.8,0.0,,,,,,,,,,0.0,,,3.5
Damien Williams,WA (Wed),,MIA,RB,@LA,W 14-10,0/0,0.0,0.0,0.0,3.1,12.8,0.1,1.8,14.2,0.0,,,,,,,,,,0.0,,,3.4
Mike Gillislee,BLRT,,BUF,RB,@Cin,W 16-12,0/0,0.0,0.0,0.0,3.9,18.9,0.2,0.5,3.4,0.0,,,,,,,,,,0.0,,,3.4
Fozzy Whittaker,WA (Wed),,CAR,RB,NO,W 23-20,0/0,0.0,0.0,0.0,2.3,9.4,0.1,1.6,13.1,0.1,,,,,,,,,,0.0,,,3.0
Dion Lewis,WA (Wed),,NWE,RB,@SF,W 30-17,0/0,0.0,0.0,0.0,2.7,13.7,0.1,0.7,6.9,0.0,,,,,,,,,,0.0,,,2.9
Kyle Juszczyk,WA (Wed),,BAL,RB,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.2,0.6,0.0,2.5,19.8,0.1,,,,,,,,,,0.0,,,2.5
Wendell Smallwood,WA (Wed),,PHI,RB,@Sea,L 15-26,0/0,0.0,0.0,0.0,4.2,15.7,0.1,0.3,2.1,0.0,,,,,,,,,,0.0,,,2.4
John Kuhn,WA (Wed),,NOR,RB,@Car,L 20-23,0/0,0.0,0.0,0.0,1.0,3.0,0.1,1.3,9.6,0.1,,,,,,,,,,0.0,,,2.2
Ronnie Hillman,WA (Wed),,MIN,RB,Ari,W 30-24,0/0,0.0,0.0,0.0,4.1,14.4,0.1,0.5,3.4,0.0,,,,,,,,,,0.0,,,2.1
Andre Ellington,WA (Wed),,ARI,RB,@Min,L 24-30,0/0,0.0,0.0,0.0,3.0,12.7,0.1,0.5,3.7,0.0,,,,,,,,,,0.0,,,2.1
Ka'Deem Carey,WA (Wed),,CHI,RB,@NYG,L 16-22,0/0,0.0,0.0,0.0,2.7,11.2,0.1,0.5,4.2,0.0,,,,,,,,,,0.0,,,1.8
Reggie Bush,WA (Wed),,BUF,RB,@Cin,W 16-12,0/0,0.0,0.0,0.0,1.3,6.0,0.0,0.9,7.0,0.0,,,,,,,,,,0.0,,,1.8
Mike Tolbert,WA (Wed),,CAR,RB,NO,W 23-20,0/0,0.0,0.0,0.0,2.0,7.5,0.1,0.2,1.8,0.0,,,,,,,,,,0.0,,,1.6
Fitzgerald Toussaint,WA (Wed),,PIT,RB,@Cle,W 24-9,0/0,0.0,0.0,0.0,2.2,8.4,0.1,0.3,2.3,0.0,,,,,,,,,,0.0,,,1.5
Jamize Olawale,WA (Wed),,OAK,RB,Hou,W 27-20,0/0,0.0,0.0,0.0,1.3,5.4,0.0,0.5,3.8,0.0,,,,,,,,,,0.0,,,1.3
Kenyan Drake,WA (Wed),,MIA,RB,@LA,W 14-10,0/0,0.0,0.0,0.0,1.0,4.4,0.0,0.7,4.6,0.0,,,,,,,,,,0.0,,,1.1
Mike James,WA (Wed),,TAM,RB,@KC,W 19-17,0/0,0.0,0.0,0.0,0.7,2.8,0.0,0.8,5.6,0.0,,,,,,,,,,0.0,,,1.0
Jerome Felton,WA (Wed),,BUF,RB,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.5,1.9,0.0,0.5,3.3,0.0,,,,,,,,,,0.0,,,0.9
Lance Dunbar,WA (Wed),,DAL,RB,Bal,W 27-17,0/0,0.0,0.0,0.0,0.3,1.1,0.0,0.7,5.4,0.0,,,,,,,,,,0.0,,,0.8
Alex Collins,WA (Wed),,SEA,RB,Phi,W 26-15,0/0,0.0,0.0,0.0,0.9,3.6,0.0,0.2,1.7,0.0,,,,,,,,,,0.0,,,0.8
Bobby Rainey,WA (Wed),,NYG,RB,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.0,0.0,,,,,,,,,,0.0,,,0.7
Aaron Ripkowski,WA (Wed),,GNB,RB,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.9,3.7,0.0,0.2,1.8,0.0,,,,,,,,,,0.0,,,0.7
Tyler Ervin,WA (Wed),,HOU,RB,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.5,2.0,0.0,0.2,1.7,0.0,,,,,,,,,,0.0,,,0.6
Kenjon Barner,WA (Wed),,PHI,RB,@Sea,L 15-26,0/0,0.0,0.0,0.0,1.2,4.6,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.6
Josh Ferguson,WA (Wed),,IND,RB,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.4,0.0,,,,,,,,,,0.0,,,0.6
Anthony Sherman,WA (Wed),,KAN,RB,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.6,0.0,,,,,,,,,,0.0,,,0.5
Matt Jones,FUNK,,WAS,RB,GB,W 42-24,0/0,0.0,0.0,0.0,0.7,2.8,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.4
Zach Line,WA (Wed),,MIN,RB,Ari,W 30-24,0/0,0.0,0.0,0.0,0.8,2.2,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.3
Rex Burkhead,WA (Wed),,CIN,RB,Buf,L 12-16,0/0,0.0,0.0,0.0,0.5,2.2,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.3
Mike Davis,WA (Wed),,SFO,RB,NE,L 17-30,0/0,0.0,0.0,0.0,0.5,1.9,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.3
Shaun Draughn,WA (Wed),,SFO,RB,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7,0.0,,,,,,,,,,0.0,,,0.2
Marcus Murphy,WA (Wed),,NOR,RB,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.2
Jonathan Williams,WA (Wed),,BUF,RB,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.3,1.1,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.2
Javorius Allen,WA (Wed),,BAL,RB,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.4,1.4,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.2
Malcolm Brown,WA (Wed),,LAR,RB,Mia,L 10-14,0/0,0.0,0.0,0.0,0.3,1.1,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.1
Stepfan Taylor,WA (Wed),,ARI,RB,@Min,L 24-30,0/0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.1
Jordan Todman,WA (Wed),,IND,RB,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.1
Taiwan Jones,WA (Wed),,OAK,RB,Hou,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
George Atkinson III,WA (Wed),,CLE,RB,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Antonio Andrews,WA (Wed),,TEN,RB,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Steven Jackson,WA (Wed),,NWE,RB,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
DeAngelo Williams,WA (Wed),,PIT,RB,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Fred Jackson,WA (Wed),,SEA,RB,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Adrian Peterson,WA (Wed),,MIN,RB,Ari,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marshawn Lynch,WA (Wed),,SEA,RB,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ahmad Bradshaw,WA (Wed),,IND,RB,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Pierre Thomas,WA (Wed),,WAS,RB,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darren McFadden,WA (Wed),,DAL,RB,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Johnson,WA (Wed),,ARI,RB,@Min,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Matt Forte,FUNK,,NYJ,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Ray Rice,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jamaal Charles,WA (Wed),,KAN,RB,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Justin Forsett,WA (Wed),,DET,RB,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marcel Reece,WA (Wed),,OAK,RB,Hou,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Danny Woodhead,WA (Wed),,SDG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Donald Brown,WA (Wed),,NWE,RB,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Arian Foster,WA (Wed),,MIA,RB,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jorvorskie Lane,WA (Wed),,TAM,RB,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Knowshon Moreno,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Cedric Peerman,WA (Wed),,CIN,RB,Buf,L 12-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marcus Thigpen,WA (Wed),,BUF,RB,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darrel Young,WA (Wed),,CHI,RB,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Antone Smith,WA (Wed),,TAM,RB,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
C.J. Spiller,WA (Wed),,NYJ,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Dexter McCluster,WA (Wed),,SDG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Ben Tate,WA (Wed),,PIT,RB,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Toby Gerhart,WA (Wed),,JAC,RB,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Boobie Dixon,WA (Wed),,BUF,RB,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joique Bell,WA (Wed),,CHI,RB,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Develin,WA (Wed),,NWE,RB,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tyler Clutts,WA (Wed),,DAL,RB,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Shane Vereen,WA (Wed),,NYG,RB,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Stevan Ridley,WA (Wed),,ATL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Ryan Williams,WA (Wed),,DAL,RB,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Daniel Thomas,WA (Wed),,MIA,RB,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bilal Powell,WA (Wed),,NYJ,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kendall Hunter,WA (Wed),,NOR,RB,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Roy Helu Jr.,WA (Wed),,OAK,RB,Hou,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jacquizz Rodgers,NOG,,TAM,RB,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Patrick DiMarco,WA (Wed),,ATL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Chase Reynolds,WA (Wed),,LAR,RB,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Will Johnson,WA (Wed),,NYG,RB,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Trent Richardson,WA (Wed),,BAL,RB,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Isaiah Pead,WA (Wed),,MIA,RB,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Polk,WA (Wed),,HOU,RB,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
LaMike James,WA (Wed),,MIA,RB,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bernard Pierce,WA (Wed),,NYJ,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Cyrus Gray,WA (Wed),,ATL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Vick Ballard,WA (Wed),,NOR,RB,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Daniel Herron,WA (Wed),,BUF,RB,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bryce Brown,WA (Wed),,SEA,RB,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Daryl Richardson,WA (Wed),,PIT,RB,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Cory Harkey,WA (Wed),,LAR,RB,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joe Banyard,WA (Wed),,JAC,RB,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Derrick Coleman,WA (Wed),,SEA,RB,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jonas Gray,WA (Wed),,JAC,RB,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Travaris Cadet,WA (Wed),,NOR,RB,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Bolden,WA (Wed),,NWE,RB,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jonathan Grimes,WA (Wed),,HOU,RB,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Montee Ball,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Knile Davis,WA (Wed),,KAN,RB,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Eddie Lacy,WA (Wed),,GNB,RB,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Christine Michael,WA (Wed),,GNB,RB,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Denard Robinson,WA (Wed),,JAC,RB,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tommy Bohanon,WA (Wed),,NYJ,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Zac Stacy,WA (Wed),,NYJ,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Joseph Randle,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kerwynn Williams,WA (Wed),,ARI,RB,@Min,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
C.J. Anderson,WA (Wed),,DEN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kendall Gaskins,WA (Wed),,SFO,RB,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Steven Miller,WA (Wed),,DET,RB,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
George Winn,WA (Wed),,DET,RB,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Khiry Robinson,WA (Wed),,NYJ,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Charles Sims,WA (Wed),,TAM,RB,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dri Archer,WA (Wed),,BUF,RB,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tre Mason,WA (Wed),,LAR,RB,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bishop Sankey,WA (Wed),,KAN,RB,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tyler Gaffney,WA (Wed),,NWE,RB,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Storm Johnson,WA (Wed),,TAM,RB,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Lache Seastrunk,WA (Wed),,NYJ,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Andre Williams,WA (Wed),,SDG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Devonta Freeman,BLRT,,ATL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Lorenzo Taliaferro,WA (Wed),,BAL,RB,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marion Grice,WA (Wed),,ARI,RB,@Min,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Alfred Blue,WA (Wed),,HOU,RB,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Juwan Thompson,WA (Wed),,DEN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kapri Bibbs,WA (Wed),,DEN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Branden Oliver,WA (Wed),,SDG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
